# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
5.001,-0.067,-0.042,-0.070,-0.108,0.034,0.011,0.004,0.007,-0.078,-0.072,0.012,-0.018,-0.094,-0.020,-0.035,-0.029,0.041,0.002,-0.018,-0.025,-0.111,-0.017,-0.006,-0.093,-0.015,-0.113,-0.023,21.856,21.682,22.200,22.794,33.756,32.719,32.363,29.700,33.000,0.010
5.501,-0.090,-0.079,-0.111,-0.036,0.034,0.018,-0.008,0.007,-0.062,-0.072,0.058,-0.194,-0.094,-0.020,-0.035,-0.029,0.051,0.002,-0.035,-0.037,-0.111,-0.014,0.020,-0.140,-0.015,-0.113,-0.026,21.855,21.682,22.200,22.794,33.755,32.717,32.365,29.700,33.000,0.010
6.001,-0.103,-0.101,-0.111,-0.036,0.001,0.018,-0.009,0.007,-0.064,-0.072,0.058,-0.338,-0.094,-0.020,-0.035,-0.029,0.042,0.002,-0.045,-0.047,-0.111,-0.014,-0.008,-0.140,-0.015,-0.016,-0.026,21.854,21.682,22.200,22.794,33.754,32.715,32.367,29.700,33.000,0.010
6.501,-0.103,-0.101,-0.111,-0.032,0.001,0.012,-0.009,0.007,-0.064,-0.078,0.012,-0.338,-0.094,-0.020,-0.038,-0.029,0.041,0.002,-0.045,-0.047,-0.110,-0.014,-0.008,-0.140,-0.025,-0.014,-0.026,21.856,21.680,22.200,22.794,33.756,32.713,32.368,29.700,33.000,0.012
7.001,-0.103,-0.101,-0.070,-0.032,0.001,0.012,-0.008,0.007,-0.064,-0.078,-0.022,-0.338,-0.094,-0.020,-0.038,-0.029,0.008,0.002,-0.045,-0.047,-0.035,-0.014,-0.001,-0.140,-0.055,-0.000,-0.024,21.858,21.680,22.200,22.791,33.758,32.713,32.371,29.700,33.000,0.020
7.501,-0.059,-0.029,-0.070,-0.032,0.001,0.012,0.004,0.007,-0.052,-0.078,-0.022,-0.163,-0.094,-0.034,-0.038,-0.029,0.042,0.002,-0.012,-0.047,0.006,-0.021,0.020,-0.140,-0.055,0.047,-0.024,21.857,21.680,22.200,22.789,33.757,32.713,32.373,29.700,33.000,0.020
8.001,-0.040,0.031,-0.070,-0.114,0.001,0.012,0.004,0.007,-0.052,-0.072,-0.022,-0.163,-0.094,-0.035,-0.035,-0.026,0.042,0.002,0.015,-0.047,0.019,-0.021,0.020,-0.120,-0.025,0.048,-0.017,21.856,21.681,22.200,22.787,33.756,32.714,32.375,29.700,33.000,0.020
8.501,-0.040,0.031,-0.070,-0.114,0.001,0.012,0.004,0.007,-0.052,-0.072,-0.022,-0.160,-0.094,-0.095,-0.035,-0.016,0.006,0.002,0.015,-0.047,0.019,-0.023,0.021,-0.120,-0.003,0.048,-0.016,21.858,21.682,22.200,22.787,33.758,32.715,32.375,29.700,33.000,0.020
9.001,-0.040,0.031,-0.070,-0.134,0.001,0.012,0.004,0.007,-0.091,-0.072,-0.022,-0.064,-0.094,-0.111,-0.035,-0.016,0.006,0.002,0.015,-0.047,0.019,-0.023,0.021,-0.120,-0.003,0.049,-0.016,21.857,21.680,22.200,22.787,33.757,32.712,32.376,29.700,33.000,0.020
9.501,-0.040,0.031,-0.070,-0.115,0.001,0.012,0.004,0.007,-0.078,-0.072,-0.022,-0.064,-0.094,-0.111,-0.035,-0.009,0.043,0.002,0.015,-0.047,0.010,-0.023,0.021,-0.140,-0.003,0.064,-0.016,21.857,21.681,22.200,22.787,33.757,32.711,32.375,29.700,33.000,0.020
10.001,-0.040,0.031,-0.070,-0.114,0.001,0.018,0.004,0.007,-0.078,-0.072,-0.022,-0.018,-0.094,-0.111,-0.035,-0.009,0.006,0.002,0.015,-0.048,-0.111,-0.021,-0.015,-0.140,-0.003,0.064,-0.016,21.858,21.683,22.200,22.787,33.758,32.714,32.376,29.700,33.000,0.020
10.501,-0.022,0.031,-0.061,-0.030,0.001,0.018,0.004,0.007,-0.078,-0.077,-0.022,-0.018,-0.094,-0.097,-0.037,-0.007,0.005,0.002,0.015,-0.051,-0.111,-0.023,-0.015,-0.140,-0.011,0.077,-0.016,21.860,21.685,22.200,22.788,33.760,32.715,32.378,29.700,33.000,0.020
11.001,-0.022,0.029,0.003,-0.115,0.001,0.013,0.004,0.007,-0.078,-0.111,-0.022,-0.018,-0.089,-0.032,-0.037,0.008,0.006,0.002,0.015,-0.059,-0.111,-0.023,-0.015,-0.124,-0.012,0.077,-0.016,21.863,21.685,22.200,22.791,33.763,32.712,32.380,29.700,33.000,0.020
11.501,-0.022,-0.041,0.003,-0.115,0.001,0.013,0.004,0.007,-0.078,-0.111,-0.022,-0.018,-0.057,-0.032,-0.037,0.010,0.005,0.002,0.015,-0.067,-0.093,-0.021,-0.010,-0.096,-0.057,0.064,-0.026,21.864,21.683,22.200,22.792,33.764,32.709,32.380,29.700,33.000,0.015
12.001,-0.022,-0.041,0.003,-0.118,0.001,0.022,0.004,0.008,-0.078,-0.111,-0.022,-0.018,-0.057,-0.032,-0.035,0.010,-0.003,0.002,0.015,-0.059,-0.093,-0.026,-0.010,-0.096,-0.057,0.052,-0.028,21.862,21.685,22.200,22.792,33.762,32.710,32.381,29.700,33.000,0.010
12.501,-0.022,-0.041,0.003,-0.118,0.001,0.022,0.004,0.008,-0.078,-0.111,-0.022,-0.018,-0.057,-0.032,-0.035,0.010,-0.003,0.002,0.015,-0.067,0.028,-0.035,0.022,-0.096,-0.051,0.052,-0.035,21.862,21.685,22.200,22.792,33.762,32.709,32.383,29.700,33.000,0.010
13.001,-0.022,0.031,0.003,-0.118,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.001,-0.018,-0.057,-0.100,-0.034,0.010,-0.003,0.002,0.008,-0.067,0.028,-0.040,0.022,-0.147,-0.051,0.052,-0.035,21.862,21.685,22.200,22.792,33.762,32.708,32.383,29.700,33.000,0.010
13.502,-0.022,0.031,0.003,-0.118,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.001,-0.018,-0.057,-0.111,-0.022,0.010,-0.003,0.002,0.008,-0.067,0.028,-0.040,-0.010,-0.147,-0.010,-0.021,-0.035,21.860,21.685,22.200,22.792,33.760,32.707,32.386,29.700,33.000,0.010
14.002,-0.022,0.031,0.003,-0.118,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.001,-0.018,-0.057,-0.111,-0.022,0.010,-0.003,0.002,-0.018,-0.050,0.028,-0.040,-0.015,-0.147,0.004,-0.021,-0.034,21.860,21.685,22.200,22.792,33.760,32.707,32.388,29.700,33.000,0.010
14.502,-0.022,0.031,0.003,-0.122,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.186,-0.018,-0.057,-0.111,-0.022,0.010,-0.003,0.002,-0.039,-0.049,0.023,-0.033,-0.015,-0.147,0.004,0.054,-0.025,21.860,21.685,22.200,22.792,33.760,32.705,32.388,29.700,33.000,0.010
15.002,-0.022,0.031,0.003,-0.122,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.186,-0.018,-0.057,-0.111,-0.021,0.012,-0.003,0.002,-0.039,-0.049,0.023,-0.033,-0.015,-0.146,0.004,-0.033,-0.025,21.860,21.685,22.200,22.792,33.760,32.705,32.391,29.700,33.000,0.010
15.502,-0.022,0.031,0.003,-0.134,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.186,-0.018,-0.057,-0.111,-0.020,0.030,-0.003,0.002,-0.018,-0.047,0.023,-0.033,-0.012,-0.140,-0.003,-0.033,-0.025,21.858,21.685,22.200,22.792,33.758,32.704,32.393,29.700,33.000,0.010
16.002,-0.016,0.040,0.008,-0.134,0.001,0.018,0.004,0.007,-0.078,-0.108,-0.007,0.009,-0.057,-0.103,-0.010,0.030,-0.003,0.002,-0.018,-0.047,0.164,-0.023,0.024,-0.140,-0.003,-0.033,-0.025,21.858,21.685,22.200,22.792,33.758,32.702,32.393,29.700,33.000,0.010
16.502,0.053,0.052,0.009,-0.125,0.001,0.018,0.004,0.007,-0.071,-0.108,-0.007,0.260,-0.054,-0.020,-0.009,0.030,-0.003,0.009,-0.040,-0.049,0.164,-0.023,0.024,-0.140,-0.003,-0.033,-0.025,21.860,21.685,22.200,22.792,33.760,32.702,32.390,29.700,33.000,0.010
17.002,0.053,0.052,0.009,-0.125,0.001,0.018,0.004,0.007,-0.006,-0.101,-0.007,0.260,-0.023,-0.020,-0.009,0.030,-0.003,0.009,-0.040,-0.049,0.164,-0.025,0.024,-0.140,-0.003,-0.033,-0.025,21.862,21.685,22.200,22.792,33.762,32.702,32.391,29.700,33.000,0.010
17.502,0.053,0.040,0.068,-0.126,0.001,0.018,0.004,0.007,-0.078,-0.075,-0.022,0.260,-0.023,-0.020,-0.008,0.031,-0.003,0.009,-0.045,-0.049,0.156,-0.025,0.025,-0.140,-0.003,-0.027,-0.025,21.863,21.685,22.200,22.792,33.763,32.700,32.390,29.700,33.000,0.010
18.002,-0.022,-0.102,0.008,-0.125,0.001,0.018,0.004,0.007,-0.078,-0.101,-0.022,-0.035,-0.023,-0.020,-0.008,0.031,-0.003,0.002,-0.045,-0.068,0.028,-0.023,0.028,-0.137,-0.003,-0.020,-0.025,21.862,21.685,22.200,22.791,33.762,32.702,32.390,29.700,31.323,0.009
18.502,-0.022,-0.102,0.007,-0.125,0.001,0.018,0.004,0.007,-0.078,-0.101,-0.022,-0.035,-0.056,-0.020,-0.008,0.031,-0.003,0.002,-0.045,-0.068,0.028,-0.023,0.028,-0.136,-0.003,-0.020,-0.035,21.861,21.685,22.200,22.789,33.761,32.704,32.391,29.700,0.000,0.000
19.002,-0.022,-0.102,0.007,-0.019,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.022,-0.035,-0.056,-0.020,0.004,0.049,0.000,0.002,-0.045,-0.069,0.028,-0.023,0.028,-0.136,-0.003,-0.027,-0.035,21.860,21.685,22.200,22.788,33.760,32.706,32.393,29.700,0.000,0.000
19.502,-0.022,-0.102,0.068,-0.017,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.022,-0.018,-0.057,-0.022,0.005,0.049,0.051,0.002,-0.045,-0.068,0.028,-0.023,-0.015,-0.136,-0.003,-0.027,-0.035,21.860,21.685,22.200,22.788,33.760,32.705,32.392,29.700,1.409,0.000
20.002,-0.022,-0.102,0.074,-0.017,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.022,-0.018,-0.056,-0.024,0.005,0.049,0.051,0.002,-0.048,-0.068,0.028,-0.022,-0.017,-0.136,-0.003,-0.033,-0.035,21.860,21.687,22.200,22.788,33.760,32.709,32.392,29.700,33.000,0.010
20.502,-0.022,-0.102,0.074,-0.128,0.001,0.018,0.004,0.007,-0.078,-0.111,-0.028,-0.018,-0.056,-0.022,0.005,0.049,0.051,0.004,-0.106,-0.048,0.028,-0.022,-0.017,-0.084,-0.003,-0.033,-0.026,21.862,21.687,22.200,22.788,33.762,32.709,32.392,29.700,31.977,0.010
21.002,-0.022,-0.102,0.074,-0.134,0.001,0.018,0.004,0.007,-0.077,-0.111,-0.029,-0.018,-0.023,-0.020,0.005,0.049,0.051,0.006,-0.106,-0.048,0.028,-0.022,-0.017,-0.082,-0.003,-0.033,-0.026,21.860,21.688,22.200,22.788,33.760,32.707,32.392,29.700,0.785,0.000
21.502,-0.022,-0.102,0.006,-0.134,0.001,0.018,0.004,0.007,-0.077,-0.111,-0.111,-0.018,-0.021,-0.020,0.005,0.049,0.051,0.004,-0.106,-0.048,0.028,-0.022,-0.015,-0.082,-0.003,-0.031,-0.026,21.860,21.690,22.200,22.788,33.760,32.712,32.392,29.700,31.803,0.010
22.003,-0.022,-0.102,0.006,-0.134,0.001,0.018,0.004,0.007,-0.077,-0.092,-0.111,-0.018,-0.021,-0.020,0.018,0.049,0.051,0.002,-0.106,-0.048,0.027,-0.023,-0.015,-0.082,-0.003,-0.033,-0.026,21.858,21.690,22.200,22.788,33.758,32.714,32.392,29.700,33.000,0.010
22.503,-0.022,-0.101,0.004,-0.133,0.001,0.018,0.004,0.007,-0.072,-0.072,-0.029,-0.019,-0.021,-0.020,0.018,0.050,0.051,0.002,-0.106,-0.048,0.027,-0.024,-0.015,-0.082,-0.003,-0.033,-0.026,21.857,21.690,22.200,22.788,33.757,32.714,32.392,29.700,33.000,0.010
23.003,-0.021,0.030,0.004,-0.131,0.001,0.018,0.004,0.007,-0.072,-0.072,-0.023,-0.019,-0.021,-0.020,0.018,0.069,0.051,0.002,-0.106,-0.047,0.027,-0.039,-0.015,-0.082,-0.003,-0.033,-0.026,21.857,21.692,22.200,22.788,33.757,32.717,32.392,29.700,33.000,0.010
23.503,0.056,0.031,0.004,-0.014,0.001,0.018,0.004,0.007,-0.001,-0.072,-0.022,-0.019,-0.021,-0.020,0.018,0.069,0.051,0.002,-0.106,-0.047,0.028,-0.039,-0.015,-0.082,-0.003,-0.033,-0.026,21.858,21.692,22.200,22.788,33.758,32.717,32.392,29.700,33.000,0.010
24.003,0.056,0.031,0.011,-0.011,0.001,0.017,0.004,0.007,-0.001,-0.072,-0.022,-0.018,-0.021,-0.018,0.005,0.069,0.051,0.002,-0.110,-0.047,0.028,-0.025,-0.015,-0.082,-0.003,-0.033,-0.035,21.858,21.692,22.200,22.788,33.758,32.715,32.390,29.700,0.721,0.000
24.503,-0.004,0.031,0.004,-0.011,0.001,0.013,0.004,0.007,-0.072,-0.072,-0.022,-0.018,-0.021,-0.015,0.005,0.069,0.051,0.002,-0.161,-0.047,0.028,-0.025,-0.015,-0.138,-0.003,-0.035,-0.035,21.858,21.692,22.200,22.788,33.758,32.713,32.390,29.700,0.000,0.000
25.003,-0.004,0.031,0.003,-0.014,0.001,0.013,0.004,0.007,-0.075,-0.072,-0.027,-0.018,-0.021,-0.018,0.005,0.069,0.051,0.002,-0.168,-0.047,-0.080,-0.023,-0.015,-0.140,-0.003,-0.033,-0.035,21.858,21.691,22.200,22.788,33.758,32.711,32.390,29.700,29.273,0.018
25.503,-0.022,-0.029,0.003,-0.014,0.001,0.017,0.004,0.007,-0.003,-0.072,-0.027,-0.036,-0.021,-0.015,0.005,0.069,0.051,0.002,-0.168,-0.047,-0.080,-0.023,-0.015,-0.140,-0.003,-0.027,-0.035,21.860,21.690,22.200,22.785,33.760,32.711,32.390,29.700,33.000,0.020
26.003,-0.022,-0.029,0.003,-0.018,0.001,0.018,0.004,0.007,-0.003,-0.072,-0.027,-0.036,-0.021,-0.014,0.005,0.069,0.051,0.002,-0.168,-0.047,-0.080,-0.023,-0.015,-0.140,-0.003,-0.027,-0.026,21.862,21.691,22.200,22.783,33.762,32.711,32.390,29.700,33.000,0.020
26.503,-0.022,-0.029,0.003,-0.126,0.001,0.018,0.004,0.007,-0.073,-0.072,-0.022,-0.036,-0.021,-0.015,0.005,0.069,0.051,0.002,-0.168,-0.047,-0.034,-0.023,-0.012,-0.082,-0.063,-0.040,-0.026,21.862,21.693,22.200,22.783,33.762,32.713,32.390,29.702,33.000,0.020
27.003,-0.022,0.016,0.006,-0.128,0.001,0.018,0.004,0.007,-0.005,-0.072,-0.022,-0.018,-0.021,-0.020,0.022,0.071,0.055,0.002,-0.168,-0.047,-0.034,-0.023,-0.012,-0.082,-0.063,-0.027,-0.026,21.862,21.693,22.200,22.785,33.762,32.713,32.390,29.702,3.708,0.002
27.503,-0.022,0.016,0.006,-0.126,0.001,0.018,0.004,0.007,-0.003,-0.072,-0.022,-0.018,-0.021,-0.020,0.022,0.071,0.056,0.002,-0.168,-0.047,-0.034,-0.023,-0.012,-0.074,-0.063,-0.027,-0.026,21.865,21.693,22.200,22.788,33.765,32.715,32.390,29.702,14.860,0.009
28.003,-0.022,0.016,0.006,-0.126,0.001,0.018,0.004,0.007,-0.005,-0.072,-0.022,-0.018,-0.021,-0.020,0.022,0.070,0.055,0.002,-0.168,-0.047,-0.062,-0.023,-0.015,-0.082,-0.061,-0.025,-0.035,21.867,21.693,22.200,22.790,33.767,32.716,32.390,29.702,31.733,0.019
28.503,-0.026,-0.062,-0.001,-0.124,0.001,0.018,0.004,0.007,-0.005,-0.072,-0.022,-0.034,-0.021,-0.020,0.022,0.070,0.056,0.002,-0.178,-0.047,-0.062,-0.023,-0.015,-0.082,-0.061,-0.025,-0.035,21.867,21.693,22.200,22.790,33.767,32.716,32.390,29.702,33.000,0.020
29.003,-0.026,-0.062,-0.001,-0.021,0.001,0.018,0.004,0.007,-0.005,-0.086,-0.022,-0.034,-0.021,-0.020,0.019,0.070,0.056,0.002,-0.178,-0.047,-0.099,-0.029,-0.019,-0.130,-0.061,-0.025,-0.035,21.867,21.695,22.200,22.790,33.767,32.718,32.390,29.702,33.000,0.020
29.503,-0.026,-0.102,-0.044,-0.021,0.001,0.018,0.004,0.007,-0.005,-0.109,-0.022,-0.225,-0.021,-0.020,0.019,0.070,0.056,0.002,-0.178,-0.047,-0.099,-0.029,-0.055,-0.140,-0.061,-0.025,-0.035,21.867,21.695,22.200,22.790,33.767,32.718,32.392,29.702,33.000,0.020
30.003,-0.022,-0.102,-0.042,-0.021,0.001,0.018,0.004,0.006,-0.006,-0.109,0.046,-0.217,-0.021,-0.020,0.017,0.069,0.051,-0.005,-0.168,-0.047,-0.062,-0.023,-0.019,-0.140,-0.014,-0.042,-0.035,21.867,21.695,22.200,22.789,33.767,32.718,32.392,29.702,33.000,0.020
30.503,-0.022,-0.102,-0.001,-0.021,0.001,0.018,0.004,0.006,-0.005,-0.109,0.146,-0.035,-0.024,-0.020,0.019,0.069,0.051,0.002,-0.168,-0.047,-0.058,-0.023,-0.047,-0.140,-0.060,-0.042,-0.035,21.865,21.695,22.200,22.789,33.765,32.718,32.392,29.703,8.768,0.005
31.004,-0.022,0.017,-0.001,-0.011,0.001,0.018,0.004,0.006,0.001,-0.096,0.156,-0.035,-0.054,-0.020,0.017,0.069,0.051,-0.005,-0.168,-0.027,-0.058,-0.025,-0.055,-0.092,-0.060,-0.042,-0.034,21.865,21.695,22.200,22.789,33.765,32.718,32.392,29.703,12.526,0.008
31.504,-0.022,0.017,-0.001,-0.022,0.001,0.018,0.004,0.006,0.001,-0.074,0.146,-0.035,-0.054,-0.020,0.017,0.069,0.051,-0.007,-0.168,-0.027,0.020,-0.025,-0.047,-0.092,-0.060,-0.042,-0.034,21.865,21.697,22.200,22.786,33.765,32.721,32.392,29.703,31.236,0.019
32.004,-0.022,0.017,0.003,-0.120,0.001,0.018,-0.002,-0.004,0.001,-0.072,0.052,-0.018,-0.025,-0.020,0.017,0.069,0.051,-0.005,-0.168,-0.027,0.028,-0.038,-0.047,-0.092,-0.066,-0.033,-0.034,21.867,21.697,22.200,22.786,33.767,32.721,32.390,29.703,33.000,0.020
32.504,-0.022,0.017,0.003,-0.120,0.001,0.018,-0.002,-0.004,0.001,-0.072,0.144,-0.018,-0.053,-0.030,0.018,0.069,0.051,0.002,-0.168,-0.027,0.028,-0.038,-0.054,-0.133,-0.066,-0.033,-0.035,21.867,21.697,22.200,22.786,33.767,32.721,32.388,29.703,6.035,0.004
33.004,0.011,-0.024,0.016,-0.120,0.001,0.018,0.004,-0.004,0.010,-0.072,0.144,-0.018,-0.026,-0.032,0.018,0.069,0.051,0.002,-0.142,-0.032,0.028,-0.040,-0.059,-0.133,-0.066,-0.033,-0.035,21.867,21.697,22.200,22.785,33.767,32.720,32.388,29.703,13.708,0.004
33.504,0.030,-0.024,0.016,-0.120,0.001,0.018,0.004,-0.004,0.010,-0.072,0.144,-0.018,-0.025,-0.030,0.018,0.052,0.051,0.002,-0.128,-0.033,0.028,-0.040,-0.054,-0.133,-0.058,-0.033,-0.035,21.868,21.697,22.200,22.785,33.768,32.722,32.386,29.703,30.844,0.009
34.004,0.030,-0.024,0.053,-0.116,-0.005,0.013,0.004,-0.006,-0.018,-0.072,0.156,0.009,-0.026,-0.020,0.018,0.049,0.051,0.002,-0.128,-0.034,0.028,-0.046,-0.054,-0.131,-0.057,-0.033,-0.037,21.867,21.697,22.200,22.785,33.767,32.723,32.383,29.703,33.000,0.010
34.504,0.046,-0.010,0.076,-0.116,-0.005,0.013,0.004,-0.006,-0.010,-0.072,0.156,0.009,-0.052,-0.020,0.018,0.049,0.051,0.002,-0.115,-0.033,0.028,-0.046,-0.053,-0.090,-0.057,-0.033,-0.037,21.867,21.697,22.200,22.785,33.767,32.723,32.381,29.703,33.000,0.010
35.004,0.030,0.050,0.076,-0.029,-0.006,0.013,0.004,-0.006,0.022,-0.072,0.156,0.191,-0.043,-0.020,0.018,0.049,0.051,-0.010,-0.115,-0.032,0.028,-0.042,-0.053,-0.074,-0.058,-0.033,-0.037,21.870,21.697,22.200,22.783,33.770,32.724,32.381,29.703,33.000,0.010
35.504,-0.010,0.050,0.076,-0.029,-0.006,0.018,0.004,-0.006,0.013,-0.072,0.004,0.191,-0.052,-0.020,0.020,0.049,0.051,-0.073,-0.115,-0.033,0.028,-0.030,-0.028,-0.090,-0.066,-0.019,-0.037,21.870,21.697,22.200,22.780,33.770,32.725,32.379,29.703,33.000,0.010
36.004,-0.016,0.050,0.076,-0.115,-0.035,0.013,-0.006,-0.006,-0.010,-0.072,-0.022,0.080,-0.052,-0.020,0.018,0.049,0.051,-0.073,-0.115,-0.044,0.028,-0.042,-0.028,-0.090,-0.066,-0.019,-0.037,21.870,21.697,22.200,22.780,33.770,32.725,32.376,29.703,33.000,0.010
36.504,-0.010,0.050,0.136,-0.115,-0.006,0.013,-0.007,-0.006,-0.010,-0.072,-0.022,0.250,-0.043,-0.020,0.018,0.033,0.051,-0.011,-0.106,-0.044,0.028,-0.042,-0.022,-0.090,-0.066,-0.018,-0.037,21.870,21.697,22.200,22.779,33.770,32.722,32.377,29.703,33.000,0.018
37.004,-0.010,0.050,0.136,-0.030,-0.006,0.018,-0.006,-0.006,0.013,-0.072,-0.022,0.250,-0.027,-0.033,0.018,0.030,0.051,-0.071,-0.106,-0.051,0.028,-0.042,-0.028,-0.091,-0.066,-0.017,-0.035,21.868,21.697,22.200,22.779,33.768,32.722,32.377,29.703,5.051,0.003
37.504,-0.006,0.031,0.136,-0.030,0.001,0.018,0.004,-0.006,-0.052,-0.072,-0.022,0.110,-0.021,-0.064,0.018,0.030,0.051,-0.012,-0.094,-0.061,0.056,-0.042,-0.023,-0.113,-0.066,0.048,-0.035,21.866,21.697,22.200,22.778,33.766,32.722,32.380,29.703,0.000,0.000
38.004,0.010,0.031,0.147,-0.113,0.001,0.018,0.004,-0.006,-0.066,-0.075,-0.022,0.110,-0.021,-0.033,0.018,0.030,0.051,-0.011,-0.082,-0.061,0.083,-0.053,-0.023,-0.130,-0.066,-0.016,-0.035,21.866,21.697,22.200,22.777,33.766,32.720,32.380,29.703,26.138,0.016
38.504,0.045,0.031,0.147,-0.113,0.001,0.018,0.004,-0.006,-0.052,-0.075,-0.022,0.110,-0.021,-0.020,0.018,0.030,0.051,0.002,-0.082,-0.061,0.083,-0.042,-0.023,-0.130,-0.066,-0.016,-0.035,21.868,21.697,22.200,22.779,33.768,32.719,32.378,29.703,33.000,0.020
