# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
5.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.073,0.000,0.007,0.000,0.018,0.000,0.034,0.000,0.030,0.032,0.018,22.000,21.800,22.500,23.000,33.300,29.300,31.038,29.700,235.000,0.010
5.500,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.048,0.147,0.000,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.055,0.022,0.003,0.025,0.057,0.000,0.018,22.000,21.800,22.500,23.000,33.300,29.300,31.036,29.700,235.000,0.015
6.000,0.003,0.000,0.064,0.008,0.000,0.000,0.000,0.001,0.000,0.012,0.048,0.303,0.000,0.023,0.012,0.044,0.102,0.002,0.000,0.000,0.055,0.000,0.000,0.000,0.025,0.000,0.012,22.000,21.801,22.500,23.000,33.300,29.301,31.033,29.700,235.000,0.016
6.500,0.050,0.000,0.000,0.008,0.000,0.000,0.000,0.009,0.022,0.012,0.048,0.122,0.000,0.023,0.000,0.037,0.073,0.000,0.007,0.000,0.055,0.006,0.011,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.031,29.700,235.000,0.010
7.000,0.050,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.064,0.012,0.048,0.122,0.000,0.023,0.000,0.000,0.106,0.000,0.007,0.000,0.055,0.014,0.031,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.028,29.700,235.000,0.010
7.500,0.005,0.000,0.008,0.008,0.000,0.000,0.000,0.000,0.016,0.012,0.048,0.122,0.000,0.023,0.000,0.000,0.135,0.000,0.007,0.000,0.055,0.005,0.007,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.025,29.700,235.000,0.010
8.000,0.002,0.000,0.008,0.008,0.000,0.000,0.000,0.001,0.020,0.000,0.048,0.122,0.000,0.023,0.000,0.000,0.103,0.000,0.000,0.000,0.000,0.005,0.007,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.023,29.700,235.000,0.010
8.500,0.050,0.000,0.040,0.008,0.000,0.000,0.000,0.001,0.000,0.000,0.048,0.183,0.000,0.023,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.005,0.007,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.301,29.302,31.020,29.700,235.000,0.010
9.000,0.050,0.060,0.131,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.360,0.000,0.023,0.000,0.000,0.229,0.000,0.038,0.000,0.016,0.005,0.007,0.000,0.060,0.000,0.018,22.000,21.802,22.500,23.000,33.302,29.302,31.018,29.700,235.000,0.010
9.500,0.050,0.098,0.093,0.008,0.000,0.000,0.000,0.000,0.000,0.033,0.048,0.287,0.000,0.023,0.000,0.000,0.198,0.000,0.041,0.011,0.195,0.014,0.007,0.000,0.025,0.000,0.018,22.000,21.802,22.500,23.000,33.302,29.302,31.016,29.700,235.000,0.010
10.000,0.013,0.038,0.000,0.008,0.000,0.000,0.000,0.001,0.063,0.018,0.000,0.000,0.000,0.023,0.000,0.000,0.073,0.000,0.000,0.014,0.215,0.000,0.007,0.024,0.000,0.000,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.013,29.700,235.000,0.010
10.500,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.001,0.109,0.000,0.000,0.000,0.000,0.023,0.010,0.000,0.103,0.000,0.000,0.000,0.055,0.000,0.007,0.026,0.093,0.000,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.011,29.700,235.000,0.010
11.000,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.001,0.020,0.000,0.000,0.031,0.000,0.023,0.000,0.000,0.105,0.000,0.037,0.000,0.055,0.000,0.007,0.000,0.097,0.000,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.010,29.700,235.000,0.010
11.500,0.006,0.000,0.090,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.138,0.280,0.000,0.023,0.000,0.000,0.103,0.000,0.042,0.011,0.123,0.000,0.000,0.000,0.000,0.000,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.008,29.700,235.000,0.010
12.000,0.019,0.000,0.146,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.167,0.212,0.000,0.023,0.000,0.000,0.135,0.000,0.105,0.016,0.094,0.000,0.000,0.000,0.000,0.000,0.012,22.000,21.804,22.500,23.000,33.302,29.304,31.006,29.700,235.000,0.010
12.500,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.065,0.000,0.000,0.023,0.000,0.000,0.135,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.005,29.700,235.000,0.011
13.000,0.023,0.054,0.093,0.008,0.000,0.013,0.000,0.001,0.106,0.012,0.175,0.018,0.000,0.023,0.000,0.000,0.106,0.000,0.093,0.018,0.010,0.000,0.000,0.000,0.062,0.000,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.003,29.700,235.000,0.017
13.500,0.050,0.033,0.053,0.008,0.000,0.000,0.000,0.001,0.069,0.012,0.233,0.122,0.000,0.023,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.005,0.000,0.025,0.025,0.000,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.002,29.700,235.000,0.020
14.000,0.050,0.000,0.041,0.008,0.000,0.000,0.000,0.001,0.000,0.028,0.374,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.000,0.000,0.000,0.005,0.007,0.025,0.000,0.000,0.013,22.000,21.805,22.500,23.000,33.303,29.305,31.002,29.700,235.000,0.020
14.500,0.025,0.000,0.081,0.008,0.000,0.000,0.000,0.001,0.000,0.048,0.568,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.007,0.023,0.055,0.005,0.007,0.025,0.000,0.000,0.006,22.000,21.805,22.500,23.000,33.303,29.305,31.001,29.700,235.000,0.020
15.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.001,0.000,0.025,0.469,0.023,0.000,0.000,0.000,0.000,0.102,0.000,0.007,0.005,0.055,0.005,0.007,0.000,0.025,0.000,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
15.500,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.415,0.122,0.000,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.055,0.000,0.052,0.000,0.025,0.000,0.019,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
16.000,0.015,0.016,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.415,0.255,0.000,0.068,0.000,0.000,0.101,0.000,0.000,0.000,0.113,0.000,0.062,0.000,0.025,0.000,0.012,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
16.500,0.000,0.147,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.047,0.382,0.389,0.013,0.080,0.000,0.000,0.108,0.000,0.000,0.000,0.171,0.000,0.007,0.000,0.025,0.000,0.012,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
17.000,0.000,0.288,0.093,0.008,0.000,0.000,0.000,0.000,0.053,0.025,0.287,0.219,0.018,0.000,0.000,0.000,0.100,0.000,0.000,0.018,0.097,0.000,0.007,0.000,0.025,0.049,0.017,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
17.500,0.000,0.194,0.057,0.008,0.000,0.000,0.000,0.000,0.037,0.012,0.233,0.122,0.000,0.000,0.000,0.000,0.108,0.000,0.000,0.000,0.055,0.005,0.007,0.016,0.025,0.049,0.019,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
18.000,0.000,0.000,0.042,0.008,0.000,0.000,0.000,0.001,0.000,0.012,0.306,0.000,0.000,0.023,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.005,0.090,0.062,0.025,0.049,0.017,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
18.500,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.350,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.005,0.121,0.025,0.025,0.005,0.014,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
19.001,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.162,0.000,0.000,0.000,0.001,0.000,0.098,0.000,0.000,0.000,0.000,0.005,0.007,0.000,0.025,0.000,0.000,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
19.501,0.000,0.000,0.093,0.008,0.000,0.013,0.000,0.001,0.027,0.012,0.124,0.000,0.000,0.000,0.000,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
20.001,0.000,0.000,0.061,0.066,0.000,0.013,0.000,0.001,0.010,0.012,0.301,0.122,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
20.501,0.063,0.000,0.036,0.092,0.021,0.000,0.000,0.001,0.064,0.019,0.385,0.122,0.000,0.000,0.000,0.000,0.098,0.000,0.000,0.000,0.079,0.009,0.018,0.000,0.000,0.006,0.000,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.701,235.000,0.020
21.001,0.107,0.000,0.124,0.008,0.002,0.000,0.000,0.000,0.027,0.041,0.290,0.122,0.000,0.023,0.010,0.000,0.135,0.007,0.033,0.000,0.152,0.027,0.046,0.025,0.000,0.000,0.000,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.703,235.000,0.020
21.501,0.066,0.000,0.109,0.008,0.000,0.000,0.000,0.000,0.010,0.037,0.233,0.000,0.000,0.228,0.001,0.000,0.110,0.000,0.048,0.000,0.082,0.005,0.000,0.000,0.053,0.000,0.005,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.704,235.000,0.020
22.001,0.028,0.011,0.040,0.008,0.002,0.000,0.000,0.000,0.027,0.028,0.301,0.038,0.000,0.320,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.094,0.000,0.007,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.704,235.000,0.020
22.501,0.119,0.098,0.079,0.000,0.000,0.021,0.000,0.000,0.000,0.047,0.355,0.395,0.000,0.023,0.000,0.000,0.098,0.000,0.000,0.023,0.032,0.005,0.007,0.000,0.067,0.006,0.005,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.705,235.000,0.018
23.001,0.076,0.098,0.035,0.000,0.000,0.061,0.000,0.001,0.000,0.025,0.165,0.225,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.005,0.000,0.039,0.000,0.000,0.025,0.000,0.012,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.707,235.000,0.013
23.501,0.050,0.098,0.008,0.000,0.000,0.000,0.000,0.001,0.009,0.012,0.048,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.007,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.709,235.000,0.010
24.001,0.022,0.053,0.008,0.000,0.011,0.000,0.000,0.001,0.064,0.012,0.109,0.000,0.000,0.000,0.000,0.000,0.111,0.008,0.000,0.000,0.055,0.000,0.000,0.000,0.094,0.000,0.000,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.709,235.000,0.013
24.501,0.000,0.000,0.017,0.000,0.032,0.000,0.000,0.001,0.000,0.012,0.233,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.040,0.005,0.000,0.000,0.041,0.000,0.005,22.000,21.805,22.500,23.000,33.302,29.305,31.000,29.711,235.000,0.020
25.001,0.076,0.000,0.064,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.233,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.005,0.007,0.000,0.000,0.000,0.008,22.000,21.805,22.500,23.000,33.300,29.305,31.000,29.712,235.000,0.020
25.501,0.071,0.000,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.164,0.000,0.000,0.023,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.005,0.007,0.000,0.007,0.000,0.005,22.000,21.805,22.500,23.000,33.299,29.305,31.000,29.712,235.000,0.020
26.001,0.000,0.000,0.122,0.000,0.000,0.000,0.000,0.001,0.000,0.015,0.048,0.000,0.000,0.023,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.012,0.007,0.025,0.094,0.049,0.012,22.000,21.804,22.500,23.000,33.297,29.304,31.000,29.713,235.000,0.020
26.501,0.000,0.000,0.162,0.008,0.000,0.000,0.000,0.007,0.007,0.083,0.109,0.000,0.000,0.023,0.002,0.000,0.073,0.000,0.007,0.000,0.000,0.017,0.007,0.025,0.069,0.000,0.003,22.000,21.803,22.500,23.000,33.295,29.303,31.000,29.716,235.000,0.022
27.001,0.000,0.000,0.120,0.000,0.000,0.013,0.000,0.010,0.030,0.040,0.297,0.015,0.000,0.000,0.000,0.000,0.073,0.000,0.007,0.000,0.009,0.000,0.007,0.001,0.025,0.000,0.000,22.000,21.803,22.500,23.000,33.292,29.303,31.000,29.717,235.000,0.027
27.501,0.000,0.010,0.093,0.000,0.000,0.013,0.000,0.001,0.000,0.027,0.283,0.122,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.055,0.000,0.007,0.000,0.025,0.000,0.012,22.000,21.803,22.500,23.000,33.290,29.303,31.000,29.718,235.000,0.026
28.001,0.020,0.050,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.054,0.113,0.122,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.055,0.005,0.007,0.025,0.050,0.049,0.012,22.000,21.802,22.500,23.000,33.288,29.302,31.000,29.718,235.000,0.020
28.501,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.041,0.173,0.122,0.000,0.023,0.000,0.000,0.073,0.000,0.007,0.000,0.032,0.012,0.007,0.025,0.094,0.157,0.012,22.000,21.802,22.500,23.000,33.286,29.302,31.000,29.718,235.000,0.020
29.001,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.122,0.000,0.023,0.000,0.000,0.073,0.109,0.007,0.000,0.000,0.017,0.000,0.025,0.071,0.216,0.012,22.000,21.802,22.500,23.000,33.282,29.302,31.000,29.718,235.000,0.020
29.501,0.000,0.000,0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.073,0.250,0.007,0.000,0.000,0.005,0.000,0.025,0.025,0.000,0.000,22.000,21.802,22.500,23.000,33.280,29.302,31.000,29.718,235.000,0.020
30.001,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.001,0.000,0.054,0.048,0.000,0.000,0.000,0.003,0.000,0.073,0.000,0.007,0.000,0.000,0.005,0.000,0.003,0.025,0.013,0.000,22.000,21.802,22.500,23.000,33.278,29.302,31.000,29.718,235.000,0.020
30.501,0.050,0.000,0.018,0.000,0.000,0.000,0.000,0.001,0.000,0.044,0.048,0.000,0.000,0.023,0.000,0.000,0.073,0.013,0.007,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.278,29.302,31.000,29.718,235.000,0.020
31.001,0.050,0.000,0.114,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.048,0.000,0.000,0.023,0.000,0.000,0.073,0.000,0.007,0.000,0.002,0.006,0.007,0.000,0.025,0.000,0.012,22.000,21.802,22.500,23.000,33.277,29.302,31.000,29.718,235.000,0.020
31.501,0.050,0.000,0.120,0.000,0.000,0.000,0.000,0.001,0.004,0.000,0.048,0.122,0.000,0.023,0.000,0.000,0.073,0.000,0.007,0.000,0.055,0.023,0.000,0.003,0.025,0.049,0.012,22.000,21.802,22.500,23.000,33.275,29.302,31.000,29.718,235.000,0.020
32.001,0.021,0.006,0.037,0.000,0.000,0.000,0.000,0.001,0.033,0.012,0.048,0.012,0.000,0.023,0.018,0.000,0.073,0.000,0.007,0.000,0.007,0.000,0.000,0.000,0.025,0.013,0.012,22.000,21.801,22.500,23.000,33.272,29.301,31.000,29.718,235.000,0.023
32.501,0.000,0.007,0.065,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.109,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.020,22.000,21.800,22.500,23.000,33.270,29.300,31.000,29.718,235.000,0.030
33.001,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.174,0.015,0.000,0.000,0.000,0.000,0.073,0.000,0.007,0.000,0.055,0.000,0.000,0.000,0.025,0.000,0.028,22.000,21.800,22.500,23.000,33.267,29.300,31.000,29.718,235.000,0.030
33.501,0.000,0.002,0.008,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.048,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.005,0.000,0.001,0.025,0.000,0.012,22.000,21.800,22.500,23.000,33.264,29.300,31.000,29.718,235.000,0.030
34.001,0.050,0.059,0.008,0.000,0.000,0.000,0.000,0.001,0.000,0.018,0.048,0.000,0.000,0.000,0.003,0.000,0.073,0.000,0.000,0.000,0.000,0.005,0.000,0.028,0.025,0.000,0.012,22.000,21.800,22.500,23.000,33.262,29.300,31.000,29.718,235.000,0.030
34.501,0.050,0.000,0.008,0.000,0.000,0.000,0.000,0.001,0.000,0.040,0.048,0.000,0.000,0.000,0.000,0.000,0.073,0.016,0.027,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.016,22.000,21.800,22.500,23.000,33.260,29.300,31.000,29.718,235.000,0.030
35.001,0.050,0.000,0.034,0.000,0.000,0.000,0.000,0.001,0.029,0.054,0.048,0.000,0.000,0.023,0.000,0.000,0.073,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.025,0.016,0.020,22.000,21.800,22.500,23.000,33.259,29.300,30.999,29.718,235.000,0.030
35.501,0.025,0.000,0.068,0.000,0.000,0.000,0.000,0.001,0.100,0.042,0.102,0.000,0.000,0.000,0.004,0.000,0.054,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.025,0.000,0.009,22.000,21.800,22.500,23.000,33.257,29.300,30.998,29.718,235.000,0.030
36.001,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.183,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.019,0.004,22.000,21.800,22.500,23.000,33.256,29.300,30.998,29.718,235.000,0.030
36.501,0.000,0.060,0.153,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.048,0.122,0.000,0.000,0.010,0.000,0.073,0.000,0.007,0.000,0.055,0.000,0.000,0.071,0.025,0.000,0.009,22.000,21.800,22.500,23.000,33.254,29.300,30.998,29.718,235.000,0.030
37.001,0.027,0.000,0.071,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.097,0.036,0.000,0.023,0.004,0.000,0.073,0.019,0.007,0.000,0.000,0.005,0.000,0.007,0.005,0.000,0.000,22.000,21.800,22.500,23.000,33.254,29.300,30.997,29.719,235.000,0.030
37.501,0.000,0.081,0.039,0.000,0.000,0.000,0.000,0.001,0.000,0.012,0.233,0.000,0.000,0.023,0.000,0.000,0.073,0.000,0.015,0.000,0.000,0.005,0.029,0.000,0.000,0.001,0.004,22.000,21.800,22.500,23.000,33.252,29.300,30.995,29.721,235.000,0.029
38.001,0.018,0.011,0.167,0.000,0.000,0.000,0.000,0.001,0.014,0.012,0.233,0.208,0.000,0.023,0.000,0.009,0.073,0.019,0.050,0.000,0.000,0.005,0.000,0.007,0.044,0.124,0.012,22.000,21.800,22.500,23.000,33.252,29.300,30.995,29.722,235.000,0.024
38.501,0.073,0.000,0.235,0.000,0.000,0.000,0.000,0.001,0.000,0.024,0.183,0.448,0.000,0.000,0.004,0.000,0.073,0.000,0.075,0.000,0.094,0.005,0.007,0.000,0.056,0.020,0.012,22.000,21.800,22.500,23.000,33.251,29.300,30.992,29.722,235.000,0.020
39.001,0.111,0.062,0.154,0.000,0.000,0.000,0.000,0.001,0.000,0.054,0.146,0.278,0.000,0.000,0.000,0.000,0.073,0.000,0.057,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.012,22.000,21.800,22.500,23.000,33.251,29.300,30.990,29.722,235.000,0.020
39.501,0.050,0.000,0.093,0.000,0.000,0.002,0.000,0.001,0.039,0.049,0.372,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.044,0.000,0.012,22.000,21.800,22.502,23.000,33.249,29.300,30.988,29.724,235.000,0.020
40.001,0.050,0.000,0.093,0.000,0.000,0.000,0.000,0.001,0.000,0.028,0.186,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.055,0.024,0.000,0.054,0.038,0.077,0.015,22.000,21.800,22.502,23.000,33.249,29.300,30.985,29.726,235.000,0.020
40.501,0.027,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.048,0.122,0.000,0.000,0.000,0.000,0.026,0.020,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.097,0.021,22.000,21.800,22.502,23.000,33.249,29.300,30.983,29.728,235.000,0.020
41.001,0.000,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.096,0.206,0.000,0.000,0.000,0.000,0.073,0.000,0.007,0.000,0.163,0.000,0.000,0.000,0.091,0.000,0.012,22.000,21.800,22.502,23.000,33.249,29.300,30.980,29.725,235.000,0.020
41.501,0.039,0.065,0.209,0.000,0.000,0.000,0.000,0.001,0.040,0.086,0.211,0.331,0.000,0.000,0.010,0.000,0.073,0.000,0.000,0.000,0.388,0.047,0.000,0.000,0.000,0.000,0.009,22.000,21.800,22.502,23.000,33.249,29.300,30.978,29.725,235.000,0.020
42.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.118,0.000,0.000,0.000,0.010,0.000,0.073,0.020,0.000,0.000,0.038,0.046,0.031,0.072,0.076,0.000,0.007,22.000,21.802,22.502,23.000,33.249,29.302,30.975,29.725,235.000,0.020
42.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.048,0.000,0.000,0.000,0.010,0.000,0.073,0.000,0.000,0.000,0.000,0.005,0.000,0.008,0.025,0.000,0.018,22.000,21.802,22.502,23.000,33.249,29.302,30.973,29.724,235.000,0.020
43.001,0.029,0.031,0.073,0.000,0.000,0.003,0.000,0.001,0.000,0.012,0.048,0.291,0.000,0.023,0.016,0.000,0.073,0.000,0.000,0.000,0.021,0.014,0.000,0.000,0.000,0.000,0.009,22.000,21.802,22.503,23.000,33.249,29.302,30.970,29.721,235.000,0.020
