# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
8.501,-0.036,0.002,0.017,-0.011,-0.022,0.034,0.002,0.005,0.026,-0.055,-0.015,0.029,-0.090,-0.037,0.004,-0.039,0.049,-0.016,-0.174,-0.013,-0.097,-0.037,0.055,0.010,-0.029,0.046,-0.015,21.892,21.800,22.400,22.659,45.194,41.505,41.883,39.697,9.000,0.011
9.001,0.031,-0.041,-0.035,-0.011,-0.022,0.034,0.002,0.005,0.026,-0.056,0.010,0.029,-0.081,-0.037,0.010,-0.039,0.049,-0.038,-0.184,-0.013,-0.057,-0.037,0.055,0.010,-0.029,0.046,-0.015,21.892,21.800,22.400,22.658,45.189,41.505,41.882,39.699,9.000,0.010
9.501,0.051,-0.041,-0.035,-0.011,-0.010,0.034,0.002,0.009,0.026,-0.055,0.010,0.029,-0.081,-0.037,0.010,-0.039,0.063,-0.038,-0.230,-0.013,-0.057,-0.037,0.055,0.010,-0.029,0.046,-0.020,21.892,21.800,22.400,22.659,45.184,41.505,41.881,39.701,9.000,0.010
10.001,0.051,0.002,0.022,-0.011,-0.009,0.034,0.019,0.013,-0.042,-0.041,0.010,0.073,-0.081,-0.037,0.010,-0.039,0.047,-0.038,-0.230,-0.012,0.010,-0.037,0.055,0.010,-0.029,0.046,-0.020,21.894,21.800,22.400,22.659,45.183,41.505,41.880,39.704,9.000,0.010
10.501,0.051,0.002,0.014,-0.011,-0.010,0.034,0.020,0.013,-0.044,-0.037,0.070,0.073,-0.081,-0.064,0.010,-0.039,0.046,0.022,-0.174,-0.012,0.026,-0.037,0.055,0.010,-0.075,0.030,-0.020,21.895,21.800,22.400,22.658,45.179,41.505,41.880,39.706,9.000,0.010
11.001,0.003,-0.041,0.014,-0.011,-0.022,0.034,0.019,0.013,-0.044,-0.032,0.065,0.073,-0.081,-0.064,0.017,-0.039,0.047,0.022,-0.094,-0.012,-0.015,-0.037,0.055,-0.007,-0.093,-0.025,-0.023,21.895,21.800,22.400,22.657,45.174,41.505,41.878,39.710,9.000,0.010
11.501,-0.002,-0.041,0.022,-0.049,-0.022,0.034,0.002,0.019,-0.042,-0.032,0.010,0.073,-0.081,-0.099,0.010,-0.039,0.063,0.022,-0.093,-0.012,-0.015,-0.037,0.055,-0.007,-0.093,-0.025,-0.023,21.895,21.800,22.400,22.658,45.169,41.505,41.877,39.715,9.000,0.010
12.001,-0.049,-0.130,0.037,-0.060,-0.022,0.023,0.020,0.019,-0.044,-0.032,0.010,0.073,-0.081,-0.065,0.004,-0.039,0.063,0.020,-0.093,-0.012,-0.015,-0.037,0.043,-0.007,-0.093,-0.025,-0.023,21.895,21.800,22.400,22.660,45.166,41.505,41.877,39.720,2.861,0.003
12.501,-0.049,-0.130,0.037,-0.051,-0.022,0.023,0.020,0.023,-0.044,-0.043,0.010,-0.025,-0.081,-0.064,0.004,-0.039,0.063,0.020,-0.093,-0.012,-0.015,-0.037,0.042,-0.007,-0.093,-0.025,-0.023,21.895,21.800,22.400,22.661,45.162,41.503,41.876,39.725,0.000,0.000
13.001,0.003,-0.295,0.037,-0.051,-0.022,0.034,0.002,0.023,-0.019,-0.043,0.010,-0.025,-0.092,-0.065,0.004,-0.039,0.063,-0.011,-0.115,-0.014,-0.015,-0.037,0.028,0.010,-0.073,-0.025,-0.023,21.895,21.800,22.400,22.662,45.159,41.503,41.873,39.731,0.000,0.000
13.501,-0.000,-0.266,-0.063,-0.060,-0.022,0.034,0.002,0.023,-0.019,-0.043,0.010,-0.025,-0.105,-0.066,-0.011,-0.039,0.063,-0.011,-0.133,-0.014,0.027,-0.037,0.042,0.010,-0.050,0.007,-0.015,21.895,21.800,22.400,22.663,45.156,41.503,41.871,39.737,0.000,0.000
14.001,0.030,-0.130,-0.063,-0.051,-0.008,0.034,0.002,0.023,-0.019,-0.032,0.010,0.073,-0.105,-0.066,-0.011,-0.046,0.063,-0.011,-0.133,-0.012,0.031,-0.037,0.042,0.010,-0.050,0.041,-0.003,21.895,21.800,22.400,22.663,45.153,41.503,41.870,39.742,5.804,0.006
14.501,0.030,-0.083,-0.063,-0.011,-0.008,0.034,0.002,0.023,-0.019,-0.032,0.010,0.169,-0.105,-0.066,-0.011,-0.039,0.063,-0.011,-0.133,-0.013,0.071,-0.037,0.042,0.010,-0.029,0.041,-0.003,21.895,21.800,22.400,22.663,45.152,41.503,41.868,39.745,9.000,0.010
15.001,0.027,0.000,-0.063,-0.011,-0.008,0.034,0.002,0.023,-0.019,-0.032,0.010,0.169,-0.105,-0.066,-0.003,-0.046,0.063,-0.011,-0.133,-0.013,0.031,-0.037,0.041,0.010,-0.029,0.007,-0.003,21.895,21.800,22.400,22.663,45.151,41.503,41.866,39.748,9.000,0.010
15.501,-0.000,0.127,-0.063,-0.055,-0.008,0.034,0.002,0.023,-0.019,-0.032,0.010,0.169,-0.092,-0.066,-0.003,-0.054,0.063,-0.038,-0.133,-0.013,0.027,-0.037,0.042,0.010,-0.029,0.038,-0.004,21.895,21.800,22.400,22.662,45.148,41.503,41.865,39.751,9.000,0.010
16.001,-0.002,0.127,-0.064,-0.055,-0.008,0.034,0.002,0.023,-0.019,-0.032,0.010,0.127,-0.081,-0.066,0.011,-0.047,0.063,-0.038,-0.133,-0.013,0.068,-0.025,0.055,0.030,-0.029,0.009,-0.007,21.895,21.800,22.400,22.662,45.147,41.503,41.865,39.755,9.000,0.010
16.501,-0.002,0.127,-0.064,-0.093,-0.007,0.021,0.002,0.023,-0.048,-0.032,0.010,0.073,-0.081,-0.066,0.018,-0.054,0.063,-0.038,-0.133,-0.013,0.068,-0.018,0.055,0.030,-0.029,0.007,-0.007,21.895,21.800,22.400,22.663,45.145,41.503,41.863,39.761,9.000,0.016
17.001,-0.011,0.086,-0.073,-0.137,-0.007,0.021,0.002,0.023,-0.048,-0.025,0.042,0.073,-0.081,-0.095,0.011,-0.054,0.063,-0.038,-0.133,-0.003,0.009,-0.018,0.055,0.047,-0.029,-0.025,-0.011,21.895,21.800,22.400,22.663,45.143,41.503,41.862,39.767,9.000,0.020
17.501,-0.011,0.045,-0.064,-0.137,0.006,0.021,0.002,0.023,-0.019,-0.025,0.042,0.073,-0.104,-0.095,-0.010,-0.062,0.043,-0.038,-0.133,-0.003,0.009,-0.018,0.055,0.052,-0.029,-0.025,-0.011,21.895,21.800,22.400,22.662,45.142,41.503,41.861,39.770,9.000,0.020
18.001,-0.005,-0.018,-0.058,-0.137,-0.006,0.010,0.023,0.023,-0.019,-0.023,0.118,0.073,-0.107,-0.115,0.017,-0.062,0.027,-0.007,-0.133,-0.003,0.065,-0.018,0.055,0.046,-0.051,-0.025,-0.011,21.895,21.800,22.400,22.660,45.141,41.503,41.858,39.773,9.000,0.020
18.501,-0.011,-0.041,-0.058,-0.137,-0.006,0.010,0.023,0.023,-0.040,-0.023,0.082,0.073,-0.107,-0.126,0.012,-0.062,0.027,-0.007,-0.133,-0.003,0.038,-0.018,0.055,0.046,-0.051,-0.025,-0.019,21.895,21.800,22.400,22.658,45.141,41.503,41.857,39.777,9.000,0.020
19.001,-0.038,-0.041,-0.065,-0.137,0.005,0.021,0.002,0.023,-0.040,-0.023,0.042,0.073,-0.107,-0.115,-0.010,-0.062,0.006,0.015,-0.133,-0.003,0.009,-0.025,0.055,0.046,-0.029,-0.025,-0.019,21.895,21.800,22.400,22.659,45.141,41.503,41.857,39.783,9.000,0.020
19.501,-0.038,-0.066,-0.058,-0.137,0.005,0.034,0.002,0.014,-0.040,0.004,0.010,-0.014,-0.103,-0.092,-0.004,-0.062,0.006,-0.006,-0.133,-0.014,-0.015,-0.030,0.055,0.032,-0.053,-0.025,-0.023,21.895,21.800,22.400,22.661,45.141,41.503,41.856,39.789,9.000,0.020
20.001,-0.005,-0.066,-0.058,-0.137,-0.006,0.034,0.002,0.014,-0.040,0.004,-0.040,-0.014,-0.102,-0.115,0.004,-0.062,0.006,-0.006,-0.133,-0.014,-0.015,-0.030,0.040,0.010,-0.069,-0.025,-0.023,21.895,21.800,22.400,22.660,45.141,41.503,41.855,39.792,9.000,0.020
20.501,-0.038,-0.066,-0.044,-0.137,0.004,0.034,0.002,0.017,-0.040,0.004,-0.040,-0.162,-0.095,-0.126,0.004,-0.062,0.006,-0.006,-0.133,-0.010,-0.015,-0.026,0.039,0.010,-0.054,0.012,-0.023,21.895,21.800,22.400,22.659,45.141,41.502,41.855,39.793,9.000,0.020
21.001,-0.057,-0.041,-0.044,-0.137,-0.005,0.034,0.002,0.023,-0.050,-0.014,-0.040,-0.162,-0.095,-0.126,0.004,-0.062,0.006,0.013,-0.104,-0.018,-0.071,-0.025,0.039,0.010,-0.054,0.034,-0.016,21.895,21.800,22.400,22.658,45.141,41.502,41.853,39.798,9.000,0.020
21.501,-0.076,-0.041,-0.044,-0.187,-0.005,0.034,0.002,0.023,-0.050,-0.014,0.010,-0.162,-0.094,-0.126,0.012,-0.062,0.029,0.013,0.027,-0.018,-0.071,-0.018,0.039,0.010,-0.054,0.034,-0.009,21.897,21.800,22.400,22.658,45.143,41.502,41.851,39.802,9.000,0.018
22.001,-0.076,-0.041,-0.044,-0.187,-0.004,0.034,0.002,0.023,-0.084,-0.014,0.010,0.007,-0.095,-0.126,0.017,-0.062,0.029,0.046,0.027,-0.010,-0.071,-0.018,0.039,0.033,-0.029,0.072,0.000,21.898,21.800,22.400,22.658,45.144,41.502,41.848,39.805,9.000,0.012
22.501,-0.076,-0.041,-0.044,-0.188,0.004,0.034,0.002,0.023,-0.084,-0.023,0.010,0.255,-0.095,-0.090,0.017,-0.062,0.029,0.046,0.027,-0.003,0.045,-0.018,0.039,0.044,-0.029,0.072,0.000,21.898,21.800,22.400,22.658,45.144,41.502,41.847,39.808,9.000,0.010
23.001,0.015,-0.128,-0.010,-0.188,0.004,0.034,0.002,0.023,-0.084,-0.014,0.099,0.501,-0.095,-0.090,0.012,-0.062,0.029,0.046,-0.075,-0.003,0.109,-0.018,0.055,0.044,-0.029,0.072,0.000,21.898,21.800,22.400,22.658,45.144,41.502,41.846,39.811,9.000,0.010
23.501,0.015,-0.128,-0.010,-0.188,0.004,0.034,0.002,0.023,-0.036,-0.010,0.151,0.501,-0.095,-0.090,0.013,-0.062,0.029,0.046,-0.116,-0.003,0.141,-0.018,0.039,0.044,-0.029,0.072,-0.004,21.899,21.800,22.400,22.658,45.146,41.502,41.844,39.813,9.000,0.010
24.001,0.015,-0.128,-0.010,-0.137,-0.004,0.034,0.002,0.023,-0.036,-0.004,0.151,0.501,-0.095,-0.126,0.004,-0.062,0.029,0.030,-0.133,-0.003,0.113,-0.018,0.039,0.044,-0.029,0.072,-0.007,21.900,21.800,22.400,22.656,45.146,41.502,41.841,39.814,9.000,0.010
24.501,0.036,-0.041,-0.024,-0.137,-0.004,0.034,0.002,0.023,-0.036,0.004,0.151,0.195,-0.081,-0.126,0.004,-0.062,0.006,0.012,-0.133,-0.003,0.164,-0.018,0.031,0.044,-0.029,0.032,-0.009,21.900,21.800,22.400,22.655,45.147,41.501,41.842,39.816,9.000,0.010
25.002,0.012,-0.041,-0.026,-0.137,-0.022,0.034,0.002,0.023,-0.053,0.107,0.010,0.195,-0.081,-0.126,0.004,-0.062,0.029,0.012,-0.133,-0.004,0.165,-0.018,0.031,0.068,-0.029,0.015,-0.009,21.900,21.800,22.400,22.655,45.148,41.500,41.844,39.819,9.000,0.010
25.502,0.007,-0.041,-0.043,-0.137,-0.022,0.034,0.002,0.023,-0.117,0.107,0.010,0.195,-0.081,-0.126,0.004,-0.062,0.029,-0.003,-0.133,-0.016,0.164,-0.018,0.031,0.068,-0.029,-0.025,-0.009,21.900,21.800,22.400,22.655,45.149,41.500,41.843,39.821,9.000,0.010
26.002,0.012,-0.041,-0.050,-0.137,-0.022,0.034,0.002,0.023,-0.117,0.107,0.010,0.200,-0.081,-0.126,0.004,-0.062,0.006,-0.038,-0.133,-0.004,0.147,-0.018,0.038,0.068,-0.029,-0.025,-0.013,21.900,21.800,22.400,22.654,45.150,41.500,41.842,39.822,9.000,0.010
26.502,0.036,-0.041,-0.054,-0.191,-0.022,0.034,0.002,0.023,-0.117,0.008,0.010,0.203,-0.066,-0.126,0.004,-0.062,0.006,-0.038,-0.133,-0.003,0.147,-0.018,0.055,0.035,-0.029,0.016,-0.013,21.900,21.800,22.400,22.651,45.152,41.500,41.842,39.822,9.000,0.010
27.002,-0.007,0.015,-0.069,-0.191,-0.022,0.019,0.002,0.023,-0.067,-0.001,0.010,0.203,-0.060,-0.126,0.004,-0.062,0.006,-0.038,-0.133,-0.003,0.057,-0.018,0.055,0.010,-0.029,-0.082,-0.016,21.900,21.800,22.400,22.650,45.154,41.500,41.842,39.823,9.000,0.010
27.502,-0.025,0.015,-0.131,-0.191,-0.022,0.019,0.002,0.017,-0.054,-0.032,0.085,0.200,-0.060,-0.088,0.004,-0.062,0.006,-0.038,-0.133,-0.003,0.040,-0.018,0.055,0.010,-0.029,-0.011,-0.016,21.899,21.800,22.400,22.649,45.156,41.500,41.841,39.825,3.932,0.004
28.002,-0.025,0.030,-0.143,-0.191,-0.004,0.018,0.002,0.015,-0.054,-0.032,0.107,0.073,-0.060,-0.126,0.004,-0.062,0.006,0.010,-0.133,-0.003,-0.015,-0.018,0.055,0.010,-0.029,0.016,-0.016,21.898,21.800,22.400,22.648,45.157,41.500,41.838,39.826,0.000,0.000
28.502,-0.025,0.032,-0.143,-0.191,-0.004,0.018,0.002,0.015,-0.019,-0.032,0.085,-0.274,-0.060,-0.075,0.004,-0.062,0.006,0.046,-0.133,-0.003,-0.015,-0.018,0.055,0.010,-0.029,0.016,-0.011,21.898,21.800,22.400,22.648,45.160,41.500,41.837,39.828,0.000,0.000
29.002,-0.025,0.086,-0.143,-0.191,-0.022,0.018,0.002,0.015,-0.019,-0.042,0.010,-0.478,-0.060,-0.075,0.004,-0.052,0.006,0.046,-0.150,-0.003,-0.051,-0.018,0.032,0.035,-0.029,0.017,-0.011,21.898,21.800,22.400,22.646,45.162,41.500,41.836,39.829,0.000,0.000
29.502,-0.025,0.379,-0.104,-0.191,-0.022,0.034,0.002,0.015,-0.019,-0.049,0.018,-0.478,-0.065,-0.087,0.004,-0.052,0.006,0.046,-0.150,-0.003,-0.051,-0.018,0.015,0.043,-0.029,0.017,-0.006,21.898,21.800,22.400,22.644,45.165,41.500,41.835,39.829,0.000,0.000
30.002,-0.025,0.379,-0.058,-0.191,-0.022,0.034,0.002,0.015,-0.066,-0.049,0.018,-0.478,-0.065,-0.087,0.004,-0.052,0.006,0.046,-0.150,-0.009,-0.051,-0.018,0.015,0.043,-0.029,0.017,-0.005,21.898,21.800,22.400,22.641,45.167,41.500,41.833,39.829,1.705,0.004
30.502,-0.025,0.379,-0.007,-0.137,-0.022,0.034,0.002,0.016,-0.066,-0.052,0.018,-0.376,-0.081,-0.076,0.004,-0.062,0.006,0.046,-0.131,-0.019,-0.029,-0.018,0.015,0.035,-0.029,0.017,-0.005,21.898,21.800,22.400,22.639,45.170,41.500,41.831,39.829,4.693,0.010
31.002,-0.025,0.177,-0.007,-0.137,-0.022,0.034,0.029,0.016,-0.066,-0.049,0.018,-0.274,-0.081,-0.085,0.004,-0.062,0.006,0.010,-0.107,-0.019,-0.029,-0.018,0.015,0.035,-0.029,-0.025,0.000,21.898,21.800,22.400,22.639,45.172,41.500,41.830,39.829,7.681,0.017
31.502,-0.025,0.030,-0.007,-0.193,-0.022,0.034,0.067,0.016,-0.064,-0.048,0.086,-0.095,-0.081,-0.077,0.004,-0.062,0.006,0.010,-0.101,-0.019,-0.015,-0.018,0.015,0.042,-0.029,-0.025,-0.005,21.898,21.800,22.400,22.639,45.175,41.500,41.829,39.830,9.000,0.020
32.002,-0.025,0.028,0.004,-0.193,-0.022,0.034,0.067,0.015,-0.056,-0.037,0.087,-0.091,-0.081,-0.077,0.004,-0.062,0.006,0.046,-0.101,-0.000,-0.015,-0.018,0.015,0.036,-0.029,-0.025,-0.005,21.897,21.800,22.400,22.639,45.177,41.500,41.826,39.832,9.000,0.020
32.502,-0.059,0.015,0.004,-0.137,-0.022,0.034,0.056,0.015,-0.056,-0.016,0.086,-0.061,-0.061,-0.085,0.004,-0.062,0.006,0.008,-0.107,0.051,-0.015,-0.018,0.015,0.036,-0.029,-0.025,-0.012,21.897,21.800,22.400,22.638,45.180,41.500,41.825,39.831,9.000,0.020
33.002,-0.102,-0.041,-0.017,-0.137,-0.022,0.017,0.029,0.009,-0.057,-0.015,0.010,0.073,-0.045,-0.086,-0.006,-0.062,0.006,0.000,-0.133,0.051,-0.015,-0.018,0.015,0.036,-0.029,-0.025,-0.017,21.897,21.800,22.400,22.635,45.182,41.500,41.825,39.829,9.000,0.020
33.502,-0.102,-0.041,-0.017,-0.137,-0.022,0.017,0.035,0.009,-0.057,-0.015,0.010,0.073,-0.045,-0.126,-0.006,-0.062,0.006,0.008,-0.133,0.051,-0.015,-0.027,0.015,0.010,-0.058,-0.025,-0.017,21.897,21.800,22.400,22.634,45.184,41.500,41.825,39.828,9.000,0.020
34.002,-0.102,-0.041,-0.017,-0.137,-0.022,0.017,0.030,0.009,-0.057,-0.015,0.010,0.073,-0.045,-0.126,-0.006,-0.062,0.006,0.001,-0.133,0.001,-0.015,-0.029,0.015,0.010,-0.059,-0.025,-0.018,21.897,21.800,22.400,22.633,45.187,41.500,41.824,39.828,9.000,0.020
34.502,-0.102,-0.056,-0.021,-0.137,-0.022,0.017,0.030,0.009,-0.057,-0.015,0.010,0.156,-0.045,-0.126,-0.006,-0.062,0.006,0.000,-0.109,0.001,-0.015,-0.029,0.015,0.010,-0.063,-0.025,-0.018,21.897,21.800,22.400,22.631,45.188,41.500,41.823,39.828,9.000,0.020
35.002,-0.091,-0.056,-0.048,-0.137,-0.022,0.015,0.031,0.009,-0.057,-0.015,0.057,0.156,-0.045,-0.126,-0.006,-0.062,0.006,-0.038,-0.105,0.001,-0.015,-0.037,0.015,0.010,-0.063,-0.025,-0.023,21.897,21.800,22.400,22.629,45.189,41.500,41.822,39.828,9.000,0.019
35.502,-0.046,-0.056,-0.048,-0.137,-0.022,0.016,0.033,0.009,-0.057,-0.006,0.182,0.197,-0.045,-0.126,0.004,-0.062,0.006,-0.038,-0.105,0.001,-0.015,-0.037,0.015,0.010,-0.063,-0.025,-0.023,21.897,21.800,22.400,22.628,45.192,41.501,41.821,39.828,9.000,0.013
36.002,-0.025,0.058,-0.021,-0.197,-0.022,0.016,0.031,0.009,-0.060,0.004,0.182,0.213,-0.045,-0.126,0.004,-0.062,0.006,-0.038,-0.075,0.001,0.051,-0.037,0.015,0.010,-0.060,-0.025,-0.023,21.897,21.800,22.400,22.627,45.193,41.503,41.819,39.827,9.000,0.010
36.502,-0.025,0.058,-0.010,-0.197,-0.022,0.016,0.033,0.009,-0.060,0.004,0.182,0.156,-0.045,-0.126,0.005,-0.062,0.006,-0.038,-0.075,-0.003,0.051,-0.037,0.015,0.039,-0.060,-0.025,-0.011,21.897,21.800,22.400,22.625,45.194,41.506,41.818,39.825,9.000,0.010
37.002,-0.025,0.058,-0.010,-0.137,-0.022,0.016,0.033,0.009,-0.060,0.004,0.182,0.073,-0.028,-0.082,0.014,-0.050,0.006,-0.038,-0.075,-0.010,0.051,-0.037,0.015,0.068,-0.060,-0.025,-0.011,21.897,21.800,22.400,22.623,45.196,41.508,41.816,39.823,9.000,0.012
37.502,-0.025,0.055,-0.010,-0.137,-0.022,0.016,0.033,0.009,-0.059,0.004,0.182,-0.001,-0.028,-0.080,0.015,-0.050,0.006,0.004,-0.075,-0.010,0.082,-0.037,0.015,0.068,-0.060,0.024,-0.011,21.897,21.800,22.400,22.622,45.197,41.511,41.815,39.822,9.000,0.017
38.002,-0.025,0.022,-0.010,-0.199,-0.022,0.016,0.032,0.009,-0.059,0.004,0.182,-0.001,-0.028,-0.037,0.015,-0.062,0.006,0.004,-0.060,-0.010,0.049,-0.037,0.015,0.068,-0.029,0.024,-0.011,21.897,21.800,22.400,22.622,45.197,41.513,41.815,39.822,9.000,0.017
38.502,-0.025,-0.009,-0.010,-0.199,-0.022,0.016,0.032,0.009,-0.059,0.004,0.182,-0.075,-0.045,-0.037,0.015,-0.062,0.035,0.004,-0.060,-0.018,0.018,-0.037,0.015,0.068,-0.061,0.024,-0.017,21.897,21.800,22.400,22.622,45.197,41.515,41.814,39.822,9.000,0.012
39.002,-0.063,-0.009,-0.010,-0.201,-0.022,-0.002,0.002,0.001,-0.060,-0.014,0.181,-0.152,-0.045,-0.037,-0.007,-0.050,0.035,-0.038,-0.060,-0.018,0.018,-0.037,0.015,0.068,-0.061,0.024,-0.017,21.897,21.800,22.400,22.620,45.197,41.518,41.811,39.820,9.000,0.010
