# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
5.000,0.000,0.000,0.047,0.000,0.000,0.006,0.007,0.020,0.000,0.000,0.023,0.080,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.045,0.013,0.000,0.000,0.000,21.893,21.800,22.400,22.663,45.223,41.505,41.891,39.682,2.106,0.002
5.500,0.021,0.000,0.064,0.000,0.000,0.025,0.007,0.012,0.000,0.000,0.129,0.264,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.057,0.000,0.054,0.013,0.000,0.000,0.000,21.893,21.800,22.400,22.662,45.220,41.505,41.890,39.684,5.566,0.006
6.000,0.028,0.000,0.064,0.000,0.000,0.034,0.007,0.009,0.041,0.000,0.143,0.289,0.000,0.033,0.003,0.000,0.009,0.043,0.000,0.000,0.068,0.000,0.054,0.013,0.000,0.000,0.000,21.893,21.800,22.400,22.662,45.218,41.505,41.889,39.687,9.000,0.010
6.500,0.000,0.060,0.064,0.000,0.000,0.034,0.007,0.009,0.123,0.000,0.047,0.121,0.000,0.000,0.003,0.000,0.021,0.043,0.000,0.000,0.000,0.000,0.054,0.057,0.000,0.043,0.000,21.892,21.800,22.400,22.662,45.213,41.505,41.886,39.689,9.000,0.010
7.000,0.000,0.078,0.064,0.000,0.000,0.034,0.052,0.009,0.020,0.000,0.023,0.000,0.000,0.000,0.003,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.054,0.028,0.000,0.067,0.000,21.892,21.800,22.400,22.662,45.209,41.505,41.885,39.692,9.000,0.010
7.500,0.000,0.000,0.016,0.000,0.000,0.034,0.022,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.021,0.022,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.138,0.000,21.892,21.800,22.400,22.662,45.204,41.505,41.885,39.694,9.000,0.016
8.000,0.000,0.000,0.000,0.000,0.000,0.034,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.003,0.000,0.049,0.043,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.020,0.000,21.892,21.800,22.400,22.661,45.199,41.505,41.885,39.696,9.000,0.017
8.501,0.000,0.000,0.000,0.000,0.000,0.060,0.007,0.000,0.078,0.000,0.000,0.036,0.000,0.000,0.003,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.083,0.013,0.000,0.000,0.000,21.892,21.800,22.400,22.659,45.194,41.505,41.883,39.697,9.000,0.011
9.001,0.030,0.009,0.133,0.000,0.011,0.044,0.007,0.005,0.023,0.000,0.023,0.080,0.000,0.000,0.019,0.000,0.064,0.000,0.000,0.000,0.003,0.000,0.065,0.013,0.000,0.041,0.000,21.892,21.800,22.400,22.658,45.189,41.505,41.882,39.699,9.000,0.010
9.501,0.050,0.000,0.066,0.076,0.000,0.034,0.050,0.019,0.038,0.000,0.136,0.080,0.000,0.000,0.009,0.000,0.023,0.000,0.000,0.000,0.022,0.000,0.054,0.013,0.000,0.067,0.000,21.892,21.800,22.400,22.659,45.184,41.505,41.881,39.701,9.000,0.010
10.001,0.050,0.000,0.000,0.022,0.000,0.034,0.024,0.013,0.000,0.000,0.083,0.000,0.000,0.000,0.019,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.054,0.013,0.000,0.135,0.000,21.894,21.800,22.400,22.659,45.183,41.505,41.880,39.704,9.000,0.010
10.501,0.050,0.000,0.000,0.000,0.010,0.034,0.007,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.064,0.019,0.000,0.000,0.000,0.000,0.054,0.013,0.000,0.025,0.000,21.895,21.800,22.400,22.658,45.179,41.505,41.880,39.706,9.000,0.010
11.001,0.000,0.130,0.020,0.000,0.000,0.008,0.049,0.019,0.000,0.000,0.000,0.204,0.000,0.000,0.003,0.000,0.023,0.043,0.000,0.000,0.032,0.000,0.054,0.000,0.000,0.000,0.000,21.895,21.800,22.400,22.657,45.174,41.505,41.878,39.710,9.000,0.010
11.501,0.000,0.032,0.013,0.000,0.000,0.023,0.025,0.013,0.000,0.000,0.140,0.175,0.000,0.000,0.033,0.000,0.047,0.043,0.000,0.000,0.019,0.000,0.054,0.000,0.000,0.000,0.000,21.895,21.800,22.400,22.658,45.169,41.505,41.877,39.715,9.000,0.010
12.001,0.002,0.000,0.092,0.074,0.000,0.034,0.007,0.019,0.000,0.000,0.078,0.080,0.000,0.000,0.016,0.000,0.064,0.000,0.000,0.019,0.000,0.000,0.026,0.000,0.000,0.000,0.000,21.895,21.800,22.400,22.660,45.166,41.505,41.877,39.720,2.861,0.003
12.501,0.000,0.000,0.035,0.000,0.000,0.034,0.007,0.023,0.000,0.000,0.023,0.000,0.000,0.000,0.003,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.000,21.895,21.800,22.400,22.661,45.162,41.503,41.876,39.725,0.000,0.000
13.001,0.000,0.000,0.041,0.000,0.000,0.009,0.089,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.064,0.017,0.000,0.000,0.000,0.000,0.026,0.013,0.000,0.000,0.000,21.895,21.800,22.400,22.662,45.159,41.503,41.873,39.731,0.000,0.000
13.501,0.077,0.000,0.000,0.000,0.000,0.022,0.046,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.043,0.000,0.000,0.064,0.000,0.041,0.013,0.000,0.036,0.000,21.895,21.800,22.400,22.663,45.156,41.503,41.871,39.737,0.000,0.000
14.001,0.028,0.000,0.000,0.000,0.009,0.034,0.007,0.033,0.000,0.000,0.023,0.080,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.024,0.000,0.027,0.013,0.000,0.001,0.000,21.895,21.800,22.400,22.663,45.153,41.503,41.870,39.742,5.804,0.006
14.501,0.000,0.000,0.000,0.000,0.022,0.034,0.007,0.028,0.000,0.000,0.023,0.176,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.019,0.000,0.041,0.013,0.000,0.036,0.000,21.895,21.800,22.400,22.663,45.152,41.503,41.868,39.745,9.000,0.010
15.001,0.038,0.000,0.000,0.274,0.000,0.034,0.007,0.023,0.000,0.000,0.023,0.327,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.084,0.000,0.054,0.013,0.000,0.067,0.000,21.895,21.800,22.400,22.663,45.151,41.503,41.866,39.748,9.000,0.010
15.501,0.025,0.119,0.000,0.068,0.000,0.010,0.007,0.023,0.000,0.000,0.023,0.280,0.000,0.000,0.018,0.000,0.064,0.071,0.000,0.000,0.064,0.000,0.027,0.013,0.000,0.002,0.000,21.895,21.800,22.400,22.662,45.148,41.503,41.865,39.751,9.000,0.010
16.001,0.000,0.180,0.000,0.000,0.000,0.021,0.007,0.023,0.000,0.000,0.023,0.134,0.000,0.000,0.011,0.000,0.064,0.019,0.000,0.000,0.001,0.000,0.040,0.050,0.000,0.000,0.000,21.895,21.800,22.400,22.662,45.147,41.503,41.865,39.755,9.000,0.010
16.501,0.000,0.122,0.000,0.000,0.007,0.057,0.007,0.032,0.032,0.000,0.023,0.080,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.054,0.071,0.000,0.033,0.000,21.895,21.800,22.400,22.663,45.145,41.503,41.863,39.761,9.000,0.016
17.001,0.000,0.078,0.000,0.000,0.022,0.046,0.046,0.028,0.007,0.000,0.134,0.080,0.000,0.000,0.024,0.000,0.027,0.000,0.000,0.000,0.061,0.000,0.054,0.033,0.000,0.004,0.000,21.895,21.800,22.400,22.663,45.143,41.503,41.862,39.767,9.000,0.020
17.501,0.026,0.037,0.000,0.000,0.000,0.010,0.028,0.023,0.000,0.000,0.139,0.080,0.000,0.000,0.018,0.000,0.044,0.000,0.000,0.000,0.065,0.000,0.054,0.013,0.000,0.000,0.000,21.895,21.800,22.400,22.662,45.142,41.503,41.861,39.770,9.000,0.020
18.001,0.000,0.000,0.000,0.000,0.000,0.021,0.007,0.023,0.000,0.000,0.054,0.080,0.000,0.000,0.000,0.000,0.064,0.012,0.000,0.000,0.002,0.000,0.054,0.087,0.000,0.000,0.000,21.895,21.800,22.400,22.660,45.141,41.503,41.858,39.773,9.000,0.020
18.501,0.000,0.000,0.000,0.000,0.007,0.000,0.007,0.023,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.054,0.055,0.000,0.000,0.000,21.895,21.800,22.400,22.658,45.141,41.503,41.857,39.777,9.000,0.020
19.001,0.000,0.000,0.000,0.000,0.000,0.007,0.044,0.000,0.030,0.000,0.130,0.340,0.000,0.000,0.017,0.000,0.007,0.012,0.000,0.000,0.058,0.000,0.054,0.049,0.000,0.000,0.000,21.895,21.800,22.400,22.659,45.141,41.503,41.857,39.783,9.000,0.020
19.501,0.000,0.000,0.000,0.000,0.006,0.034,0.029,0.007,0.000,0.005,0.094,0.327,0.000,0.000,0.011,0.000,0.007,0.000,0.000,0.016,0.031,0.000,0.054,0.035,0.000,0.000,0.000,21.895,21.800,22.400,22.661,45.141,41.503,41.856,39.789,9.000,0.020
20.001,0.000,0.000,0.000,0.000,0.022,0.034,0.007,0.023,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.012,0.000,0.011,0.000,0.000,0.029,0.013,0.000,0.031,0.000,21.895,21.800,22.400,22.660,45.141,41.503,41.855,39.792,9.000,0.020
20.501,0.021,0.000,0.000,0.000,0.000,0.034,0.007,0.014,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.039,0.013,0.000,0.007,0.000,21.895,21.800,22.400,22.659,45.141,41.502,41.855,39.793,9.000,0.020
21.001,0.012,0.000,0.000,0.000,0.000,0.034,0.007,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.030,0.013,0.000,0.000,0.000,21.895,21.800,22.400,22.658,45.141,41.502,41.853,39.798,9.000,0.020
21.501,0.000,0.000,0.000,0.000,0.006,0.056,0.043,0.023,0.000,0.000,0.023,0.000,0.000,0.000,0.016,0.000,0.029,0.010,0.024,0.000,0.000,0.000,0.038,0.013,0.000,0.029,0.000,21.897,21.800,22.400,22.658,45.143,41.502,41.851,39.802,9.000,0.018
22.001,0.000,0.000,0.000,0.000,0.000,0.048,0.030,0.023,0.000,0.000,0.023,0.014,0.000,0.000,0.012,0.000,0.007,0.043,0.271,0.000,0.000,0.000,0.054,0.049,0.000,0.067,0.000,21.898,21.800,22.400,22.658,45.144,41.502,41.848,39.805,9.000,0.012
22.501,0.000,0.028,0.000,0.000,0.006,0.034,0.007,0.023,0.000,0.000,0.023,0.262,0.000,0.000,0.016,0.000,0.042,0.043,0.099,0.005,0.133,0.000,0.030,0.071,0.000,0.067,0.000,21.898,21.800,22.400,22.658,45.144,41.502,41.847,39.808,9.000,0.010
23.001,0.014,0.000,0.000,0.000,0.000,0.034,0.007,0.023,0.000,0.000,0.111,0.679,0.000,0.000,0.025,0.000,0.030,0.043,0.000,0.013,0.102,0.000,0.038,0.037,0.000,0.067,0.000,21.898,21.800,22.400,22.658,45.144,41.502,41.846,39.811,9.000,0.010
23.501,0.050,0.000,0.006,0.000,0.005,0.034,0.007,0.023,0.000,0.000,0.233,0.825,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.038,0.000,0.054,0.048,0.000,0.067,0.000,21.899,21.800,22.400,22.658,45.146,41.502,41.844,39.813,9.000,0.010
24.001,0.050,0.000,0.048,0.000,0.022,0.055,0.043,0.023,0.061,0.000,0.325,0.508,0.000,0.000,0.000,0.000,0.041,0.059,0.000,0.000,0.175,0.000,0.054,0.037,0.000,0.067,0.000,21.900,21.800,22.400,22.656,45.146,41.502,41.841,39.814,9.000,0.010
24.501,0.005,0.000,0.000,0.000,0.000,0.049,0.031,0.023,0.000,0.005,0.163,0.202,0.000,0.000,0.012,0.000,0.030,0.027,0.000,0.000,0.157,0.000,0.030,0.047,0.000,0.010,0.000,21.900,21.800,22.400,22.655,45.147,41.501,41.842,39.816,9.000,0.010
25.002,0.011,0.000,0.000,0.000,0.000,0.034,0.007,0.023,0.000,0.265,0.023,0.080,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.106,0.000,0.014,0.071,0.000,0.000,0.000,21.900,21.800,22.400,22.655,45.148,41.500,41.844,39.819,9.000,0.010
25.502,0.035,0.000,0.000,0.000,0.000,0.034,0.007,0.023,0.000,0.414,0.023,0.141,0.000,0.000,0.003,0.000,0.007,0.008,0.000,0.016,0.157,0.000,0.014,0.071,0.000,0.027,0.000,21.900,21.800,22.400,22.655,45.149,41.500,41.843,39.821,9.000,0.010
26.002,0.000,0.000,0.000,0.000,0.000,0.013,0.007,0.023,0.000,0.108,0.023,0.308,0.000,0.000,0.003,0.000,0.040,0.000,0.000,0.000,0.297,0.000,0.037,0.071,0.002,0.000,0.000,21.900,21.800,22.400,22.654,45.150,41.500,41.842,39.822,9.000,0.010
26.502,0.000,0.000,0.000,0.000,0.000,0.019,0.007,0.023,0.000,0.000,0.023,0.206,0.000,0.000,0.003,0.000,0.031,0.000,0.000,0.000,0.140,0.000,0.054,0.038,0.000,0.000,0.000,21.900,21.800,22.400,22.651,45.152,41.500,41.842,39.822,9.000,0.010
27.002,0.102,0.022,0.000,0.000,0.004,0.055,0.041,0.023,0.000,0.000,0.119,0.247,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.054,0.013,0.000,0.026,0.000,21.900,21.800,22.400,22.650,45.154,41.500,41.842,39.823,9.000,0.010
27.502,0.074,0.006,0.000,0.000,0.000,0.049,0.032,0.015,0.000,0.009,0.098,0.210,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.050,0.000,0.054,0.013,0.000,0.011,0.000,21.899,21.800,22.400,22.649,45.156,41.500,41.841,39.825,3.932,0.004
28.002,0.000,0.023,0.000,0.000,0.000,0.013,0.007,0.017,0.000,0.000,0.023,0.080,0.000,0.000,0.003,0.000,0.007,0.007,0.000,0.000,0.033,0.000,0.054,0.013,0.000,0.000,0.000,21.898,21.800,22.400,22.648,45.157,41.500,41.838,39.826,0.000,0.000
28.502,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.015,0.000,0.000,0.315,0.000,0.000,0.000,0.003,0.000,0.007,0.043,0.000,0.000,0.000,0.000,0.054,0.013,0.000,0.000,0.000,21.898,21.800,22.400,22.648,45.160,41.500,41.837,39.828,0.000,0.000
29.002,0.000,0.078,0.000,0.000,0.004,0.018,0.007,0.009,0.000,0.000,0.338,0.000,0.000,0.000,0.000,0.000,0.007,0.090,0.000,0.000,0.000,0.000,0.031,0.046,0.000,0.067,0.000,21.898,21.800,22.400,22.646,45.162,41.500,41.836,39.829,0.000,0.000
29.502,0.000,0.502,0.000,0.000,0.000,0.034,0.007,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.078,0.000,0.000,0.000,0.000,0.014,0.071,0.000,0.012,0.000,21.898,21.800,22.400,22.644,45.165,41.500,41.835,39.829,0.000,0.000
30.002,0.000,0.567,0.000,0.000,0.000,0.034,0.007,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.014,0.038,0.000,0.025,0.000,21.898,21.800,22.400,22.641,45.167,41.500,41.833,39.829,1.705,0.004
30.502,0.000,0.371,0.000,0.000,0.000,0.075,0.007,0.017,0.000,0.000,0.030,0.000,0.000,0.000,0.003,0.000,0.007,0.007,0.000,0.000,0.000,0.000,0.014,0.046,0.000,0.012,0.000,21.898,21.800,22.400,22.639,45.170,41.500,41.831,39.829,4.693,0.010
31.002,0.000,0.169,0.042,0.000,0.000,0.065,0.074,0.015,0.000,0.000,0.144,0.000,0.000,0.000,0.003,0.000,0.007,0.043,0.000,0.000,0.068,0.000,0.014,0.039,0.000,0.000,0.000,21.898,21.800,22.400,22.639,45.172,41.500,41.830,39.829,7.681,0.017
31.502,0.000,0.007,0.022,0.000,0.000,0.034,0.093,0.017,0.000,0.000,0.099,0.000,0.000,0.000,0.003,0.000,0.007,0.043,0.000,0.000,0.000,0.000,0.014,0.013,0.000,0.000,0.000,21.898,21.800,22.400,22.639,45.175,41.500,41.829,39.830,9.000,0.020
32.002,0.000,0.020,0.000,0.000,0.000,0.014,0.034,0.023,0.000,0.000,0.023,0.000,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.001,0.000,0.000,0.014,0.045,0.000,0.000,0.000,21.897,21.800,22.400,22.639,45.177,41.500,41.826,39.832,9.000,0.020
32.502,0.000,0.022,0.000,0.000,0.000,0.017,0.072,0.015,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,0.007,0.005,0.000,0.105,0.000,0.000,0.014,0.071,0.000,0.000,0.000,21.897,21.800,22.400,22.638,45.180,41.500,41.825,39.831,9.000,0.020
33.002,0.000,0.000,0.002,0.000,0.000,0.034,0.060,0.009,0.000,0.005,0.132,0.080,0.000,0.000,0.000,0.000,0.007,0.043,0.000,0.162,0.000,0.000,0.014,0.039,0.000,0.024,0.000,21.897,21.800,22.400,22.635,45.182,41.500,41.825,39.829,9.000,0.020
33.502,0.000,0.000,0.045,0.000,0.003,0.034,0.007,0.009,0.000,0.005,0.000,0.080,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.013,0.000,0.014,0.000,21.897,21.800,22.400,22.634,45.184,41.500,41.825,39.828,9.000,0.020
34.002,0.000,0.000,0.000,0.000,0.000,0.014,0.007,0.009,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,21.897,21.800,22.400,22.633,45.187,41.500,41.824,39.828,9.000,0.020
34.502,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.009,0.000,0.000,0.023,0.203,0.000,0.000,0.000,0.000,0.007,0.004,0.000,0.000,0.000,0.000,0.014,0.013,0.000,0.000,0.000,21.897,21.800,22.400,22.631,45.188,41.500,41.823,39.828,9.000,0.020
35.002,0.000,0.000,0.000,0.000,0.000,0.017,0.035,0.009,0.023,0.000,0.070,0.337,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.002,0.000,0.000,0.014,0.013,0.000,0.000,0.000,21.897,21.800,22.400,22.629,45.189,41.500,41.822,39.828,9.000,0.019
35.502,0.000,0.000,0.000,0.000,0.000,0.034,0.039,0.009,0.017,0.000,0.269,0.163,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.020,0.000,0.000,0.014,0.013,0.000,0.021,0.000,21.897,21.800,22.400,22.628,45.192,41.501,41.821,39.828,9.000,0.013
36.002,0.000,0.078,0.000,0.000,0.000,0.015,0.036,0.009,0.000,0.023,0.276,0.080,0.000,0.000,0.004,0.000,0.007,0.000,0.000,0.013,0.044,0.000,0.014,0.013,0.000,0.000,0.000,21.897,21.800,22.400,22.627,45.193,41.503,41.819,39.827,9.000,0.010
36.502,0.000,0.078,0.000,0.000,0.000,0.016,0.037,0.009,0.000,0.024,0.194,0.220,0.000,0.000,0.014,0.000,0.007,0.000,0.000,0.000,0.106,0.000,0.014,0.043,0.000,0.000,0.000,21.897,21.800,22.400,22.625,45.194,41.506,41.818,39.825,9.000,0.010
37.002,0.000,0.049,0.000,0.000,0.000,0.015,0.036,0.009,0.000,0.005,0.194,0.244,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.077,0.000,0.014,0.071,0.000,0.000,0.000,21.897,21.800,22.400,22.623,45.196,41.508,41.816,39.823,9.000,0.012
37.502,0.000,0.000,0.000,0.000,0.000,0.016,0.038,0.009,0.000,0.005,0.194,0.000,0.000,0.000,0.014,0.000,0.007,0.002,0.000,0.000,0.011,0.000,0.014,0.071,0.000,0.020,0.000,21.897,21.800,22.400,22.622,45.197,41.511,41.815,39.822,9.000,0.017
38.002,0.000,0.000,0.000,0.000,0.000,0.034,0.067,0.009,0.020,0.005,0.237,0.000,0.000,0.011,0.025,0.000,0.036,0.043,0.000,0.000,0.011,0.000,0.014,0.071,0.000,0.067,0.000,21.897,21.800,22.400,22.622,45.197,41.513,41.815,39.822,9.000,0.017
38.502,0.000,0.046,0.000,0.000,0.000,0.034,0.037,0.009,0.000,0.005,0.321,0.006,0.000,0.097,0.014,0.000,0.035,0.001,0.000,0.014,0.074,0.000,0.014,0.071,0.000,0.019,0.000,21.897,21.800,22.400,22.622,45.197,41.515,41.814,39.822,9.000,0.012
39.002,0.000,0.014,0.000,0.000,0.000,0.000,0.007,0.002,0.000,0.000,0.194,0.080,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.042,0.000,0.014,0.071,0.000,0.019,0.000,21.897,21.800,22.400,22.620,45.197,41.518,41.811,39.820,9.000,0.010
39.502,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.019,0.000,21.897,21.800,22.400,22.619,45.197,41.520,41.810,39.819,9.000,0.010
40.002,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.000,0.000,21.897,21.800,22.400,22.618,45.197,41.523,41.810,39.818,9.000,0.010
40.502,0.000,0.000,0.000,0.000,0.000,0.016,0.036,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,21.897,21.800,22.400,22.618,45.197,41.525,41.810,39.818,9.000,0.010
41.002,0.000,0.000,0.000,0.000,0.000,0.034,0.038,0.009,0.019,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,21.897,21.800,22.400,22.618,45.197,41.528,41.810,39.818,9.000,0.010
41.503,0.000,0.000,0.000,0.000,0.000,0.034,0.036,0.009,0.021,0.000,0.017,0.080,0.000,0.000,0.003,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,21.897,21.800,22.400,22.618,45.197,41.530,41.811,39.818,9.000,0.010
42.003,0.000,0.000,0.000,0.000,0.000,0.017,0.038,0.009,0.000,0.000,0.119,0.080,0.000,0.000,0.003,0.000,0.064,0.043,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.000,0.000,21.897,21.800,22.400,22.617,45.197,41.533,41.813,39.817,9.000,0.010
42.503,0.000,0.000,0.000,0.000,0.000,0.015,0.007,0.009,0.000,0.000,0.023,0.080,0.000,0.000,0.003,0.000,0.037,0.003,0.000,0.000,0.000,0.000,0.000,0.040,0.003,0.000,0.000,21.897,21.800,22.400,22.614,45.197,41.536,41.814,39.814,9.000,0.010
43.003,0.000,0.043,0.000,0.000,0.000,0.000,0.007,0.009,0.000,0.000,0.023,0.080,0.000,0.000,0.003,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.016,0.000,21.897,21.800,22.400,22.613,45.197,41.538,41.815,39.813,9.000,0.010
