# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
15.001,0.000,0.010,0.064,0.000,0.000,0.001,0.000,0.000,0.030,0.000,0.030,0.340,0.009,0.080,0.017,0.000,0.020,0.391,0.098,0.000,0.097,0.000,0.006,0.000,0.000,0.047,0.009,22.400,22.200,22.900,23.300,33.200,31.048,31.459,28.872,0.000,0.000
15.501,0.000,0.000,0.037,0.000,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.125,0.035,0.080,0.017,0.000,0.020,0.219,0.060,0.000,0.052,0.000,0.018,0.000,0.000,0.000,0.004,22.400,22.200,22.900,23.300,33.200,31.055,31.462,28.867,0.000,0.000
16.001,0.000,0.000,0.037,0.122,0.008,0.029,0.000,0.000,0.070,0.000,0.000,0.125,0.019,0.080,0.005,0.000,0.020,0.410,0.060,0.000,0.052,0.000,0.018,0.030,0.000,0.000,0.001,22.400,22.200,22.900,23.300,33.200,31.063,31.464,28.863,0.000,0.000
16.501,0.000,0.000,0.037,0.008,0.008,0.012,0.000,0.000,0.056,0.000,0.000,0.125,0.009,0.276,0.024,0.000,0.020,0.161,0.101,0.000,0.000,0.000,0.018,0.000,0.006,0.018,0.000,22.400,22.200,22.900,23.300,33.200,31.071,31.465,28.860,0.000,0.000
17.001,0.030,0.030,0.133,0.966,0.008,0.028,0.000,0.000,0.030,0.000,0.015,0.500,0.009,0.226,0.022,0.000,0.020,0.009,0.117,0.000,0.073,0.000,0.000,0.000,0.000,0.047,0.000,22.400,22.200,22.900,23.300,33.200,31.078,31.467,28.858,0.000,0.000
17.501,0.021,0.072,0.158,0.386,0.008,0.013,0.000,0.000,0.000,0.000,0.000,0.514,0.009,0.108,0.005,0.000,0.020,0.009,0.102,0.000,0.115,0.000,0.000,0.000,0.000,0.047,0.000,22.400,22.200,22.900,23.300,33.200,31.086,31.469,28.855,0.000,0.000
18.001,0.000,0.000,0.065,0.000,0.008,0.001,0.000,0.000,0.003,0.000,0.000,0.000,0.009,0.080,0.000,0.000,0.000,0.009,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,22.400,22.200,22.900,23.300,33.200,31.094,31.472,28.852,0.000,0.000
18.501,0.000,0.000,0.037,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.080,0.012,0.000,0.000,0.009,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.001,22.400,22.200,22.900,23.300,33.200,31.101,31.473,28.850,0.000,0.000
19.001,0.014,0.000,0.037,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.020,0.016,0.005,0.000,0.020,0.009,0.060,0.000,0.000,0.000,0.000,0.011,0.032,0.237,0.009,22.400,22.200,22.900,23.300,33.200,31.109,31.474,28.847,0.000,0.000
19.501,0.064,0.000,0.037,0.000,0.008,0.027,0.000,0.000,0.002,0.000,0.020,0.125,0.009,0.000,0.000,0.000,0.000,0.009,0.060,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.012,22.400,22.200,22.900,23.300,33.200,31.115,31.475,28.845,0.000,0.000
20.001,0.064,0.103,0.000,0.000,0.008,0.039,0.000,0.000,0.030,0.000,0.039,0.125,0.009,0.000,0.000,0.000,0.001,0.009,0.060,0.000,0.052,0.000,0.004,0.095,0.032,0.015,0.005,22.400,22.200,22.900,23.300,33.200,31.120,31.475,28.842,0.000,0.000
20.501,0.064,0.032,0.000,0.000,0.008,0.013,0.000,0.000,0.030,0.000,0.000,0.125,0.009,0.000,0.000,0.000,0.020,0.009,0.060,0.000,0.052,0.000,0.000,0.069,0.008,0.000,0.009,22.400,22.200,22.900,23.300,33.200,31.125,31.477,28.839,0.000,0.000
21.001,0.064,0.000,0.000,0.065,0.008,0.027,0.000,0.000,0.030,0.000,0.000,0.348,0.009,0.000,0.000,0.000,0.000,0.009,0.060,0.000,0.000,0.000,0.000,0.030,0.032,0.014,0.005,22.400,22.200,22.900,23.300,33.200,31.128,31.478,28.837,0.000,0.000
21.501,0.000,0.000,0.000,0.065,0.008,0.014,0.000,0.000,0.030,0.000,0.000,0.111,0.009,0.000,0.000,0.000,0.000,0.009,0.090,0.000,0.000,0.000,0.000,0.030,0.008,0.047,0.000,22.400,22.200,22.900,23.300,33.200,31.131,31.480,28.834,0.000,0.000
22.001,0.000,0.010,0.000,0.000,0.008,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.020,0.009,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,22.400,22.200,22.900,23.300,33.200,31.135,31.482,28.832,0.000,0.000
22.501,0.000,0.010,0.000,0.000,0.008,0.015,0.000,0.000,0.000,0.000,0.000,0.058,0.009,0.000,0.000,0.000,0.000,0.009,0.072,0.000,0.000,0.000,0.000,0.010,0.031,0.000,0.000,22.400,22.200,22.900,23.300,33.200,31.140,31.483,28.829,0.000,0.000
23.001,0.000,0.010,0.000,0.000,0.008,0.039,0.000,0.000,0.000,0.000,0.000,0.341,0.009,0.000,0.000,0.000,0.000,0.009,0.098,0.013,0.005,0.000,0.000,0.000,0.009,0.000,0.000,22.400,22.200,22.900,23.300,33.200,31.144,31.482,28.827,0.000,0.000
23.501,0.037,0.010,0.000,0.021,0.008,0.039,0.000,0.000,0.030,0.000,0.032,0.451,0.009,0.000,0.011,0.000,0.020,0.009,0.117,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.001,22.400,22.200,22.900,23.300,33.200,31.148,31.482,28.824,0.000,0.000
24.001,0.064,0.010,0.000,0.065,0.008,0.014,0.037,0.000,0.030,0.000,0.000,0.278,0.009,0.049,0.000,0.000,0.098,0.009,0.117,0.000,0.116,0.000,0.000,0.010,0.030,0.012,0.019,22.399,22.200,22.900,23.300,33.200,31.151,31.485,28.822,0.000,0.000
24.501,0.027,0.000,0.017,0.149,0.008,0.001,0.015,0.000,0.000,0.000,0.000,0.047,0.009,0.019,0.000,0.000,0.061,0.009,0.117,0.000,0.000,0.000,0.000,0.030,0.010,0.000,0.009,22.398,22.200,22.900,23.300,33.200,31.155,31.484,28.819,0.000,0.000
25.001,0.000,0.000,0.000,0.025,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.020,0.009,0.117,0.000,0.000,0.000,0.003,0.030,0.030,0.000,0.015,22.398,22.200,22.900,23.300,33.200,31.160,31.483,28.817,0.000,0.000
25.501,0.000,0.000,0.007,0.000,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.008,0.009,0.000,0.000,0.000,0.000,0.009,0.117,0.000,0.000,0.000,0.000,0.030,0.052,0.010,0.023,22.398,22.200,22.900,23.300,33.200,31.164,31.485,28.814,0.000,0.000
26.001,0.000,0.010,0.000,0.000,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.125,0.009,0.000,0.000,0.000,0.000,0.009,0.117,0.000,0.000,0.000,0.002,0.030,0.011,0.000,0.009,22.398,22.200,22.899,23.300,33.200,31.166,31.484,28.812,0.000,0.000
26.501,0.000,0.085,0.048,0.000,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.125,0.009,0.046,0.000,0.000,0.020,0.009,0.117,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,22.398,22.200,22.898,23.300,33.200,31.166,31.482,28.809,0.000,0.000
27.001,0.000,0.107,0.075,0.000,0.008,0.049,0.000,0.000,0.000,0.000,0.000,0.036,0.009,0.021,0.000,0.000,0.020,0.009,0.117,0.005,0.000,0.000,0.000,0.030,0.000,0.000,0.000,22.398,22.200,22.898,23.300,33.200,31.167,31.480,28.807,0.000,0.000
27.501,0.000,0.037,0.000,0.000,0.008,0.030,0.000,0.000,0.030,0.000,0.000,0.000,0.031,0.161,0.000,0.000,0.020,0.009,0.117,0.005,0.000,0.000,0.001,0.030,0.000,0.008,0.000,22.398,22.200,22.898,23.300,33.200,31.168,31.479,28.805,0.000,0.000
28.001,0.034,0.000,0.057,0.000,0.008,0.025,0.034,0.000,0.086,0.000,0.000,0.000,0.023,0.207,0.000,0.000,0.020,0.009,0.046,0.000,0.000,0.000,0.000,0.030,0.000,0.047,0.001,22.398,22.200,22.898,23.300,33.200,31.168,31.477,28.803,0.000,0.000
28.501,0.025,0.000,0.039,0.000,0.008,0.016,0.018,0.000,0.009,0.000,0.000,0.000,0.031,0.116,0.000,0.000,0.020,0.009,0.058,0.000,0.000,0.000,0.000,0.030,0.027,0.047,0.000,22.397,22.200,22.898,23.300,33.200,31.168,31.476,28.802,0.000,0.000
29.001,0.000,0.010,0.000,0.014,0.008,0.001,0.000,0.000,0.000,0.000,0.057,0.125,0.023,0.023,0.000,0.000,0.020,0.009,0.117,0.001,0.052,0.000,0.001,0.030,0.052,0.000,0.004,22.397,22.200,22.898,23.300,33.200,31.168,31.474,28.801,0.000,0.000
29.501,0.000,0.010,0.017,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.009,0.044,0.000,0.000,0.020,0.009,0.117,0.000,0.052,0.000,0.000,0.030,0.013,0.006,0.006,22.397,22.200,22.898,23.300,33.200,31.168,31.472,28.800,0.000,0.000
30.001,0.000,0.010,0.037,0.013,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.024,0.000,0.000,0.020,0.009,0.117,0.000,0.052,0.000,0.000,0.030,0.000,0.047,0.001,22.397,22.200,22.898,23.300,33.200,31.166,31.471,28.800,0.000,0.000
30.501,0.079,0.089,0.037,0.065,0.008,0.024,0.000,0.000,0.000,0.000,0.000,0.188,0.009,0.043,0.000,0.000,0.020,0.000,0.117,0.000,0.000,0.000,0.000,0.030,0.026,0.000,0.001,22.397,22.200,22.897,23.300,33.200,31.164,31.470,28.800,0.000,0.000
31.001,0.063,0.009,0.000,0.583,0.008,0.017,0.000,0.000,0.136,0.000,0.000,0.288,0.009,0.080,0.000,0.000,0.020,0.000,0.117,0.000,0.000,0.000,0.000,0.030,0.014,0.000,0.000,22.397,22.200,22.897,23.300,33.200,31.161,31.469,28.800,0.000,0.000
31.501,0.000,0.000,0.000,0.432,0.008,0.001,0.000,0.000,0.104,0.000,0.000,0.199,0.009,0.026,0.000,0.000,0.020,0.009,0.130,0.000,0.000,0.000,0.000,0.030,0.000,0.004,0.000,22.397,22.200,22.897,23.300,33.200,31.159,31.466,28.800,0.000,0.000
32.001,0.000,0.000,0.000,0.065,0.008,0.001,0.000,0.000,0.000,0.000,0.051,0.376,0.009,0.000,0.000,0.000,0.020,0.000,0.161,0.000,0.020,0.000,0.000,0.000,0.000,0.047,0.000,22.397,22.200,22.897,23.300,33.200,31.157,31.464,28.800,0.000,0.000
32.501,0.075,0.010,0.049,0.065,0.008,0.001,0.000,0.000,0.000,0.000,0.199,0.451,0.009,0.041,0.000,0.000,0.020,0.023,0.174,0.000,0.208,0.000,0.000,0.000,0.000,0.000,0.001,22.397,22.200,22.897,23.300,33.200,31.156,31.461,28.800,0.000,0.000
33.001,0.108,0.010,0.085,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.122,0.313,0.049,0.028,0.000,0.000,0.020,0.048,0.174,0.000,0.209,0.000,0.000,0.004,0.060,0.060,0.007,22.397,22.200,22.897,23.300,33.200,31.155,31.459,28.800,0.000,0.000
33.501,0.053,0.000,0.037,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.020,0.000,0.000,0.000,0.020,0.009,0.167,0.000,0.052,0.000,0.000,0.030,0.008,0.034,0.012,22.397,22.200,22.897,23.300,33.200,31.153,31.456,28.800,0.000,0.000
34.001,0.006,0.000,0.037,0.007,0.008,0.023,0.000,0.000,0.030,0.000,0.044,0.125,0.000,0.000,0.000,0.000,0.020,0.009,0.133,0.000,0.052,0.000,0.000,0.065,0.000,0.002,0.012,22.397,22.200,22.897,23.300,33.200,31.152,31.454,28.800,0.000,0.000
34.501,0.000,0.000,0.000,0.065,0.008,0.039,0.000,0.000,0.130,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.020,0.009,0.149,0.000,0.000,0.000,0.000,0.057,0.016,0.000,0.006,22.397,22.200,22.897,23.300,33.200,31.152,31.451,28.801,0.000,0.000
35.001,0.000,0.000,0.000,0.136,0.008,0.039,0.029,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.009,0.143,0.000,0.000,0.000,0.018,0.129,0.000,0.000,0.001,22.397,22.200,22.897,23.300,33.200,31.151,31.449,28.803,0.000,0.000
35.501,0.000,0.000,0.000,0.124,0.033,0.019,0.023,0.000,0.071,0.000,0.000,0.000,0.000,0.189,0.000,0.000,0.020,0.009,0.117,0.000,0.000,0.000,0.018,0.146,0.000,0.000,0.007,22.397,22.200,22.897,23.300,33.200,31.149,31.446,28.803,0.000,0.000
36.001,0.000,0.000,0.017,0.065,0.004,0.001,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.020,0.009,0.117,0.000,0.020,0.000,0.018,0.091,0.000,0.000,0.000,22.397,22.200,22.897,23.300,33.200,31.148,31.443,28.803,0.000,0.000
36.501,0.027,0.010,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.125,0.000,0.000,0.000,0.000,0.000,0.009,0.178,0.000,0.052,0.000,0.018,0.091,0.000,0.000,0.000,22.397,22.200,22.897,23.300,33.200,31.146,31.441,28.803,0.000,0.000
37.001,0.064,0.010,0.037,0.000,0.008,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.201,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,22.396,22.200,22.897,23.300,33.200,31.143,31.438,28.803,0.000,0.000
37.501,0.064,0.000,0.037,0.065,0.008,0.001,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.052,0.174,0.000,0.342,0.000,0.000,0.062,0.022,0.000,0.000,22.395,22.200,22.897,23.300,33.200,31.141,31.436,28.803,0.000,0.000
38.001,0.064,0.000,0.037,0.065,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.174,0.000,0.346,0.000,0.018,0.122,0.052,0.047,0.007,22.395,22.200,22.897,23.300,33.200,31.138,31.433,28.803,0.000,0.000
38.501,0.080,0.000,0.055,0.131,0.032,0.001,0.062,0.000,0.000,0.000,0.000,0.195,0.000,0.000,0.000,0.000,0.000,0.009,0.174,0.000,0.000,0.000,0.018,0.151,0.019,0.047,0.012,22.395,22.200,22.896,23.300,33.200,31.136,31.432,28.803,0.000,0.000
39.001,0.121,0.073,0.098,0.194,0.031,0.001,0.059,0.000,0.030,0.000,0.000,0.366,0.000,0.033,0.000,0.000,0.020,0.009,0.174,0.000,0.000,0.000,0.018,0.151,0.021,0.047,0.007,22.395,22.200,22.895,23.300,33.200,31.134,31.431,28.803,0.000,0.000
39.501,0.180,0.076,0.078,0.129,0.008,0.021,0.000,0.000,0.000,0.000,0.000,0.122,0.000,0.000,0.000,0.000,0.000,0.009,0.174,0.000,0.000,0.000,0.018,0.151,0.052,0.047,0.001,22.395,22.200,22.895,23.300,33.200,31.133,31.428,28.803,0.000,0.000
40.001,0.162,0.058,0.037,0.065,0.008,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.256,0.000,0.152,0.000,0.018,0.121,0.020,0.000,0.001,22.395,22.200,22.895,23.300,33.200,31.133,31.426,28.803,0.000,0.000
40.501,0.058,0.133,0.025,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.020,0.054,0.379,0.000,0.294,0.000,0.018,0.061,0.000,0.000,0.000,22.395,22.200,22.895,23.300,33.200,31.131,31.423,28.803,0.000,0.000
41.001,0.011,0.053,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.114,0.080,0.000,0.000,0.000,0.009,0.247,0.000,0.049,0.000,0.018,0.061,0.000,0.000,0.001,22.395,22.200,22.895,23.300,33.200,31.130,31.421,28.803,0.000,0.000
41.501,0.022,0.073,0.000,0.000,0.008,0.001,0.000,0.000,0.000,0.000,0.180,0.000,0.009,0.081,0.000,0.000,0.000,0.000,0.201,0.017,0.109,0.000,0.018,0.091,0.020,0.000,0.012,22.395,22.200,22.895,23.300,33.200,31.130,31.418,28.803,0.000,0.000
42.001,0.102,0.078,0.037,0.065,0.008,0.001,0.000,0.000,0.074,0.000,0.187,0.000,0.009,0.000,0.000,0.000,0.020,0.009,0.230,0.029,0.191,0.000,0.018,0.091,0.021,0.047,0.007,22.395,22.200,22.895,23.300,33.200,31.129,31.416,28.803,0.000,0.000
42.501,0.110,0.010,0.003,0.065,0.008,0.000,0.000,0.000,0.032,0.000,0.019,0.125,0.000,0.000,0.000,0.000,0.000,0.009,0.208,0.010,0.052,0.000,0.000,0.091,0.000,0.000,0.001,22.395,22.200,22.894,23.300,33.200,31.126,31.412,28.803,0.000,0.000
43.001,0.064,0.000,0.000,0.065,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.009,0.174,0.000,0.031,0.000,0.000,0.091,0.000,0.044,0.017,22.395,22.200,22.893,23.300,33.200,31.124,31.410,28.803,0.000,0.000
