# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
0.000,0.076,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.009,0.037,0.177,0.000,0.038,0.000,0.000,0.000,0.035,0.000,0.004,0.000,0.000,0.000,0.024,0.013,0.000,0.000,22.107,22.000,22.310,23.100,30.300,28.100,29.284,32.900,329.000,0.010
0.500,0.130,0.000,0.009,0.091,0.000,0.011,0.000,0.000,0.032,0.072,0.000,0.629,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.035,0.000,0.000,0.000,0.056,0.034,0.000,22.107,22.000,22.310,23.100,30.300,28.100,29.284,32.900,329.000,0.010
1.000,0.074,0.000,0.069,0.036,0.000,0.000,0.000,0.000,0.089,0.092,0.000,0.607,0.025,0.013,0.000,0.000,0.000,0.016,0.037,0.000,0.074,0.000,0.000,0.009,0.056,0.000,0.000,22.107,22.000,22.309,23.100,30.300,28.100,29.284,32.900,217.495,0.007
1.500,0.000,0.000,0.150,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.037,0.079,0.009,0.038,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,22.108,22.000,22.308,23.100,30.300,28.099,29.284,32.900,43.457,0.001
2.000,0.000,0.000,0.009,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.009,0.003,22.108,22.000,22.308,23.100,30.300,28.098,29.284,32.900,218.848,0.007
2.500,0.000,0.032,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.092,0.000,0.000,0.011,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.075,0.000,22.108,22.000,22.308,23.100,30.300,28.098,29.285,32.900,329.000,0.010
3.000,0.043,0.209,0.171,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,22.108,22.000,22.308,23.100,30.300,28.097,29.285,32.900,329.000,0.010
3.500,0.000,0.000,0.019,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,22.108,22.000,22.308,23.100,30.300,28.095,29.285,32.900,329.000,0.010
4.000,0.000,0.000,0.000,0.130,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.041,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.064,0.000,0.076,0.007,0.000,22.108,22.000,22.308,23.100,30.300,28.092,29.285,32.900,329.000,0.010
4.500,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.168,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.112,0.000,22.108,22.000,22.308,23.100,30.300,28.090,29.285,32.900,329.000,0.010
5.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.055,0.000,0.105,0.000,22.108,22.000,22.308,23.100,30.300,28.087,29.285,32.900,329.000,0.010
5.501,0.017,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.042,0.000,0.000,0.000,0.016,0.000,0.000,0.073,0.007,0.000,0.113,0.000,0.044,0.000,22.108,22.000,22.310,23.100,30.300,28.085,29.285,32.900,213.678,0.006
6.001,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.008,0.102,0.168,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.071,0.000,22.108,22.000,22.310,23.100,30.300,28.082,29.285,32.900,0.000,0.000
6.501,0.023,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.028,0.000,0.172,0.074,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.014,0.000,0.009,0.000,0.000,22.108,22.000,22.310,23.100,30.300,28.080,29.285,32.900,92.194,0.003
7.001,0.000,0.000,0.000,0.043,0.000,0.011,0.000,0.000,0.058,0.000,0.037,0.000,0.000,0.007,0.000,0.000,0.000,0.016,0.000,0.000,0.101,0.000,0.000,0.000,0.032,0.040,0.000,22.108,22.000,22.312,23.100,30.300,28.077,29.285,32.897,329.000,0.010
7.501,0.000,0.000,0.032,0.000,0.000,0.011,0.018,0.000,0.000,0.007,0.037,0.043,0.000,0.044,0.000,0.000,0.000,0.000,0.054,0.012,0.000,0.000,0.000,0.005,0.000,0.144,0.000,22.108,22.000,22.312,23.100,30.300,28.075,29.285,32.895,329.000,0.010
8.001,0.000,0.000,0.068,0.000,0.001,0.000,0.042,0.000,0.000,0.009,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.013,0.000,0.000,0.000,0.050,0.008,0.040,0.000,22.110,22.000,22.312,23.100,30.300,28.073,29.286,32.893,329.000,0.010
8.501,0.023,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.037,0.168,0.011,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.083,0.000,0.015,0.094,0.079,0.039,0.000,22.109,22.000,22.313,23.100,30.300,28.073,29.287,32.890,238.374,0.007
9.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.103,0.077,0.000,22.108,22.000,22.315,23.100,30.300,28.072,29.287,32.888,25.135,0.001
9.501,0.015,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.007,0.037,0.168,0.000,0.006,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.015,0.000,0.033,0.000,0.000,22.108,22.000,22.315,23.100,30.300,28.070,29.288,32.888,205.526,0.006
10.001,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.023,0.037,0.062,0.000,0.011,0.000,0.000,0.000,0.078,0.015,0.000,0.000,0.000,0.000,0.096,0.000,0.000,0.000,22.108,22.000,22.315,23.100,30.300,28.067,29.288,32.888,329.000,0.010
10.501,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.050,0.029,0.075,0.000,22.108,22.000,22.315,23.100,30.300,28.067,29.288,32.885,240.759,0.007
11.001,0.033,0.000,0.000,0.047,0.019,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.008,0.083,0.042,0.000,22.108,22.000,22.314,23.100,30.300,28.067,29.288,32.885,26.778,0.001
11.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.046,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.002,0.000,22.108,22.000,22.312,23.100,30.300,28.064,29.289,32.883,205.601,0.006
12.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.050,0.000,0.042,0.000,22.108,22.000,22.311,23.100,30.300,28.062,29.290,32.880,329.000,0.010
12.501,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.095,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.073,0.000,0.032,0.050,0.007,0.002,0.000,22.108,22.000,22.310,23.100,30.300,28.062,29.291,32.878,329.000,0.010
13.001,0.021,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.109,0.194,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.034,0.000,0.047,0.029,0.056,0.075,0.000,22.108,22.000,22.310,23.100,30.300,28.061,29.293,32.878,329.000,0.010
13.501,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.078,0.075,0.000,22.108,22.000,22.310,23.100,30.300,28.059,29.295,32.876,329.000,0.010
14.001,0.000,0.000,0.036,0.000,0.034,0.068,0.000,0.000,0.024,0.010,0.168,0.401,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.043,0.000,22.108,22.000,22.309,23.100,30.300,28.056,29.295,32.874,329.000,0.007
14.502,0.000,0.000,0.045,0.049,0.034,0.011,0.000,0.000,0.006,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.000,22.108,22.000,22.310,23.100,30.300,28.056,29.296,32.871,329.000,0.000
15.002,0.000,0.000,0.000,0.000,0.034,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.075,0.000,22.108,22.000,22.310,23.100,30.300,28.056,29.297,32.871,234.054,0.000
15.502,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.109,0.012,0.134,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.048,0.000,22.107,22.000,22.310,23.100,30.300,28.056,29.297,32.870,0.000,0.000
16.002,0.032,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.316,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.044,0.000,0.000,22.107,22.000,22.310,23.100,30.300,28.056,29.297,32.867,55.636,0.000
16.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,22.107,22.000,22.310,23.100,30.300,28.056,29.297,32.865,276.169,0.000
17.002,0.000,0.000,0.000,0.000,0.026,0.011,0.000,0.000,0.011,0.016,0.000,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.058,0.000,22.107,22.000,22.310,23.100,30.300,28.056,29.297,32.865,0.000,0.000
17.502,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.005,0.089,0.000,0.000,0.168,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.001,0.000,22.105,22.000,22.313,23.100,30.300,28.056,29.297,32.863,48.189,0.000
18.002,0.000,0.000,0.009,0.211,0.000,0.016,0.000,0.001,0.076,0.000,0.037,0.124,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.000,0.056,0.163,0.000,22.105,22.000,22.313,23.100,30.300,28.056,29.295,32.861,329.000,0.000
18.502,0.036,0.000,0.009,0.770,0.034,0.047,0.000,0.000,0.009,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.015,0.000,0.000,0.000,0.032,0.047,0.061,0.000,22.107,22.000,22.313,23.100,30.300,28.054,29.295,32.858,285.401,0.000
19.002,0.000,0.000,0.000,0.000,0.028,0.005,0.000,0.000,0.077,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,22.107,22.000,22.313,23.100,30.300,28.054,29.295,32.856,0.000,0.000
19.502,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.008,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.313,23.100,30.300,28.054,29.295,32.853,0.000,0.000
20.002,0.027,0.000,0.067,0.786,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.164,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,22.107,22.000,22.313,23.100,30.300,28.054,29.295,32.851,0.000,0.000
20.502,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.156,0.000,22.107,22.000,22.313,23.100,30.300,28.054,29.295,32.848,35.162,0.000
21.002,0.000,0.000,0.080,0.106,0.034,0.015,0.000,0.000,0.000,0.000,0.187,0.135,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.315,23.100,30.300,28.054,29.293,32.848,329.000,0.000
21.502,0.038,0.000,0.000,0.204,0.034,0.044,0.000,0.004,0.080,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.016,0.000,0.000,0.000,0.014,0.027,0.000,0.063,0.000,0.000,22.110,22.000,22.315,23.100,30.300,28.053,29.293,32.848,296.907,0.000
22.002,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.098,0.113,0.000,0.000,22.110,22.000,22.317,23.100,30.300,28.052,29.292,32.846,28.437,0.001
22.502,0.000,0.228,0.009,0.079,0.034,0.000,0.000,0.000,0.000,0.000,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.318,23.100,30.300,28.052,29.292,32.843,329.000,0.010
23.002,0.000,0.086,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.003,0.037,0.168,0.000,0.000,0.011,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,22.110,22.000,22.320,23.100,30.300,28.051,29.292,32.841,329.000,0.010
23.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.050,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,22.110,22.000,22.320,23.100,30.300,28.051,29.292,32.838,329.000,0.010
24.002,0.000,0.000,0.000,0.000,0.034,0.008,0.000,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.075,0.000,22.112,22.000,22.320,23.100,30.300,28.051,29.290,32.836,329.000,0.010
24.503,0.000,0.000,0.097,0.000,0.034,0.000,0.000,0.005,0.001,0.000,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.023,0.116,0.000,0.063,0.000,22.112,22.000,22.320,23.100,30.300,28.051,29.290,32.834,329.000,0.010
25.003,0.005,0.023,0.052,0.084,0.034,0.054,0.000,0.005,0.089,0.000,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.000,0.000,0.000,22.112,22.000,22.319,23.100,30.300,28.051,29.290,32.831,329.000,0.010
25.503,0.043,0.085,0.009,0.000,0.034,0.090,0.000,0.008,0.085,0.000,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.117,0.001,0.079,0.000,0.000,0.000,0.000,22.113,22.000,22.318,23.100,30.300,28.052,29.289,32.829,329.000,0.010
26.003,0.000,0.000,0.009,0.000,0.034,0.011,0.000,0.070,0.000,0.000,0.037,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,22.113,22.000,22.318,23.100,30.300,28.054,29.288,32.826,329.000,0.010
26.503,0.044,0.000,0.009,0.000,0.034,0.009,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.000,0.072,0.000,22.113,22.000,22.319,23.100,30.300,28.056,29.288,32.825,329.000,0.010
27.003,0.005,0.000,0.009,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.113,22.000,22.318,23.100,30.300,28.056,29.285,32.824,329.000,0.010
27.503,0.000,0.000,0.008,0.000,0.034,0.011,0.000,0.000,0.000,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.370,0.000,22.112,22.000,22.318,23.100,30.300,28.058,29.283,32.824,329.000,0.010
28.003,0.000,0.000,0.000,0.000,0.034,0.010,0.000,0.005,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.318,23.100,30.300,28.060,29.281,32.824,329.000,0.010
28.503,0.045,0.000,0.000,0.000,0.034,0.000,0.000,0.005,0.000,0.000,0.037,0.161,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.075,0.000,22.110,22.000,22.317,23.100,30.300,28.058,29.278,32.824,329.000,0.010
29.003,0.005,0.000,0.000,0.000,0.034,0.010,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.123,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.315,23.100,30.300,28.058,29.276,32.824,329.000,0.010
29.503,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.123,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.315,23.100,30.300,28.060,29.273,32.821,329.000,0.010
30.003,0.000,0.000,0.090,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.214,0.483,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,22.110,22.000,22.317,23.100,30.300,28.060,29.273,32.819,329.000,0.010
30.503,0.000,0.000,0.178,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.050,0.190,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.318,23.100,30.300,28.058,29.270,32.819,329.000,0.010
31.003,0.000,0.000,0.022,0.081,0.034,0.008,0.000,0.000,0.161,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.067,0.000,22.110,22.000,22.318,23.100,30.300,28.058,29.268,32.817,329.000,0.010
31.503,0.040,0.079,0.169,0.000,0.034,0.011,0.000,0.000,0.096,0.000,0.225,0.140,0.000,0.072,0.000,0.000,0.000,0.016,0.031,0.000,0.111,0.000,0.000,0.000,0.003,0.075,0.000,22.110,22.000,22.318,23.100,30.300,28.060,29.267,32.817,329.000,0.010
32.003,0.000,0.000,0.026,0.334,0.034,0.011,0.000,0.000,0.173,0.000,0.225,0.168,0.000,0.000,0.000,0.000,0.000,0.016,0.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.320,23.100,30.300,28.060,29.265,32.817,329.000,0.010
32.503,0.039,0.000,0.089,0.117,0.034,0.011,0.000,0.004,0.097,0.000,0.055,0.168,0.000,0.000,0.000,0.000,0.000,0.099,0.013,0.019,0.000,0.000,0.000,0.000,0.043,0.065,0.000,22.110,22.000,22.320,23.100,30.300,28.060,29.263,32.816,30.856,0.001
33.003,0.000,0.000,0.017,0.000,0.034,0.011,0.000,0.005,0.000,0.000,0.037,0.168,0.000,0.070,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.073,0.000,0.056,0.000,0.000,22.110,22.000,22.320,23.100,30.300,28.060,29.260,32.814,0.000,0.000
33.503,0.000,0.068,0.009,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.194,0.447,0.000,0.000,0.000,0.000,0.000,0.016,0.026,0.000,0.219,0.000,0.000,0.000,0.000,0.064,0.000,22.110,22.000,22.320,23.100,30.300,28.062,29.258,32.813,275.513,0.008
34.004,0.000,0.031,0.009,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.145,0.360,0.000,0.070,0.000,0.000,0.000,0.016,0.008,0.000,0.082,0.000,0.000,0.103,0.000,0.000,0.000,22.110,22.000,22.320,23.100,30.300,28.062,29.255,32.813,329.000,0.010
34.504,0.000,0.000,0.009,0.000,0.034,0.006,0.000,0.000,0.000,0.000,0.047,0.187,0.000,0.081,0.008,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.318,23.100,30.300,28.062,29.253,32.812,329.000,0.010
35.004,0.000,0.000,0.009,0.076,0.034,0.011,0.000,0.000,0.000,0.000,0.037,0.168,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.063,0.000,22.110,22.000,22.318,23.100,30.300,28.060,29.250,32.810,329.000,0.010
35.504,0.000,0.000,0.000,0.091,0.034,0.011,0.000,0.004,0.078,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.112,22.000,22.318,23.100,30.300,28.057,29.248,32.809,69.757,0.002
36.004,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.007,0.000,0.037,0.000,0.000,0.068,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.112,22.000,22.318,23.100,30.300,28.055,29.245,32.809,133.023,0.004
36.504,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,22.112,22.000,22.318,23.100,30.300,28.054,29.243,32.808,307.855,0.009
37.004,0.000,0.048,0.043,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.167,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.005,0.034,0.000,0.000,0.000,0.000,0.000,0.000,22.112,22.000,22.318,23.100,30.300,28.054,29.240,32.806,329.000,0.010
37.504,0.000,0.042,0.097,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.159,0.050,0.000,0.000,0.000,0.000,0.000,0.004,0.037,0.002,0.072,0.000,0.000,0.000,0.000,0.062,0.000,22.112,22.000,22.315,23.100,30.300,28.053,29.240,32.805,329.000,0.010
38.004,0.000,0.000,0.097,0.074,0.034,0.005,0.000,0.003,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.112,22.000,22.315,23.100,30.300,28.052,29.240,32.805,329.000,0.010
38.504,0.036,0.000,0.020,0.091,0.034,0.011,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0.000,22.110,22.000,22.315,23.100,30.300,28.053,29.237,32.805,329.000,0.010
39.004,0.047,0.000,0.086,0.091,0.034,0.011,0.000,0.000,0.077,0.000,0.000,0.168,0.000,0.000,0.010,0.000,0.000,0.016,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.000,22.110,22.000,22.317,23.100,30.300,28.050,29.235,32.805,329.000,0.010
39.504,0.047,0.000,0.000,0.000,0.034,0.011,0.000,0.003,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,22.107,22.000,22.317,23.100,30.300,28.048,29.232,32.805,329.000,0.010
40.004,0.000,0.308,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.087,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.317,23.100,30.300,28.046,29.230,32.805,44.643,0.001
40.504,0.000,0.000,0.000,0.072,0.034,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.013,0.000,0.000,0.006,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.317,23.100,30.300,28.043,29.227,32.805,0.000,0.000
41.004,0.016,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.317,23.100,30.300,28.041,29.229,32.803,269.060,0.008
41.504,0.012,0.000,0.000,0.071,0.034,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,22.105,22.000,22.317,23.100,30.300,28.041,29.227,32.800,329.000,0.010
42.004,0.000,0.000,0.000,0.091,0.034,0.004,0.000,0.000,0.076,0.000,0.037,0.000,0.000,0.065,0.000,0.010,0.000,0.094,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,22.107,22.000,22.315,23.100,30.300,28.041,29.225,32.800,329.000,0.010
42.504,0.000,0.000,0.000,0.000,0.034,0.011,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.173,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,22.107,22.000,22.315,23.100,30.300,28.039,29.222,32.800,329.000,0.010
43.004,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.004,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.313,23.100,30.300,28.040,29.220,32.800,82.283,0.003
43.505,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.059,0.000,22.107,22.000,22.313,23.100,30.300,28.041,29.218,32.800,125.787,0.004
44.005,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.021,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.107,22.000,22.313,23.100,30.300,28.041,29.217,32.800,301.366,0.009
