# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
5.000,-0.035,-0.039,0.061,0.000,-0.028,-0.028,0.000,0.001,-0.028,0.006,0.001,-0.037,-0.006,-0.017,-0.014,0.002,0.074,-0.043,0.008,-0.042,0.021,0.010,-0.040,-0.009,0.023,-0.059,0.012,22.000,21.800,22.500,23.000,33.300,29.300,31.038,29.700,235.000,0.010
5.500,-0.035,-0.039,0.005,0.000,-0.028,-0.028,0.000,0.001,-0.028,0.006,0.049,0.113,-0.006,0.030,-0.014,0.004,0.074,-0.043,0.008,-0.042,0.057,0.007,0.002,-0.009,0.023,-0.001,0.012,22.000,21.800,22.500,23.000,33.300,29.300,31.036,29.700,235.000,0.015
6.000,0.003,-0.039,0.005,0.000,-0.028,-0.028,0.000,0.001,-0.028,0.014,0.049,0.113,-0.006,0.030,-0.014,0.002,0.103,-0.043,0.008,-0.042,0.057,0.007,0.010,-0.009,0.023,-0.008,0.012,22.000,21.801,22.500,23.000,33.300,29.301,31.033,29.700,235.000,0.016
6.500,0.005,-0.039,0.005,0.000,-0.028,-0.028,0.000,0.001,0.015,0.014,0.049,0.113,-0.006,0.030,-0.005,-0.009,0.108,-0.043,0.008,-0.042,0.057,0.007,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.031,29.700,235.000,0.010
7.000,0.005,-0.039,0.005,0.000,-0.028,-0.028,0.000,0.001,0.019,0.014,0.049,0.113,-0.006,0.030,-0.003,-0.009,0.105,-0.043,0.008,-0.042,0.057,0.006,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.028,29.700,235.000,0.010
7.500,0.050,-0.039,0.005,0.000,-0.028,-0.028,0.000,0.001,0.019,0.014,0.049,0.113,-0.006,0.030,-0.005,-0.009,0.106,-0.043,0.008,-0.035,0.057,0.006,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.025,29.700,235.000,0.010
8.000,0.050,-0.039,0.005,0.000,-0.028,-0.028,0.000,0.000,0.015,0.002,0.049,0.113,-0.006,0.030,-0.014,-0.009,0.108,-0.043,0.008,-0.023,0.019,0.006,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.300,29.302,31.023,29.700,235.000,0.010
8.500,0.050,-0.013,0.036,0.000,-0.028,-0.028,0.000,-0.006,-0.030,0.002,0.049,0.173,-0.006,0.030,-0.003,-0.009,0.137,-0.043,0.008,-0.022,0.019,0.006,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.301,29.302,31.020,29.700,235.000,0.010
9.000,0.050,0.040,0.036,0.000,-0.028,-0.028,0.000,0.001,-0.030,0.002,0.049,0.173,-0.006,0.030,-0.014,-0.009,0.106,-0.043,-0.022,-0.016,0.019,0.006,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.302,29.302,31.018,29.700,235.000,0.010
9.500,0.050,0.040,0.036,0.000,-0.028,-0.028,0.000,0.001,-0.030,0.002,0.049,0.173,-0.006,0.030,-0.014,-0.009,0.106,-0.043,-0.022,-0.007,0.057,0.006,0.006,-0.039,0.023,-0.059,0.012,22.000,21.802,22.500,23.000,33.302,29.302,31.016,29.700,235.000,0.010
10.000,0.013,0.040,-0.019,0.000,-0.028,-0.008,0.000,0.001,0.019,0.002,-0.002,0.021,-0.006,0.030,-0.002,-0.009,0.107,-0.043,0.039,-0.007,0.057,-0.003,0.006,-0.039,0.058,-0.059,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.013,29.700,235.000,0.010
10.500,0.006,-0.039,-0.019,0.000,-0.028,-0.008,0.000,0.001,0.019,0.014,-0.002,0.021,-0.006,0.030,-0.002,-0.009,0.105,-0.043,0.039,0.010,0.126,-0.003,0.006,-0.039,0.023,-0.059,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.011,29.700,235.000,0.010
11.000,0.006,-0.039,-0.019,0.000,-0.028,-0.008,0.000,0.001,0.019,0.014,-0.002,0.021,-0.006,0.030,-0.002,-0.009,0.105,-0.043,0.039,0.010,0.096,-0.003,0.006,-0.007,-0.011,-0.059,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.010,29.700,235.000,0.010
11.500,-0.027,-0.039,0.087,-0.070,-0.028,-0.030,0.000,0.001,-0.033,0.014,0.066,0.021,-0.006,0.030,-0.002,-0.021,0.107,-0.043,0.043,-0.004,0.057,-0.004,-0.017,-0.007,0.019,-0.008,0.012,22.000,21.803,22.500,23.000,33.302,29.303,31.008,29.700,235.000,0.010
12.000,0.006,-0.039,0.089,-0.070,-0.028,-0.030,0.000,0.001,-0.033,0.014,0.139,0.021,-0.006,0.030,-0.015,-0.021,0.107,-0.043,0.094,0.010,0.057,-0.004,-0.018,-0.008,0.019,-0.007,0.012,22.000,21.804,22.500,23.000,33.302,29.304,31.006,29.700,235.000,0.010
12.500,0.019,-0.026,0.089,-0.070,-0.028,-0.030,0.000,0.001,-0.033,0.014,0.167,0.113,-0.006,0.030,-0.015,-0.022,0.107,-0.043,0.094,0.010,0.012,-0.004,-0.020,-0.007,0.019,-0.008,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.005,29.700,235.000,0.011
13.000,0.023,-0.026,0.089,0.000,-0.028,-0.028,0.000,0.001,-0.033,0.014,0.176,0.009,-0.006,0.030,-0.014,-0.021,0.107,-0.043,0.094,-0.004,-0.010,-0.003,-0.020,-0.004,0.019,-0.008,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.003,29.700,235.000,0.017
13.500,0.025,-0.026,0.077,0.000,-0.028,-0.028,0.000,0.001,-0.033,0.014,0.234,-0.015,-0.006,0.030,-0.014,-0.023,0.107,-0.043,0.008,-0.004,-0.010,0.006,-0.017,0.026,0.019,-0.008,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.002,29.700,235.000,0.020
14.000,0.025,-0.039,0.050,0.000,-0.028,-0.028,0.000,0.001,-0.071,0.027,0.375,0.009,-0.006,-0.018,-0.014,-0.023,0.104,-0.043,0.008,0.003,0.012,0.006,0.006,0.026,0.023,-0.008,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.002,29.700,235.000,0.020
14.500,0.025,-0.039,0.043,0.000,-0.028,-0.028,0.000,0.001,-0.077,0.027,0.416,0.013,-0.006,-0.019,-0.014,-0.021,0.104,-0.043,-0.023,-0.005,0.057,0.006,0.006,0.026,0.023,-0.059,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.001,29.700,235.000,0.020
15.000,0.015,-0.039,0.043,-0.064,-0.028,-0.028,0.000,0.001,-0.114,0.030,0.416,0.013,-0.006,-0.019,-0.014,-0.021,0.104,-0.043,-0.023,-0.007,0.057,0.006,0.006,-0.004,0.023,-0.059,0.013,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
15.500,-0.035,-0.039,0.077,-0.067,-0.028,-0.028,0.000,0.001,-0.114,0.031,0.416,0.113,-0.006,-0.018,-0.012,-0.021,0.108,-0.043,-0.004,-0.001,0.057,-0.003,0.006,-0.010,0.023,-0.059,0.012,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
16.000,-0.035,0.018,0.089,-0.067,-0.028,-0.028,0.000,-0.005,-0.114,0.027,0.416,0.210,-0.006,-0.015,-0.012,-0.020,0.103,-0.043,-0.023,-0.001,0.099,-0.005,0.006,-0.010,0.023,-0.059,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
16.500,-0.035,0.150,0.089,-0.064,-0.028,-0.028,0.000,-0.005,-0.079,0.026,0.383,0.210,-0.006,-0.015,-0.016,-0.021,0.109,-0.043,-0.031,-0.002,0.099,-0.005,0.006,-0.010,0.023,-0.012,0.018,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
17.000,-0.035,0.150,0.089,0.000,-0.028,-0.028,0.000,-0.005,-0.079,0.026,0.306,0.210,-0.006,0.030,-0.016,-0.020,0.102,-0.043,-0.031,-0.002,0.099,-0.005,0.006,-0.002,0.023,0.048,0.017,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
17.500,-0.035,0.150,0.089,0.000,-0.028,-0.028,0.000,0.001,-0.066,0.014,0.306,0.113,-0.006,-0.013,-0.014,-0.009,0.109,-0.043,-0.031,-0.002,0.057,0.006,0.006,0.017,0.023,0.048,0.017,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
18.000,-0.035,-0.039,0.089,0.000,-0.028,-0.011,0.000,0.001,-0.044,0.014,0.288,-0.018,-0.006,-0.015,-0.014,-0.009,0.102,-0.043,-0.041,-0.013,0.001,0.006,0.006,0.017,0.023,0.048,0.017,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
18.500,-0.035,-0.039,0.089,0.000,-0.028,-0.011,0.000,0.001,-0.044,0.014,0.234,-0.083,-0.023,-0.029,-0.014,-0.009,0.110,-0.043,-0.061,-0.027,-0.028,0.006,0.006,0.017,0.023,0.004,0.014,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
19.001,-0.035,-0.039,0.089,0.000,-0.028,-0.011,0.000,0.001,-0.044,0.014,0.302,-0.083,-0.023,-0.013,-0.014,-0.009,0.111,-0.043,-0.061,-0.027,-0.028,0.006,0.006,0.000,0.023,-0.015,0.001,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
19.501,-0.035,-0.039,0.089,0.000,-0.028,-0.004,0.000,0.001,0.009,0.014,0.302,-0.083,-0.030,-0.031,-0.004,-0.009,0.111,-0.043,-0.061,-0.027,-0.028,0.006,0.006,-0.000,-0.006,-0.015,0.001,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
20.001,-0.003,-0.039,0.089,0.000,-0.009,-0.004,0.000,0.001,0.026,0.014,0.291,0.113,-0.030,-0.031,-0.004,-0.009,0.111,-0.043,-0.061,-0.027,0.057,0.006,0.006,-0.000,-0.006,-0.059,0.001,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.700,235.000,0.020
20.501,0.064,-0.039,0.089,0.000,-0.009,-0.004,0.000,0.001,0.026,0.021,0.291,0.113,-0.023,-0.012,-0.004,-0.019,0.112,-0.043,-0.038,-0.021,0.081,0.006,0.006,-0.000,-0.006,-0.059,0.001,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.701,235.000,0.020
21.001,0.064,-0.039,0.058,0.000,0.000,-0.028,0.000,-0.005,0.026,0.030,0.302,0.113,-0.030,0.030,-0.004,-0.019,0.111,-0.043,-0.018,-0.020,0.081,0.006,0.006,-0.000,-0.006,-0.015,0.001,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.703,235.000,0.020
21.501,0.066,-0.039,0.076,0.000,0.000,-0.028,0.000,-0.005,0.026,0.039,0.302,0.113,-0.023,0.030,-0.004,-0.019,0.100,-0.043,-0.018,-0.018,0.081,0.006,0.006,-0.012,0.051,-0.015,0.005,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.704,235.000,0.020
22.001,0.076,0.013,0.076,0.000,-0.009,-0.028,0.000,-0.005,0.009,0.039,0.291,0.113,-0.022,0.030,-0.014,-0.019,0.112,-0.043,-0.014,-0.016,0.034,0.006,0.006,-0.039,0.051,-0.059,0.005,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.704,235.000,0.020
22.501,0.066,0.100,0.036,-0.057,-0.028,-0.004,0.000,-0.005,0.008,0.030,0.234,0.028,-0.023,0.030,-0.014,-0.019,0.099,-0.043,-0.014,-0.007,-0.029,0.006,-0.014,-0.039,0.051,-0.059,0.008,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.705,235.000,0.018
23.001,0.050,0.100,0.032,-0.058,-0.028,-0.004,0.000,0.001,0.008,0.027,0.166,0.028,-0.022,-0.011,-0.014,-0.019,0.099,-0.043,-0.015,-0.007,-0.029,-0.009,-0.013,-0.039,0.065,-0.059,0.008,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.707,235.000,0.013
23.501,0.050,0.100,0.014,-0.058,-0.028,-0.004,0.000,0.001,-0.008,0.014,0.166,-0.017,-0.022,-0.011,-0.014,-0.009,0.099,-0.043,-0.015,-0.007,0.034,0.006,-0.014,-0.039,0.051,-0.059,0.005,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.709,235.000,0.010
24.001,0.050,0.055,0.014,-0.087,-0.028,-0.028,0.000,0.001,-0.008,0.014,0.166,-0.219,-0.031,-0.033,-0.014,-0.009,0.099,-0.043,-0.015,-0.007,-0.029,0.006,-0.014,-0.039,0.039,-0.059,0.008,22.000,21.805,22.500,23.000,33.303,29.305,31.000,29.709,235.000,0.013
24.501,0.050,-0.068,0.014,-0.057,-0.028,-0.028,0.000,0.001,-0.008,0.014,0.165,-0.219,-0.032,-0.033,-0.014,-0.009,0.074,-0.043,-0.016,-0.011,-0.029,0.006,-0.013,-0.039,0.039,-0.059,0.005,22.000,21.805,22.500,23.000,33.302,29.305,31.000,29.711,235.000,0.020
25.001,0.022,-0.130,0.060,-0.087,-0.028,-0.028,0.000,0.001,-0.085,0.014,0.165,-0.219,-0.032,-0.010,-0.014,-0.009,0.074,-0.043,-0.018,-0.030,-0.037,0.006,0.006,-0.014,0.039,-0.059,0.005,22.000,21.805,22.500,23.000,33.300,29.305,31.000,29.712,235.000,0.020
25.501,-0.017,-0.130,0.089,-0.056,-0.028,-0.028,0.000,0.001,-0.085,0.014,0.165,-0.219,-0.047,0.030,-0.014,-0.009,0.074,-0.043,-0.018,-0.036,-0.063,0.006,0.006,0.002,0.039,-0.031,0.005,22.000,21.805,22.500,23.000,33.299,29.305,31.000,29.712,235.000,0.020
26.001,-0.035,-0.130,0.117,-0.054,-0.028,-0.028,0.000,0.001,-0.085,0.016,0.165,-0.219,-0.047,0.030,-0.005,-0.009,0.074,-0.043,-0.016,-0.036,-0.063,0.006,0.006,0.002,0.023,-0.031,0.005,22.000,21.804,22.500,23.000,33.297,29.304,31.000,29.713,235.000,0.020
26.501,-0.035,-0.039,0.117,-0.054,-0.028,-0.013,0.000,0.001,-0.028,0.029,0.165,-0.164,-0.047,0.030,-0.005,-0.009,0.074,-0.043,-0.017,-0.036,-0.063,0.006,0.006,0.002,0.023,-0.020,0.005,22.000,21.803,22.500,23.000,33.295,29.303,31.000,29.716,235.000,0.022
27.001,-0.035,-0.039,0.117,-0.053,-0.028,-0.002,0.000,0.001,-0.028,0.041,0.114,0.006,-0.047,-0.008,-0.005,-0.009,0.074,-0.043,-0.017,-0.030,0.011,0.006,0.006,0.026,0.048,-0.020,0.012,22.000,21.803,22.500,23.000,33.292,29.303,31.000,29.717,235.000,0.027
27.501,-0.035,-0.039,0.089,-0.053,-0.028,-0.002,0.000,0.001,-0.028,0.042,0.174,0.113,-0.047,-0.008,-0.006,-0.009,0.074,-0.043,0.008,-0.019,0.034,0.006,0.006,0.026,0.048,-0.020,0.012,22.000,21.803,22.500,23.000,33.290,29.303,31.000,29.718,235.000,0.026
28.001,-0.035,-0.039,0.089,-0.091,-0.028,-0.002,0.000,0.001,-0.028,0.041,0.174,0.113,-0.047,-0.008,-0.007,-0.009,0.074,-0.043,0.008,-0.019,0.034,0.006,0.006,0.026,0.048,0.048,0.012,22.000,21.802,22.500,23.000,33.288,29.302,31.000,29.718,235.000,0.020
28.501,-0.035,-0.062,0.089,-0.144,-0.028,-0.028,0.000,0.001,-0.028,0.029,0.114,0.113,-0.047,-0.005,-0.008,-0.009,0.074,-0.043,0.008,-0.030,0.034,0.006,0.006,0.026,0.048,0.048,0.012,22.000,21.802,22.500,23.000,33.286,29.302,31.000,29.718,235.000,0.020
29.001,-0.035,-0.133,0.089,-0.144,-0.028,-0.028,-0.025,0.001,-0.028,0.042,0.049,0.113,-0.047,-0.005,-0.007,-0.009,0.074,-0.012,0.008,-0.042,-0.038,0.006,-0.011,0.026,0.048,0.048,0.012,22.000,21.802,22.500,23.000,33.282,29.302,31.000,29.718,235.000,0.020
29.501,-0.035,-0.133,0.089,-0.144,-0.028,-0.028,-0.025,0.001,-0.028,0.042,0.049,0.000,-0.047,0.030,-0.007,-0.009,0.074,0.018,0.008,-0.042,-0.078,0.006,-0.027,0.026,0.023,0.012,0.012,22.000,21.802,22.500,23.000,33.280,29.302,31.000,29.718,235.000,0.020
30.001,-0.012,-0.133,0.111,-0.095,-0.028,-0.028,-0.025,0.001,-0.028,0.000,0.049,-0.011,-0.047,0.030,-0.014,-0.009,0.074,0.018,0.008,-0.042,-0.078,0.006,-0.027,0.004,0.023,-0.022,0.012,22.000,21.802,22.500,23.000,33.278,29.302,31.000,29.718,235.000,0.020
30.501,0.050,-0.039,0.116,-0.095,-0.028,-0.028,0.000,0.001,-0.028,0.000,0.049,-0.011,-0.047,0.030,-0.014,-0.009,0.074,-0.012,0.008,-0.042,-0.078,0.006,-0.044,0.004,0.023,-0.022,0.012,22.000,21.802,22.500,23.000,33.278,29.302,31.000,29.718,235.000,0.020
31.001,0.050,-0.039,0.111,-0.095,-0.028,-0.028,0.000,0.001,-0.028,0.014,0.049,-0.011,-0.047,0.030,-0.013,-0.009,0.074,-0.043,0.008,-0.042,0.004,0.006,-0.044,-0.016,0.023,0.012,0.012,22.000,21.802,22.500,23.000,33.277,29.302,31.000,29.718,235.000,0.020
31.501,0.050,-0.039,0.062,-0.095,-0.028,-0.028,0.000,0.001,-0.028,-0.000,0.049,-0.011,-0.047,0.030,-0.014,-0.009,0.074,-0.043,0.008,-0.042,0.004,-0.001,-0.027,-0.039,0.023,-0.022,0.012,22.000,21.802,22.500,23.000,33.275,29.302,31.000,29.718,235.000,0.020
32.001,0.021,-0.039,0.062,-0.144,-0.028,-0.028,0.000,0.001,-0.028,-0.015,0.049,0.002,-0.047,0.030,-0.014,-0.009,0.074,-0.043,0.008,-0.054,0.009,-0.001,-0.027,-0.039,0.023,-0.022,0.012,22.000,21.801,22.500,23.000,33.272,29.301,31.000,29.718,235.000,0.023
32.501,-0.009,0.004,0.033,-0.144,-0.028,-0.042,-0.025,0.001,-0.059,-0.000,0.049,0.002,-0.047,-0.003,-0.013,-0.009,0.074,-0.043,0.008,-0.054,0.009,-0.001,-0.044,-0.039,0.023,-0.059,0.012,22.000,21.800,22.500,23.000,33.270,29.300,31.000,29.718,235.000,0.030
33.001,-0.009,0.008,0.005,-0.144,-0.028,-0.042,-0.074,0.001,-0.091,0.014,0.049,-0.110,-0.047,-0.005,-0.006,-0.009,0.074,-0.043,0.008,-0.054,-0.030,-0.001,-0.044,-0.039,0.023,-0.059,0.012,22.000,21.800,22.500,23.000,33.267,29.300,31.000,29.718,235.000,0.030
33.501,-0.009,0.004,0.005,-0.144,-0.028,-0.042,-0.074,0.001,-0.091,0.014,0.049,-0.219,-0.034,-0.040,-0.014,-0.009,0.074,-0.043,0.008,-0.042,-0.039,-0.000,-0.044,-0.039,0.023,-0.059,0.016,22.000,21.800,22.500,23.000,33.264,29.300,31.000,29.718,235.000,0.030
34.001,0.050,-0.081,0.005,-0.144,-0.028,-0.028,-0.074,0.001,-0.091,0.020,0.049,-0.219,-0.034,-0.040,-0.007,-0.009,0.074,-0.043,0.008,-0.042,-0.042,-0.000,-0.059,-0.039,0.023,-0.059,0.016,22.000,21.800,22.500,23.000,33.262,29.300,31.000,29.718,235.000,0.030
34.501,0.050,-0.039,0.005,-0.144,-0.028,-0.028,-0.051,0.001,-0.028,0.041,0.049,-0.219,-0.034,-0.003,-0.006,-0.009,0.074,-0.043,-0.012,-0.042,-0.042,-0.000,-0.060,-0.039,0.023,-0.027,0.012,22.000,21.800,22.500,23.000,33.260,29.300,31.000,29.718,235.000,0.030
35.001,0.050,-0.039,0.031,-0.144,-0.028,-0.028,-0.051,0.001,-0.028,0.041,0.049,-0.219,-0.047,-0.042,-0.007,-0.009,0.074,-0.043,-0.012,-0.042,-0.047,-0.000,-0.060,-0.039,0.023,-0.026,0.012,22.000,21.800,22.500,23.000,33.259,29.300,30.999,29.718,235.000,0.030
35.501,0.025,-0.039,0.051,-0.144,-0.028,-0.028,-0.051,0.001,-0.028,0.041,0.049,-0.219,-0.036,-0.042,-0.007,-0.009,0.074,-0.043,0.008,-0.042,-0.042,-0.008,-0.059,-0.039,0.023,-0.026,0.009,22.000,21.800,22.500,23.000,33.257,29.300,30.998,29.718,235.000,0.030
36.001,0.025,-0.002,0.065,-0.144,-0.028,-0.028,-0.022,0.001,-0.028,0.014,0.098,-0.219,-0.036,-0.001,0.002,-0.009,0.074,-0.043,0.008,-0.051,-0.018,-0.008,-0.044,-0.002,0.023,-0.027,0.009,22.000,21.800,22.500,23.000,33.256,29.300,30.998,29.718,235.000,0.030
36.501,-0.012,-0.000,0.065,-0.144,-0.028,-0.028,-0.053,0.001,-0.028,0.014,0.103,-0.138,-0.036,-0.001,0.002,-0.009,0.074,-0.018,0.008,-0.051,-0.018,0.000,-0.044,-0.002,0.023,-0.027,0.004,22.000,21.800,22.500,23.000,33.254,29.300,30.998,29.718,235.000,0.030
37.001,-0.012,0.013,0.067,-0.144,-0.028,-0.028,-0.074,0.001,-0.028,0.014,0.184,0.026,-0.006,0.030,-0.007,-0.009,0.074,-0.017,0.008,-0.055,-0.047,0.006,-0.030,0.008,0.023,0.000,0.004,22.000,21.800,22.500,23.000,33.254,29.300,30.997,29.719,235.000,0.030
37.501,0.019,0.013,0.150,-0.144,-0.028,-0.028,-0.074,0.001,-0.053,0.014,0.184,0.113,-0.006,0.030,0.003,-0.009,0.074,-0.017,0.016,-0.055,-0.018,0.006,-0.016,0.008,0.023,0.000,0.009,22.000,21.800,22.500,23.000,33.252,29.300,30.995,29.721,235.000,0.029
38.001,0.028,0.013,0.151,-0.144,-0.028,-0.028,-0.074,0.001,-0.053,0.014,0.184,0.198,-0.006,0.030,-0.007,-0.009,0.074,-0.018,0.051,-0.051,-0.018,0.006,-0.016,-0.021,0.003,0.000,0.012,22.000,21.800,22.500,23.000,33.252,29.300,30.995,29.722,235.000,0.024
38.501,0.050,0.013,0.151,-0.144,-0.028,-0.028,-0.074,0.001,-0.003,0.025,0.234,0.198,-0.006,0.002,-0.014,-0.009,0.074,-0.043,0.051,-0.042,0.057,0.006,-0.030,-0.021,0.042,0.000,0.012,22.000,21.800,22.500,23.000,33.251,29.300,30.992,29.722,235.000,0.020
39.001,0.050,-0.000,0.151,-0.144,-0.028,-0.028,-0.054,0.001,-0.003,0.030,0.187,0.198,-0.006,0.001,-0.008,-0.009,0.074,-0.043,0.051,-0.042,0.057,0.006,-0.030,-0.021,0.042,0.019,0.012,22.000,21.800,22.500,23.000,33.251,29.300,30.990,29.722,235.000,0.020
39.501,0.050,-0.039,0.089,-0.144,-0.028,-0.028,-0.054,0.001,-0.053,0.030,0.184,0.113,-0.006,0.001,-0.008,-0.009,0.074,-0.043,-0.000,-0.042,0.057,-0.005,-0.030,-0.027,0.036,0.019,0.012,22.000,21.800,22.502,23.000,33.249,29.300,30.988,29.724,235.000,0.020
