# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
714.043,0.000,0.000,0.005,0.239,0.035,0.043,0.062,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.040,0.081,0.017,0.000,0.138,0.075,0.046,0.240,0.032,0.068,0.109,0.029,0.000,22.053,21.900,22.435,22.900,28.053,24.119,26.717,24.900,340.000,0.020
714.543,0.000,0.000,0.021,0.114,0.003,0.007,0.062,0.000,0.000,0.021,0.062,0.000,0.051,0.000,0.040,0.081,0.073,0.004,0.194,0.075,0.167,0.249,0.043,0.111,0.094,0.000,0.000,22.055,21.900,22.436,22.900,28.055,24.118,26.718,24.900,340.000,0.018
715.043,0.000,0.000,0.102,0.114,0.046,0.016,0.062,0.000,0.117,0.057,0.218,0.513,0.025,0.000,0.048,0.085,0.073,0.022,0.194,0.075,0.167,0.237,0.076,0.054,0.047,0.051,0.000,22.055,21.900,22.438,22.900,28.055,24.118,26.720,24.900,340.000,0.010
715.543,0.000,0.000,0.105,0.145,0.046,0.061,0.062,0.000,0.178,0.034,0.119,0.345,0.059,0.000,0.072,0.097,0.073,0.080,0.194,0.075,0.085,0.237,0.032,0.054,0.109,0.073,0.014,22.054,21.900,22.438,22.900,28.054,24.118,26.720,24.902,340.000,0.010
716.043,0.000,0.000,0.124,0.240,0.035,0.088,0.062,0.000,0.117,0.031,0.031,0.187,0.059,0.000,0.036,0.081,0.059,0.004,0.194,0.075,0.016,0.240,0.043,0.068,0.095,0.118,0.000,22.053,21.900,22.437,22.900,28.053,24.117,26.719,24.904,340.000,0.010
716.543,0.000,0.000,0.188,0.114,0.002,0.044,0.062,0.000,0.178,0.089,0.060,0.187,0.059,0.000,0.027,0.081,0.016,0.004,0.215,0.075,0.061,0.249,0.077,0.112,0.047,0.000,0.000,22.053,21.900,22.435,22.900,28.053,24.115,26.718,24.904,340.000,0.010
717.043,0.257,0.000,0.112,0.114,0.036,0.007,0.062,0.000,0.077,0.020,0.210,0.187,0.051,0.000,0.060,0.081,0.073,0.004,0.324,0.075,0.294,0.237,0.032,0.067,0.109,0.000,0.000,22.055,21.900,22.436,22.900,28.055,24.115,26.718,24.904,340.000,0.010
717.544,0.111,0.000,0.052,0.085,0.002,0.007,0.047,0.000,0.013,0.013,0.122,0.187,0.024,0.000,0.060,0.081,0.073,0.004,0.261,0.075,0.080,0.237,0.042,0.112,0.109,0.051,0.000,22.055,21.900,22.438,22.900,28.055,24.115,26.721,24.906,340.000,0.010
718.044,0.000,0.014,0.023,0.000,0.036,0.007,0.000,0.000,0.078,0.013,0.065,0.187,0.059,0.000,0.056,0.081,0.073,0.000,0.207,0.080,0.000,0.242,0.058,0.054,0.096,0.032,0.000,22.055,21.900,22.439,22.900,28.055,24.115,26.724,24.908,340.000,0.010
718.544,0.000,0.133,0.088,0.114,0.000,0.007,0.062,0.000,0.000,0.013,0.223,0.187,0.059,0.000,0.040,0.088,0.073,0.000,0.264,0.104,0.167,0.263,0.000,0.066,0.045,0.000,0.000,22.053,21.900,22.438,22.900,28.053,24.115,26.723,24.911,340.000,0.010
719.044,0.000,0.133,0.036,0.061,0.001,0.007,0.062,0.000,0.011,0.013,0.223,0.241,0.045,0.015,0.043,0.115,0.073,0.004,0.254,0.104,0.190,0.251,0.078,0.114,0.109,0.000,0.000,22.055,21.900,22.440,22.900,28.055,24.114,26.722,24.913,287.335,0.008
719.544,0.000,0.126,0.203,0.000,0.046,0.007,0.062,0.000,0.097,0.016,0.223,0.515,0.000,0.095,0.060,0.081,0.073,0.004,0.191,0.104,0.299,0.251,0.032,0.054,0.097,0.000,0.000,22.053,21.900,22.438,22.900,28.053,24.112,26.721,24.916,17.258,0.000
720.044,0.000,0.052,0.203,0.000,0.046,0.014,0.062,0.000,0.097,0.039,0.223,0.339,0.059,0.000,0.057,0.081,0.073,0.004,0.155,0.104,0.148,0.253,0.032,0.054,0.021,0.051,0.000,22.055,21.900,22.440,22.900,28.055,24.110,26.721,24.918,191.270,0.000
720.544,0.000,0.000,0.180,0.091,0.046,0.059,0.062,0.000,0.112,0.053,0.201,0.145,0.053,0.000,0.040,0.075,0.073,0.000,0.123,0.104,0.016,0.261,0.032,0.044,0.000,0.051,0.000,22.055,21.900,22.440,22.900,28.055,24.110,26.718,24.921,340.000,0.000
721.044,0.000,0.000,0.016,0.000,0.046,0.090,0.062,0.000,0.183,0.016,0.041,0.000,0.023,0.013,0.040,0.045,0.063,0.000,0.123,0.104,0.016,0.237,0.032,0.000,0.000,0.035,0.000,22.053,21.900,22.440,22.900,28.053,24.109,26.719,24.923,340.000,0.000
721.544,0.000,0.000,0.005,0.000,0.046,0.046,0.062,0.000,0.082,0.037,0.031,0.019,0.066,0.097,0.040,0.075,0.013,0.004,0.161,0.089,0.016,0.239,0.032,0.044,0.021,0.000,0.000,22.053,21.900,22.440,22.900,28.053,24.107,26.721,24.926,340.000,0.005
722.044,0.000,0.000,0.005,0.091,0.038,0.007,0.062,0.000,0.000,0.058,0.031,0.187,0.096,0.000,0.043,0.045,0.073,0.004,0.175,0.075,0.037,0.251,0.032,0.000,0.000,0.000,0.000,22.053,21.900,22.443,22.900,28.053,24.107,26.722,24.928,340.000,0.010
722.544,0.000,0.000,0.012,0.000,0.000,0.001,0.062,0.000,0.000,0.058,0.031,0.187,0.059,0.000,0.060,0.081,0.073,0.004,0.056,0.075,0.146,0.251,0.032,0.000,0.000,0.145,0.000,22.053,21.900,22.443,22.900,28.053,24.107,26.724,24.931,316.325,0.009
723.044,0.000,0.000,0.062,0.000,0.000,0.000,0.062,0.000,0.000,0.058,0.031,0.187,0.059,0.000,0.057,0.081,0.073,0.004,0.092,0.075,0.000,0.249,0.032,0.000,0.032,0.051,0.000,22.053,21.900,22.445,22.900,28.053,24.105,26.728,24.933,146.654,0.004
723.544,0.000,0.000,0.091,0.000,0.046,0.007,0.062,0.000,0.000,0.058,0.031,0.000,0.059,0.000,0.037,0.086,0.073,0.004,0.123,0.075,0.000,0.239,0.032,0.000,0.021,0.036,0.000,22.053,21.900,22.445,22.900,28.053,24.105,26.726,24.936,46.035,0.000
724.044,0.000,0.000,0.018,0.000,0.046,0.014,0.062,0.000,0.008,0.058,0.031,0.000,0.054,0.000,0.022,0.117,0.073,0.000,0.133,0.075,0.016,0.250,0.032,0.045,0.000,0.000,0.000,22.053,21.900,22.445,22.899,28.053,24.104,26.728,24.937,340.000,0.000
724.544,0.000,0.000,0.094,0.000,0.046,0.046,0.062,0.000,0.097,0.058,0.031,0.000,0.022,0.000,0.040,0.081,0.073,0.000,0.187,0.075,0.033,0.237,0.047,0.000,0.043,0.000,0.000,22.055,21.900,22.447,22.897,28.055,24.103,26.728,24.938,340.000,0.000
725.044,0.000,0.000,0.011,0.093,0.039,0.007,0.062,0.000,0.069,0.058,0.031,0.164,0.059,0.000,0.040,0.081,0.073,0.000,0.128,0.075,0.157,0.237,0.127,0.054,0.109,0.000,0.000,22.052,21.900,22.449,22.894,28.052,24.103,26.728,24.938,340.000,0.000
725.544,0.000,0.000,0.005,0.000,0.000,0.013,0.062,0.000,0.000,0.058,0.031,0.006,0.059,0.000,0.040,0.081,0.073,0.004,0.123,0.075,0.012,0.237,0.032,0.054,0.099,0.037,0.000,22.052,21.900,22.447,22.894,28.052,24.103,26.728,24.940,340.000,0.005
726.044,0.000,0.000,0.000,0.093,0.046,0.047,0.062,0.000,0.007,0.064,0.031,0.000,0.059,0.000,0.040,0.081,0.073,0.004,0.123,0.075,0.000,0.239,0.032,0.045,0.032,0.000,0.000,22.050,21.900,22.445,22.894,28.050,24.103,26.725,24.943,340.000,0.010
726.544,0.052,0.000,0.000,0.000,0.046,0.002,0.062,0.000,0.071,0.098,0.031,0.000,0.059,0.000,0.037,0.081,0.073,0.004,0.123,0.075,0.016,0.250,0.032,0.000,0.032,0.000,0.000,22.050,21.900,22.445,22.894,28.050,24.103,26.722,24.945,340.000,0.010
727.044,0.187,0.000,0.000,0.000,0.039,0.000,0.052,0.000,0.000,0.063,0.031,0.153,0.059,0.010,0.022,0.081,0.073,0.004,0.123,0.075,0.016,0.237,0.032,0.000,0.032,0.038,0.000,22.052,21.900,22.443,22.894,28.052,24.102,26.718,24.948,340.000,0.010
727.544,0.036,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.006,0.058,0.031,0.013,0.059,0.100,0.040,0.081,0.073,0.004,0.123,0.075,0.016,0.237,0.039,0.054,0.041,0.000,0.000,22.050,21.900,22.445,22.894,28.050,24.100,26.718,24.950,340.000,0.010
728.044,0.000,0.000,0.000,0.114,0.046,0.007,0.062,0.000,0.043,0.063,0.010,0.000,0.059,0.008,0.040,0.081,0.073,0.004,0.123,0.078,0.016,0.237,0.087,0.047,0.086,0.000,0.000,22.050,21.900,22.445,22.894,28.050,24.100,26.715,24.953,340.000,0.010
728.544,0.000,0.000,0.105,0.114,0.046,0.007,0.062,0.000,0.000,0.103,0.000,0.187,0.059,0.113,0.040,0.081,0.073,0.004,0.123,0.102,0.027,0.239,0.082,0.000,0.000,0.000,0.000,22.050,21.900,22.442,22.894,28.050,24.100,26.710,24.956,315.754,0.009
729.044,0.020,0.000,0.105,0.128,0.046,0.007,0.062,0.000,0.097,0.103,0.000,0.187,0.063,0.113,0.040,0.081,0.073,0.004,0.123,0.080,0.141,0.250,0.032,0.000,0.103,0.000,0.000,22.050,21.900,22.441,22.894,28.050,24.100,26.706,24.958,58.553,0.002
729.544,0.000,0.000,0.105,0.256,0.046,0.007,0.062,0.000,0.097,0.103,0.031,0.187,0.098,0.113,0.038,0.081,0.073,0.004,0.123,0.088,0.167,0.237,0.032,0.060,0.039,0.051,0.000,22.050,21.900,22.441,22.894,28.050,24.100,26.703,24.961,155.393,0.005
730.044,0.000,0.000,0.097,0.114,0.046,0.007,0.062,0.000,0.088,0.106,0.031,0.187,0.059,0.113,0.021,0.081,0.073,0.004,0.123,0.102,0.167,0.237,0.032,0.119,0.109,0.051,0.000,22.050,21.900,22.443,22.894,28.050,24.100,26.703,24.962,340.000,0.010
730.544,0.102,0.000,0.011,0.101,0.041,0.007,0.062,0.000,0.000,0.143,0.031,0.187,0.063,0.113,0.040,0.081,0.073,0.004,0.123,0.077,0.167,0.237,0.032,0.054,0.109,0.051,0.000,22.050,21.900,22.442,22.894,28.050,24.100,26.700,24.962,340.000,0.009
731.044,0.000,0.121,0.096,0.000,0.000,0.011,0.062,0.000,0.000,0.106,0.031,0.187,0.098,0.113,0.040,0.082,0.073,0.004,0.123,0.102,0.167,0.237,0.032,0.054,0.109,0.034,0.000,22.050,21.900,22.442,22.894,28.050,24.100,26.697,24.963,340.000,0.001
731.544,0.000,0.063,0.006,0.114,0.046,0.052,0.062,0.000,0.002,0.059,0.031,0.187,0.063,0.113,0.041,0.102,0.067,0.004,0.088,0.104,0.167,0.237,0.032,0.054,0.109,0.000,0.000,22.050,21.900,22.443,22.894,28.050,24.100,26.695,24.963,340.000,0.000
732.044,0.000,0.000,0.000,0.114,0.046,0.052,0.062,0.000,0.089,0.020,0.031,0.162,0.099,0.113,0.058,0.102,0.008,0.004,0.051,0.102,0.146,0.238,0.032,0.054,0.104,0.059,0.000,22.050,21.900,22.445,22.894,28.050,24.100,26.694,24.963,340.000,0.000
732.544,0.000,0.000,0.005,0.125,0.046,0.049,0.062,0.000,0.000,0.103,0.031,0.000,0.059,0.113,0.040,0.102,0.073,0.000,0.051,0.075,0.000,0.250,0.032,0.059,0.037,0.152,0.000,22.050,21.900,22.443,22.894,28.050,24.099,26.690,24.963,322.620,0.000
733.044,0.000,0.000,0.005,0.279,0.046,0.010,0.062,0.000,0.000,0.103,0.031,0.000,0.062,0.106,0.040,0.102,0.069,0.000,0.051,0.075,0.000,0.237,0.032,0.121,0.109,0.058,0.000,22.050,21.900,22.445,22.894,28.050,24.097,26.689,24.963,62.268,0.000
733.544,0.000,0.000,0.005,0.414,0.046,0.050,0.062,0.000,0.097,0.103,0.116,0.147,0.102,0.002,0.041,0.103,0.006,0.008,0.051,0.088,0.083,0.237,0.032,0.054,0.106,0.149,0.000,22.049,21.900,22.443,22.894,28.049,24.097,26.685,24.963,150.581,0.004
734.045,0.000,0.000,0.009,0.270,0.046,0.007,0.062,0.000,0.097,0.103,0.223,0.518,0.100,0.108,0.059,0.121,0.073,0.094,0.051,0.104,0.167,0.223,0.032,0.054,0.032,0.000,0.000,22.049,21.900,22.443,22.894,28.049,24.097,26.682,24.963,340.000,0.010
734.545,0.000,0.129,0.099,0.264,0.046,0.007,0.062,0.000,0.089,0.103,0.212,0.187,0.059,0.000,0.040,0.102,0.073,0.004,0.051,0.103,0.167,0.224,0.032,0.054,0.035,0.000,0.000,22.047,21.900,22.443,22.894,28.047,24.097,26.680,24.963,340.000,0.010
735.045,0.000,0.001,0.000,0.114,0.044,0.007,0.062,0.000,0.000,0.103,0.000,0.187,0.061,0.000,0.040,0.102,0.073,0.000,0.051,0.077,0.167,0.237,0.032,0.054,0.109,0.051,0.000,22.047,21.900,22.443,22.894,28.047,24.097,26.677,24.962,340.000,0.010
735.545,0.000,0.000,0.000,0.114,0.000,0.007,0.062,0.000,0.000,0.081,0.000,0.018,0.102,0.000,0.040,0.102,0.071,0.000,0.051,0.075,0.000,0.237,0.032,0.054,0.107,0.048,0.000,22.045,21.900,22.445,22.894,28.045,24.097,26.677,24.960,340.000,0.010
736.045,0.000,0.000,0.005,0.119,0.000,0.007,0.062,0.000,0.097,0.058,0.031,0.000,0.102,0.103,0.040,0.104,0.004,0.004,0.051,0.075,0.000,0.237,0.032,0.054,0.034,0.000,0.000,22.045,21.900,22.447,22.894,28.045,24.095,26.675,24.959,340.000,0.010
736.545,0.000,0.130,0.005,0.265,0.044,0.009,0.062,0.000,0.102,0.059,0.035,0.187,0.102,0.000,0.059,0.180,0.073,0.004,0.051,0.076,0.167,0.237,0.032,0.054,0.107,0.000,0.000,22.047,21.900,22.448,22.894,28.047,24.095,26.672,24.958,340.000,0.010
737.045,0.000,0.007,0.005,0.117,0.000,0.052,0.062,0.000,0.294,0.097,0.200,0.187,0.101,0.000,0.040,0.102,0.072,0.004,0.051,0.101,0.167,0.237,0.032,0.055,0.033,0.000,0.000,22.045,21.900,22.447,22.894,28.045,24.095,26.667,24.958,340.000,0.010
737.545,0.000,0.000,0.005,0.270,0.000,0.052,0.062,0.000,0.097,0.123,0.046,0.187,0.059,0.000,0.040,0.102,0.002,0.004,0.051,0.091,0.098,0.223,0.032,0.124,0.109,0.000,0.000,22.043,21.900,22.445,22.894,28.043,24.093,26.660,24.956,340.000,0.010
738.045,0.000,0.000,0.005,0.270,0.046,0.052,0.062,0.000,0.097,0.146,0.000,0.187,0.060,0.113,0.040,0.102,0.003,0.004,0.051,0.075,0.016,0.223,0.032,0.054,0.109,0.051,0.000,22.045,21.900,22.443,22.894,28.045,24.091,26.653,24.953,340.000,0.010
738.545,0.000,0.000,0.105,0.270,0.000,0.008,0.062,0.000,0.097,0.103,0.030,0.187,0.102,0.113,0.040,0.122,0.073,0.004,0.051,0.075,0.016,0.209,0.000,0.054,0.109,0.000,0.000,22.047,21.900,22.443,22.894,28.047,24.090,26.648,24.950,340.000,0.010
739.045,0.000,0.000,0.182,0.270,0.045,0.096,0.062,0.000,0.000,0.103,0.183,0.000,0.060,0.000,0.059,0.122,0.073,0.000,0.051,0.051,0.253,0.223,0.032,0.124,0.109,0.050,0.000,22.045,21.900,22.440,22.894,28.045,24.088,26.643,24.948,71.559,0.002
739.545,0.000,0.000,0.162,0.116,0.046,0.008,0.062,0.000,0.000,0.084,0.143,0.000,0.059,0.112,0.040,0.102,0.073,0.096,0.051,0.058,0.253,0.223,0.086,0.055,0.033,0.000,0.000,22.045,21.900,22.442,22.894,28.045,24.086,26.642,24.945,142.529,0.004
740.045,0.000,0.000,0.106,0.114,0.000,0.007,0.000,0.000,0.000,0.059,0.032,0.000,0.101,0.000,0.040,0.122,0.073,0.005,0.051,0.075,0.168,0.223,0.033,0.054,0.108,0.000,0.000,22.043,21.900,22.440,22.894,28.043,24.085,26.638,24.943,336.827,0.010
740.545,0.000,0.000,0.105,0.114,0.000,0.007,0.060,0.000,0.000,0.144,0.031,0.180,0.102,0.111,0.059,0.122,0.073,0.004,0.051,0.075,0.167,0.209,0.086,0.000,0.033,0.049,0.000,22.043,21.900,22.440,22.894,28.043,24.083,26.636,24.940,340.000,0.010
741.045,0.000,0.000,0.105,0.266,0.044,0.000,0.062,0.000,0.000,0.107,0.031,0.187,0.102,0.113,0.040,0.122,0.073,0.187,0.051,0.075,0.032,0.223,0.034,0.000,0.032,0.000,0.000,22.043,21.900,22.440,22.894,28.043,24.081,26.632,24.938,340.000,0.010
741.545,0.000,0.055,0.105,0.119,0.000,0.049,0.137,0.000,0.093,0.082,0.119,0.026,0.061,0.000,0.040,0.122,0.073,0.010,0.084,0.088,0.085,0.223,0.032,0.000,0.032,0.048,0.000,22.045,21.900,22.440,22.894,28.045,24.080,26.628,24.935,340.000,0.010
742.045,0.000,0.130,0.105,0.264,0.044,0.009,0.065,0.000,0.000,0.059,0.219,0.000,0.059,0.000,0.059,0.102,0.073,0.004,0.122,0.104,0.163,0.223,0.032,0.051,0.106,0.051,0.000,22.043,21.900,22.438,22.894,28.043,24.078,26.623,24.932,340.000,0.010
742.545,0.000,0.000,0.009,0.121,0.000,0.050,0.062,0.000,0.092,0.142,0.040,0.000,0.059,0.000,0.041,0.121,0.073,0.004,0.000,0.076,0.000,0.223,0.032,0.054,0.109,0.051,0.000,22.043,21.900,22.438,22.894,28.043,24.078,26.618,24.930,340.000,0.010
743.045,0.000,0.000,0.084,0.261,0.043,0.010,0.062,0.000,0.097,0.112,0.183,0.113,0.059,0.107,0.000,0.122,0.073,0.004,0.035,0.098,0.103,0.223,0.032,0.054,0.037,0.000,0.000,22.043,21.900,22.435,22.894,28.043,24.078,26.613,24.927,72.044,0.002
743.545,0.000,0.000,0.064,0.270,0.046,0.050,0.062,0.000,0.000,0.084,0.302,0.042,0.059,0.002,0.036,0.122,0.006,0.093,0.051,0.092,0.043,0.223,0.084,0.054,0.105,0.045,0.000,22.043,21.900,22.435,22.893,28.043,24.077,26.610,24.924,140.084,0.000
744.045,0.000,0.000,0.008,0.123,0.000,0.000,0.062,0.000,0.000,0.060,0.407,0.000,0.059,0.106,0.040,0.122,0.069,0.010,0.051,0.076,0.000,0.223,0.036,0.000,0.037,0.000,0.000,22.040,21.900,22.433,22.892,28.040,24.075,26.603,24.921,328.357,0.000
744.545,0.000,0.000,0.000,0.259,0.000,0.001,0.062,0.000,0.000,0.100,0.057,0.000,0.059,0.004,0.058,0.122,0.073,0.004,0.000,0.075,0.000,0.223,0.000,0.000,0.032,0.000,0.000,22.040,21.900,22.430,22.892,28.040,24.075,26.600,24.918,340.000,0.000
745.045,0.000,0.000,0.051,0.270,0.000,0.007,0.062,0.000,0.089,0.070,0.031,0.000,0.059,0.000,0.060,0.122,0.073,0.004,0.031,0.096,0.086,0.223,0.024,0.049,0.103,0.000,0.000,22.040,21.900,22.428,22.894,28.040,24.075,26.598,24.917,91.342,0.000
745.545,0.000,0.000,0.068,0.127,0.041,0.007,0.062,0.000,0.097,0.075,0.031,0.000,0.020,0.103,0.041,0.122,0.073,0.004,0.051,0.093,0.111,0.223,0.082,0.054,0.109,0.042,0.000,22.040,21.900,22.428,22.894,28.040,24.075,26.593,24.915,127.323,0.004
746.045,0.000,0.000,0.010,0.255,0.046,0.007,0.062,0.000,0.097,0.100,0.031,0.000,0.055,0.007,0.040,0.122,0.073,0.004,0.051,0.077,0.025,0.236,0.038,0.054,0.109,0.051,0.000,22.042,21.900,22.428,22.894,28.042,24.075,26.593,24.912,320.736,0.009
746.545,0.000,0.000,0.005,0.270,0.046,0.007,0.062,0.000,0.097,0.103,0.031,0.000,0.059,0.000,0.040,0.122,0.010,0.004,0.051,0.134,0.016,0.225,0.032,0.054,0.109,0.000,0.000,22.042,21.900,22.428,22.894,28.042,24.074,26.590,24.909,340.000,0.010
747.045,0.000,0.000,0.039,0.406,0.046,0.048,0.062,0.000,0.097,0.103,0.031,0.000,0.021,0.000,0.040,0.122,0.066,0.004,0.051,0.142,0.068,0.236,0.032,0.000,0.040,0.000,0.000,22.042,21.900,22.428,22.894,28.042,24.074,26.588,24.907,340.000,0.007
747.545,0.000,0.000,0.098,0.146,0.046,0.092,0.062,0.000,0.005,0.103,0.031,0.163,0.055,0.000,0.022,0.122,0.010,0.000,0.051,0.108,0.157,0.225,0.032,0.047,0.101,0.040,0.000,22.042,21.900,22.425,22.894,28.042,24.077,26.585,24.904,340.000,0.001
748.045,0.000,0.000,0.105,0.253,0.046,0.017,0.062,0.000,0.000,0.063,0.202,0.187,0.059,0.101,0.038,0.140,0.002,0.000,0.115,0.130,0.167,0.211,0.032,0.117,0.041,0.051,0.000,22.044,21.900,22.427,22.894,28.044,24.077,26.585,24.902,340.000,0.000
748.545,0.000,0.000,0.016,0.270,0.046,0.007,0.062,0.000,0.085,0.058,0.053,0.187,0.059,0.113,0.040,0.142,0.065,0.004,0.123,0.108,0.167,0.222,0.032,0.062,0.032,0.051,0.000,22.042,21.900,22.428,22.893,28.042,24.077,26.584,24.900,340.000,0.000
749.045,0.000,0.000,0.005,0.133,0.046,0.047,0.062,0.000,0.000,0.058,0.031,0.000,0.022,0.010,0.040,0.142,0.073,0.004,0.063,0.104,0.000,0.211,0.032,0.054,0.100,0.000,0.000,22.042,21.900,22.427,22.893,28.042,24.077,26.584,24.897,56.316,0.000
749.545,0.000,0.049,0.047,0.250,0.046,0.000,0.062,0.000,0.000,0.058,0.031,0.000,0.054,0.000,0.022,0.142,0.073,0.000,0.051,0.104,0.000,0.221,0.032,0.054,0.042,0.000,0.000,22.042,21.900,22.429,22.893,28.042,24.077,26.586,24.895,142.499,0.004
750.045,0.000,0.123,0.098,0.270,0.046,0.000,0.062,0.000,0.082,0.058,0.031,0.161,0.059,0.000,0.037,0.142,0.073,0.000,0.051,0.104,0.145,0.223,0.032,0.054,0.099,0.129,0.000,22.040,21.900,22.427,22.893,28.040,24.077,26.582,24.893,315.274,0.009
750.546,0.041,0.000,0.000,0.270,0.000,0.046,0.062,0.000,0.097,0.089,0.031,0.000,0.059,0.096,0.057,0.142,0.073,0.004,0.000,0.084,0.000,0.247,0.032,0.054,0.109,0.067,0.000,22.038,21.900,22.427,22.893,28.038,24.077,26.581,24.893,340.000,0.010
751.046,0.001,0.000,0.000,0.270,0.038,0.052,0.062,0.000,0.097,0.087,0.000,0.000,0.059,0.013,0.026,0.125,0.073,0.004,0.003,0.085,0.000,0.228,0.032,0.000,0.109,0.051,0.000,22.038,21.900,22.425,22.893,28.038,24.077,26.579,24.893,340.000,0.010
751.546,0.000,0.000,0.000,0.270,0.046,0.052,0.062,0.000,0.009,0.062,0.000,0.157,0.023,0.000,0.037,0.139,0.013,0.000,0.045,0.102,0.003,0.211,0.032,0.032,0.109,0.051,0.000,22.039,21.900,22.422,22.893,28.039,24.077,26.576,24.893,340.000,0.010
752.046,0.000,0.000,0.005,0.270,0.046,0.014,0.062,0.000,0.000,0.058,0.000,0.187,0.000,0.000,0.040,0.142,0.062,0.000,0.112,0.104,0.016,0.209,0.032,0.054,0.109,0.000,0.000,22.038,21.900,22.420,22.893,28.038,24.077,26.574,24.893,340.000,0.010
752.546,0.000,0.000,0.005,0.270,0.001,0.007,0.062,0.000,0.000,0.058,0.031,0.187,0.046,0.000,0.040,0.159,0.014,0.004,0.074,0.084,0.120,0.197,0.032,0.054,0.173,0.034,0.000,22.038,21.900,22.420,22.893,28.038,24.077,26.574,24.893,340.000,0.010
753.046,0.000,0.000,0.005,0.270,0.000,0.007,0.062,0.000,0.000,0.058,0.031,0.187,0.024,0.000,0.056,0.146,0.061,0.004,0.076,0.085,0.167,0.207,0.032,0.054,0.122,0.228,0.000,22.038,21.900,22.418,22.893,28.038,24.077,26.572,24.892,340.000,0.010
753.546,0.000,0.000,0.005,0.270,0.000,0.007,0.062,0.000,0.000,0.058,0.031,0.187,0.052,0.000,0.027,0.142,0.073,0.004,0.116,0.101,0.167,0.209,0.032,0.054,0.046,0.000,0.000,22.035,21.900,22.417,22.893,28.035,24.077,26.571,24.890,340.000,0.010
754.046,0.000,0.000,0.000,0.143,0.000,0.007,0.000,0.000,0.000,0.058,0.031,0.187,0.059,0.000,0.003,0.126,0.016,0.000,0.123,0.104,0.045,0.209,0.077,0.112,0.032,0.000,0.000,22.035,21.900,22.417,22.893,28.035,24.077,26.571,24.887,340.000,0.010
754.546,0.000,0.000,0.000,0.240,0.036,0.007,0.046,0.000,0.000,0.087,0.031,0.187,0.025,0.000,0.015,0.138,0.059,0.000,0.123,0.104,0.112,0.221,0.043,0.068,0.032,0.000,0.000,22.037,21.900,22.417,22.893,28.037,24.077,26.572,24.885,340.000,0.010
755.046,0.000,0.000,0.036,0.270,0.002,0.007,0.062,0.000,0.077,0.048,0.031,0.295,0.017,0.000,0.019,0.142,0.016,0.004,0.123,0.113,0.167,0.212,0.032,0.054,0.094,0.030,0.000,22.037,21.900,22.415,22.893,28.037,24.077,26.571,24.882,340.000,0.010
755.546,0.000,0.000,0.093,0.270,0.000,0.044,0.062,0.000,0.097,0.000,0.031,0.493,0.051,0.000,0.019,0.142,0.059,0.004,0.123,0.129,0.167,0.209,0.032,0.111,0.109,0.051,0.000,22.038,21.900,22.413,22.893,28.038,24.078,26.570,24.880,340.000,0.010
756.046,0.000,0.000,0.025,0.145,0.000,0.016,0.125,0.000,0.014,0.032,0.031,0.256,0.059,0.000,0.019,0.142,0.073,0.000,0.123,0.110,0.167,0.209,0.076,0.068,0.109,0.051,0.000,22.038,21.900,22.412,22.893,28.038,24.080,26.571,24.878,340.000,0.010
756.546,0.000,0.000,0.129,0.239,0.000,0.043,0.077,0.000,0.076,0.086,0.031,0.187,0.059,0.000,0.036,0.142,0.016,0.000,0.168,0.140,0.167,0.209,0.043,0.054,0.109,0.051,0.000,22.036,21.900,22.414,22.893,28.036,24.080,26.574,24.875,340.000,0.010
757.046,0.000,0.000,0.174,0.270,0.000,0.016,0.062,0.000,0.097,0.103,0.031,0.187,0.059,0.000,0.023,0.142,0.059,0.000,0.194,0.153,0.122,0.197,0.119,0.054,0.109,0.138,0.000,22.035,21.900,22.415,22.893,28.035,24.080,26.578,24.873,340.000,0.010
757.546,0.000,0.000,0.117,0.146,0.035,0.007,0.062,0.000,0.000,0.103,0.031,0.187,0.059,0.000,0.036,0.142,0.073,0.004,0.194,0.136,0.035,0.195,0.055,0.054,0.048,0.000,0.000,22.037,21.900,22.415,22.893,28.037,24.084,26.583,24.870,340.000,0.010
758.046,0.000,0.000,0.000,0.114,0.003,0.000,0.062,0.000,0.054,0.137,0.031,0.000,0.093,0.000,0.008,0.158,0.073,0.004,0.139,0.088,0.016,0.195,0.032,0.054,0.093,0.000,0.000,22.037,21.900,22.415,22.891,28.037,24.089,26.588,24.865,340.000,0.010
