# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
5.000,-0.018,0.010,0.030,-0.067,-0.031,0.002,-0.003,-0.022,-0.006,-0.066,-0.030,0.116,0.009,0.084,0.000,-0.031,0.021,0.004,-0.058,-0.067,0.008,-0.004,0.019,-0.030,0.005,-0.035,0.012,22.400,22.200,22.900,23.300,33.200,30.899,31.442,28.941,0.000,0.000
5.500,-0.018,0.010,0.030,-0.067,-0.031,0.002,-0.003,-0.022,0.012,-0.066,-0.097,0.116,0.009,0.010,0.000,-0.031,0.021,0.004,-0.058,-0.067,-0.091,-0.004,0.019,-0.030,0.005,-0.035,0.012,22.400,22.200,22.900,23.300,33.200,30.907,31.442,28.941,0.000,0.000
6.000,-0.018,0.010,0.030,-0.067,-0.003,0.002,-0.003,-0.022,-0.006,-0.066,-0.097,0.116,0.009,-0.009,0.004,-0.031,0.021,0.004,-0.058,-0.048,-0.091,-0.004,0.019,-0.030,-0.008,0.028,-0.001,22.400,22.200,22.900,23.300,33.200,30.916,31.442,28.941,0.000,0.000
6.500,-0.018,0.010,-0.037,-0.067,-0.003,0.002,-0.003,-0.022,0.011,-0.062,-0.097,0.116,0.009,-0.009,0.004,-0.031,0.021,0.004,-0.058,-0.040,-0.091,-0.004,0.019,-0.030,-0.008,-0.033,-0.001,22.400,22.200,22.900,23.300,33.200,30.923,31.442,28.941,0.000,0.000
7.000,0.014,0.010,-0.037,-0.067,-0.004,0.002,-0.003,-0.022,0.011,-0.047,-0.023,0.245,0.009,-0.009,0.004,-0.035,0.021,0.004,-0.035,-0.040,0.019,-0.007,0.019,-0.030,-0.008,-0.033,-0.005,22.400,22.200,22.900,23.300,33.200,30.930,31.442,28.940,0.000,0.000
7.500,0.014,0.010,-0.037,-0.067,-0.004,0.002,-0.003,-0.022,0.010,-0.047,-0.023,0.245,0.009,-0.009,0.000,-0.031,0.021,0.004,-0.006,-0.040,0.063,-0.007,0.019,-0.030,-0.008,0.003,-0.001,22.400,22.200,22.900,23.300,33.200,30.938,31.442,28.938,0.000,0.000
8.000,0.014,0.010,-0.054,-0.067,-0.004,0.002,-0.003,-0.025,0.010,-0.047,-0.023,0.245,0.009,0.032,0.000,-0.031,0.021,0.004,-0.006,-0.043,0.063,-0.004,0.009,-0.030,-0.008,-0.031,-0.001,22.400,22.200,22.900,23.300,33.200,30.945,31.442,28.935,0.000,0.000
8.500,-0.009,0.010,-0.054,-0.067,-0.004,0.002,-0.003,-0.025,0.011,-0.058,0.017,0.153,0.009,0.032,0.000,-0.040,0.021,0.004,-0.006,-0.043,0.063,-0.004,0.009,-0.030,-0.008,-0.033,0.002,22.400,22.200,22.900,23.300,33.200,30.953,31.440,28.930,0.000,0.000
9.000,-0.050,0.010,-0.054,-0.067,-0.004,0.031,-0.003,-0.025,0.030,-0.062,0.017,0.153,0.009,0.013,-0.004,-0.046,0.021,0.004,0.001,-0.043,-0.091,-0.004,0.009,-0.030,0.007,-0.031,0.004,22.400,22.200,22.900,23.300,33.200,30.960,31.441,28.927,0.000,0.000
9.500,-0.050,0.010,-0.054,-0.067,0.007,0.039,-0.003,-0.025,0.030,-0.062,0.046,0.153,0.009,0.013,-0.004,-0.046,0.021,0.004,0.001,-0.043,-0.091,-0.004,0.019,-0.016,0.041,0.003,0.004,22.400,22.200,22.900,23.300,33.200,30.965,31.444,28.923,0.000,0.000
10.000,-0.050,0.010,-0.054,-0.067,0.007,0.039,-0.003,-0.025,0.030,-0.062,0.089,0.310,0.017,0.062,0.000,-0.047,0.006,0.004,0.001,-0.043,-0.091,-0.004,0.019,-0.015,0.041,0.025,0.004,22.400,22.200,22.900,23.300,33.200,30.972,31.443,28.918,0.000,0.000
10.500,-0.018,0.076,-0.007,-0.067,0.007,0.039,-0.003,-0.025,0.008,-0.053,0.089,0.310,0.017,0.062,0.000,-0.050,0.006,0.004,0.017,-0.037,-0.014,-0.004,0.019,-0.015,0.008,0.025,0.004,22.400,22.200,22.900,23.300,33.200,30.979,31.444,28.913,0.000,0.000
11.000,-0.018,0.076,0.051,-0.067,0.007,0.011,-0.003,-0.032,-0.017,-0.051,0.089,0.361,0.009,0.084,-0.004,-0.050,0.006,0.004,0.051,-0.036,0.082,-0.004,0.019,-0.016,0.008,0.025,-0.007,22.400,22.200,22.900,23.300,33.200,30.987,31.445,28.908,0.000,0.000
11.500,-0.018,0.076,0.061,-0.067,0.007,0.002,-0.003,-0.032,-0.039,-0.048,0.089,0.361,0.009,0.084,0.000,-0.050,0.021,0.004,0.051,-0.034,0.146,-0.007,0.019,-0.030,-0.008,-0.029,-0.009,22.400,22.200,22.900,23.300,33.200,30.994,31.447,28.904,0.000,0.000
12.000,-0.018,0.010,0.061,-0.101,0.007,0.002,-0.003,-0.036,-0.039,-0.048,0.089,0.278,0.009,0.084,0.000,-0.036,0.021,0.004,0.051,-0.034,0.146,-0.007,0.008,-0.046,-0.008,-0.029,-0.009,22.400,22.200,22.900,23.300,33.200,31.002,31.447,28.901,0.000,0.000
12.500,-0.029,0.010,0.051,-0.101,0.007,0.002,-0.003,-0.036,-0.039,-0.053,0.063,0.069,0.009,0.084,0.000,-0.031,0.021,0.004,0.051,-0.034,0.082,-0.007,-0.014,-0.046,-0.008,-0.029,-0.009,22.400,22.200,22.900,23.300,33.200,31.010,31.449,28.897,0.000,0.000
13.000,-0.068,0.010,0.005,-0.101,0.007,0.002,-0.003,-0.036,0.007,-0.062,0.063,0.032,0.009,0.084,0.013,-0.031,0.021,0.004,0.051,-0.034,0.048,-0.004,-0.014,-0.046,-0.008,-0.056,0.004,22.400,22.200,22.900,23.300,33.200,31.017,31.450,28.892,0.000,0.000
13.500,-0.073,0.010,0.005,-0.067,0.007,0.012,-0.003,-0.036,0.030,-0.062,0.063,0.032,0.009,0.084,0.017,-0.031,0.021,0.004,0.051,-0.034,0.048,-0.004,-0.025,-0.030,-0.008,-0.028,0.004,22.400,22.200,22.900,23.300,33.200,31.025,31.452,28.887,0.000,0.000
14.000,-0.073,0.010,0.005,-0.067,0.007,0.012,-0.003,-0.036,0.030,-0.062,0.063,0.069,0.009,0.084,0.017,-0.026,0.021,0.004,0.059,-0.025,0.048,-0.004,-0.014,-0.030,-0.008,0.021,0.007,22.400,22.200,22.900,23.300,33.200,31.033,31.454,28.882,0.000,0.000
14.500,-0.044,-0.026,0.030,-0.067,0.007,0.012,-0.003,-0.036,0.030,-0.062,0.063,0.116,0.009,0.084,0.017,-0.017,0.021,0.004,0.059,-0.022,0.048,-0.004,-0.014,-0.030,-0.008,-0.026,0.005,22.400,22.200,22.900,23.300,33.200,31.040,31.457,28.877,0.000,0.000
15.001,-0.076,-0.080,0.030,-0.032,0.007,0.012,-0.003,-0.036,0.054,-0.019,0.026,0.116,0.009,0.084,0.017,-0.017,0.021,0.215,0.059,-0.018,0.048,-0.004,0.007,-0.030,-0.008,-0.026,0.004,22.400,22.200,22.900,23.300,33.200,31.048,31.459,28.872,0.000,0.000
15.501,-0.044,-0.080,0.030,-0.032,0.007,0.012,-0.003,-0.036,0.054,-0.019,-0.097,0.116,0.009,0.084,0.017,-0.026,0.021,0.215,0.097,-0.018,0.048,-0.004,0.019,-0.020,-0.008,0.020,0.002,22.400,22.200,22.900,23.300,33.200,31.055,31.462,28.867,0.000,0.000
16.001,-0.044,-0.080,0.030,0.008,0.007,0.012,-0.003,-0.036,0.030,-0.019,-0.097,0.116,0.009,0.084,0.017,-0.018,0.021,0.215,0.097,-0.018,0.048,-0.004,0.019,-0.020,-0.008,0.020,0.002,22.400,22.200,22.900,23.300,33.200,31.063,31.464,28.863,0.000,0.000
16.501,-0.040,-0.080,0.030,0.122,0.007,0.013,-0.003,-0.036,0.030,-0.025,-0.097,0.116,0.009,0.112,0.017,-0.018,0.021,0.156,0.100,-0.018,0.048,-0.004,0.019,-0.020,-0.008,0.020,-0.006,22.400,22.200,22.900,23.300,33.200,31.071,31.465,28.860,0.000,0.000
17.001,-0.040,-0.079,0.059,0.122,0.007,0.013,-0.003,-0.036,0.030,-0.031,-0.097,0.116,0.009,0.112,0.005,-0.018,0.021,0.004,0.100,-0.018,0.048,-0.014,-0.012,-0.030,-0.008,0.049,-0.006,22.400,22.200,22.900,23.300,33.200,31.078,31.467,28.858,0.000,0.000
17.501,-0.040,-0.079,0.059,0.008,0.007,0.012,-0.003,-0.036,0.003,-0.046,-0.097,0.116,0.009,0.112,0.012,-0.012,0.021,0.004,0.100,-0.018,-0.044,-0.014,-0.025,-0.030,-0.027,0.049,-0.006,22.400,22.200,22.900,23.300,33.200,31.086,31.469,28.855,0.000,0.000
18.001,0.012,-0.079,0.059,-0.067,0.007,0.002,-0.003,-0.036,-0.034,-0.051,-0.156,0.012,0.009,0.084,0.006,-0.012,0.021,0.004,0.069,-0.018,-0.044,-0.014,-0.025,-0.030,-0.027,0.049,-0.002,22.400,22.200,22.900,23.300,33.200,31.094,31.472,28.852,0.000,0.000
18.501,0.012,-0.079,0.030,-0.067,0.007,0.002,-0.003,-0.036,-0.034,-0.051,-0.156,0.012,0.009,0.084,0.005,-0.012,-0.021,0.004,0.059,-0.018,-0.044,-0.008,-0.025,-0.030,-0.027,0.049,0.002,22.400,22.200,22.900,23.300,33.200,31.101,31.473,28.850,0.000,0.000
19.001,0.012,-0.079,0.030,-0.109,0.007,0.002,-0.003,-0.036,0.002,-0.039,-0.156,0.012,0.009,0.021,0.000,-0.012,-0.021,0.004,0.059,-0.018,-0.044,-0.004,-0.025,-0.011,0.012,0.049,0.005,22.400,22.200,22.900,23.300,33.200,31.109,31.474,28.847,0.000,0.000
19.501,0.061,-0.016,0.030,-0.109,0.007,0.014,-0.003,-0.036,0.002,-0.039,-0.065,0.116,0.009,-0.009,0.000,-0.012,0.002,0.004,0.059,-0.014,-0.007,-0.004,-0.025,0.012,0.013,0.017,0.009,22.400,22.200,22.900,23.300,33.200,31.115,31.475,28.845,0.000,0.000
20.001,0.061,-0.016,-0.020,-0.109,0.007,0.027,-0.003,-0.036,0.030,-0.025,-0.065,0.116,0.009,-0.009,-0.011,-0.012,0.002,0.004,0.059,-0.014,-0.007,-0.004,-0.025,0.031,0.036,0.016,0.009,22.400,22.200,22.900,23.300,33.200,31.120,31.475,28.842,0.000,0.000
20.501,0.061,-0.016,-0.082,-0.018,0.007,0.027,-0.003,-0.036,0.030,-0.025,-0.065,0.116,0.009,-0.009,-0.017,-0.012,0.002,0.004,0.059,-0.014,-0.007,-0.004,-0.025,0.031,0.013,0.016,0.005,22.400,22.200,22.900,23.300,33.200,31.125,31.477,28.839,0.000,0.000
21.001,0.061,0.010,-0.099,-0.018,0.007,0.014,-0.003,-0.031,0.030,-0.025,-0.226,0.116,0.009,-0.009,-0.017,-0.012,0.002,0.004,0.059,-0.018,-0.202,-0.004,-0.025,0.031,0.013,0.017,0.005,22.400,22.200,22.900,23.300,33.200,31.128,31.478,28.837,0.000,0.000
21.501,-0.021,0.010,-0.111,-0.018,0.007,0.014,-0.003,-0.031,0.030,-0.032,-0.226,0.102,0.009,-0.009,-0.017,-0.012,0.002,0.004,0.071,-0.018,-0.202,-0.004,-0.025,0.031,0.013,0.016,-0.002,22.400,22.200,22.900,23.300,33.200,31.131,31.480,28.834,0.000,0.000
22.001,-0.021,0.010,-0.099,-0.024,0.007,0.015,-0.003,-0.031,0.030,-0.032,-0.226,0.102,0.009,-0.009,-0.011,-0.012,0.001,0.004,0.089,-0.018,-0.202,-0.014,-0.025,0.011,0.014,0.016,-0.006,22.400,22.200,22.900,23.300,33.200,31.135,31.482,28.832,0.000,0.000
22.501,-0.021,0.010,-0.099,-0.024,0.007,0.015,-0.003,-0.036,0.030,-0.037,-0.174,0.102,0.009,-0.009,-0.005,-0.012,0.002,0.004,0.097,-0.018,-0.120,-0.014,-0.025,-0.010,0.013,-0.021,-0.006,22.400,22.200,22.900,23.300,33.200,31.140,31.483,28.829,0.000,0.000
23.001,-0.018,0.010,-0.084,-0.024,0.007,0.015,-0.003,-0.036,0.030,-0.037,-0.097,0.269,0.009,-0.009,-0.005,-0.012,0.021,0.004,0.104,-0.018,0.001,-0.014,-0.025,-0.010,0.014,-0.021,-0.002,22.400,22.200,22.900,23.300,33.200,31.144,31.482,28.827,0.000,0.000
23.501,0.024,0.010,-0.026,0.021,0.007,0.015,-0.003,-0.036,0.000,-0.033,-0.097,0.269,0.009,-0.009,-0.011,-0.012,0.021,0.004,0.117,-0.018,0.001,-0.013,-0.025,0.010,0.015,-0.021,0.001,22.400,22.200,22.900,23.300,33.200,31.148,31.482,28.824,0.000,0.000
24.001,0.024,0.010,-0.026,0.026,0.007,0.014,-0.003,-0.036,0.000,-0.037,-0.097,0.269,0.009,-0.009,-0.005,-0.024,0.021,0.004,0.117,-0.018,0.001,-0.009,-0.025,0.010,0.015,-0.056,0.009,22.399,22.200,22.900,23.300,33.200,31.151,31.485,28.822,0.000,0.000
24.501,0.024,-0.054,-0.009,0.026,0.007,0.002,-0.003,-0.036,-0.002,-0.038,-0.141,0.038,0.009,-0.009,-0.011,-0.025,0.021,0.004,0.117,-0.018,-0.050,-0.009,-0.025,0.031,0.034,-0.019,0.015,22.398,22.200,22.900,23.300,33.200,31.155,31.484,28.819,0.000,0.000
25.001,-0.018,-0.054,-0.009,0.026,0.007,0.002,-0.003,-0.036,-0.002,-0.042,-0.141,0.038,0.009,-0.009,-0.011,-0.024,0.021,0.004,0.117,-0.018,-0.050,-0.004,-0.009,0.031,0.034,-0.018,0.015,22.398,22.200,22.900,23.300,33.200,31.160,31.483,28.817,0.000,0.000
25.501,-0.018,-0.054,0.000,-0.067,0.007,0.002,-0.003,-0.036,-0.028,-0.038,-0.141,0.038,0.009,-0.009,-0.011,-0.024,0.021,0.004,0.117,-0.011,-0.091,-0.004,-0.009,0.031,0.015,-0.019,0.009,22.398,22.200,22.900,23.300,33.200,31.164,31.485,28.814,0.000,0.000
26.001,-0.018,0.010,0.000,-0.067,0.007,0.002,-0.003,-0.040,-0.003,-0.038,-0.097,0.027,0.009,-0.009,-0.011,-0.031,0.021,0.004,0.117,-0.010,-0.091,-0.004,-0.009,0.031,0.015,-0.056,0.009,22.398,22.200,22.899,23.300,33.200,31.166,31.484,28.812,0.000,0.000
26.501,-0.018,0.037,0.000,-0.067,0.007,0.002,-0.003,-0.040,-0.003,-0.038,-0.097,0.027,0.009,0.026,-0.017,-0.031,0.021,0.004,0.117,-0.005,-0.091,-0.004,-0.009,0.031,-0.008,-0.018,-0.002,22.398,22.200,22.898,23.300,33.200,31.166,31.482,28.809,0.000,0.000
27.001,-0.018,0.037,0.041,-0.067,0.007,0.025,-0.003,-0.040,-0.002,-0.048,-0.097,0.027,0.009,0.051,-0.017,-0.019,0.021,0.004,0.117,-0.005,-0.091,-0.004,-0.008,0.031,-0.008,-0.018,-0.002,22.398,22.200,22.898,23.300,33.200,31.167,31.480,28.807,0.000,0.000
27.501,-0.018,0.037,0.041,-0.067,0.007,0.025,-0.003,-0.036,0.009,-0.062,-0.097,-0.054,0.022,0.120,-0.017,-0.024,0.021,0.004,0.117,-0.005,-0.091,-0.004,-0.009,0.031,-0.008,0.010,-0.005,22.398,22.200,22.898,23.300,33.200,31.168,31.479,28.805,0.000,0.000
28.001,-0.018,0.010,0.033,-0.067,0.007,0.025,-0.003,-0.036,0.009,-0.062,-0.097,-0.054,0.023,0.120,-0.017,-0.024,0.021,0.004,0.117,0.001,-0.091,-0.009,-0.008,0.031,-0.008,0.010,-0.002,22.398,22.200,22.898,23.300,33.200,31.168,31.477,28.803,0.000,0.000
28.501,-0.018,0.010,0.010,-0.067,0.007,0.016,-0.003,-0.036,0.009,-0.062,-0.052,-0.054,0.023,0.120,-0.017,-0.024,0.021,0.004,0.117,-0.007,-0.023,-0.013,-0.008,0.031,0.018,0.010,0.002,22.397,22.200,22.898,23.300,33.200,31.168,31.476,28.802,0.000,0.000
29.001,-0.018,0.010,0.030,-0.015,0.007,0.002,-0.003,-0.036,-0.061,-0.062,-0.052,-0.054,0.022,0.048,-0.017,-0.031,0.021,0.004,0.117,-0.009,0.048,-0.013,-0.008,0.031,0.018,0.049,0.002,22.397,22.200,22.898,23.300,33.200,31.168,31.474,28.801,0.000,0.000
29.501,-0.018,0.010,0.030,0.013,0.007,0.002,-0.003,-0.036,-0.061,-0.062,-0.052,0.116,0.009,0.047,-0.013,-0.031,0.021,0.004,0.117,-0.013,0.048,-0.010,-0.025,0.031,0.031,0.009,0.002,22.397,22.200,22.898,23.300,33.200,31.168,31.472,28.800,0.000,0.000
30.001,-0.018,0.010,0.010,0.014,0.007,0.002,-0.003,-0.036,-0.061,-0.062,-0.097,0.116,0.009,0.047,-0.013,-0.031,0.021,0.004,0.117,-0.018,0.048,-0.009,-0.008,0.031,0.019,-0.013,0.002,22.397,22.200,22.898,23.300,33.200,31.166,31.471,28.800,0.000,0.000
30.501,-0.018,0.010,0.010,0.065,0.007,0.002,-0.003,-0.036,-0.006,-0.062,-0.097,0.179,0.009,0.047,-0.013,-0.031,0.021,0.004,0.117,-0.018,-0.035,-0.004,-0.008,0.031,0.018,0.006,0.002,22.397,22.200,22.897,23.300,33.200,31.164,31.470,28.800,0.000,0.000
31.001,-0.018,0.009,-0.055,0.065,0.007,0.002,-0.003,-0.036,-0.006,-0.043,-0.097,0.190,0.009,0.030,-0.013,-0.031,0.021,-0.048,0.117,-0.018,-0.035,-0.004,-0.025,0.031,-0.008,0.006,-0.003,22.397,22.200,22.897,23.300,33.200,31.161,31.469,28.800,0.000,0.000
31.501,0.061,0.009,-0.055,0.065,0.007,0.002,-0.003,-0.036,-0.006,-0.025,-0.055,0.278,0.009,0.045,-0.010,-0.031,0.021,-0.048,0.129,-0.013,-0.035,-0.004,-0.025,0.031,-0.008,-0.011,-0.003,22.397,22.200,22.897,23.300,33.200,31.159,31.466,28.800,0.000,0.000
32.001,0.061,0.009,-0.055,0.065,0.007,0.002,-0.003,-0.044,-0.008,-0.025,0.047,0.304,0.009,0.032,-0.010,-0.031,0.021,0.004,0.160,-0.013,0.016,-0.004,-0.025,0.004,-0.008,0.006,-0.003,22.397,22.200,22.897,23.300,33.200,31.157,31.464,28.800,0.000,0.000
32.501,0.051,-0.021,0.030,0.065,0.007,0.002,-0.003,-0.050,-0.010,-0.025,0.047,0.304,0.009,0.030,-0.017,-0.020,0.021,0.004,0.166,-0.013,0.048,-0.004,-0.025,0.004,-0.008,0.036,0.002,22.397,22.200,22.897,23.300,33.200,31.156,31.461,28.800,0.000,0.000
33.001,0.051,-0.021,0.030,0.007,0.007,0.002,-0.003,-0.050,-0.010,-0.040,0.047,0.304,0.009,-0.009,-0.017,-0.020,0.021,0.004,0.166,-0.018,0.048,-0.004,-0.025,0.004,0.000,0.036,0.008,22.397,22.200,22.897,23.300,33.200,31.155,31.459,28.800,0.000,0.000
33.501,0.051,-0.026,0.030,0.007,0.007,0.002,-0.003,-0.050,-0.008,-0.062,0.040,0.116,0.009,-0.009,-0.017,-0.020,0.021,0.004,0.166,-0.022,0.048,-0.004,-0.025,0.031,0.012,0.004,0.008,22.397,22.200,22.897,23.300,33.200,31.153,31.456,28.800,0.000,0.000
34.001,0.004,-0.188,0.030,0.007,0.007,0.023,-0.003,-0.050,0.030,-0.062,-0.014,0.116,-0.006,-0.009,-0.017,-0.023,0.021,0.004,0.148,-0.029,0.048,-0.004,-0.025,0.058,0.012,0.004,0.008,22.397,22.200,22.897,23.300,33.200,31.152,31.454,28.800,0.000,0.000
34.501,-0.018,-0.188,-0.017,0.065,0.007,0.023,-0.003,-0.050,0.071,-0.062,-0.072,0.116,-0.007,-0.009,-0.017,-0.031,0.021,0.004,0.142,-0.036,-0.029,-0.004,-0.000,0.065,0.000,0.002,0.007,22.397,22.200,22.897,23.300,33.200,31.152,31.451,28.801,0.000,0.000
35.001,-0.018,-0.188,-0.017,0.065,0.007,0.023,-0.003,-0.050,0.071,-0.062,-0.014,-0.038,-0.010,-0.009,-0.017,-0.031,0.021,0.004,0.132,-0.036,-0.029,-0.004,0.019,0.092,-0.008,-0.007,0.006,22.397,22.200,22.897,23.300,33.200,31.151,31.449,28.803,0.000,0.000
35.501,-0.018,-0.089,-0.017,0.065,0.007,0.019,-0.003,-0.050,0.071,-0.062,-0.014,-0.038,-0.011,-0.009,-0.017,-0.031,0.021,0.004,0.142,-0.030,-0.029,-0.004,0.019,0.092,-0.008,-0.009,0.002,22.397,22.200,22.897,23.300,33.200,31.149,31.446,28.803,0.000,0.000
36.001,-0.018,-0.021,0.011,0.065,0.007,0.002,0.028,-0.044,-0.019,-0.062,-0.009,-0.236,-0.010,-0.040,-0.017,-0.031,0.021,0.004,0.142,-0.030,-0.025,-0.004,0.019,0.092,-0.008,-0.056,0.001,22.397,22.200,22.897,23.300,33.200,31.148,31.443,28.803,0.000,0.000
36.501,0.025,-0.021,0.030,0.065,0.007,0.002,0.028,-0.044,-0.019,-0.062,-0.009,-0.236,-0.010,-0.040,-0.017,-0.031,0.021,0.004,0.173,-0.018,0.016,-0.004,0.019,0.092,-0.008,-0.056,-0.004,22.397,22.200,22.897,23.300,33.200,31.146,31.441,28.803,0.000,0.000
37.001,0.061,-0.021,0.030,0.065,0.007,0.002,-0.003,-0.050,-0.055,-0.062,-0.009,-0.060,-0.026,-0.054,-0.017,-0.031,-0.007,0.004,0.173,-0.018,0.048,-0.004,0.019,0.092,-0.008,-0.056,-0.004,22.396,22.200,22.897,23.300,33.200,31.143,31.438,28.803,0.000,0.000
37.501,0.061,-0.068,0.030,0.065,0.007,0.002,0.029,-0.043,-0.055,-0.054,-0.097,-0.060,-0.026,-0.054,-0.017,-0.021,-0.008,0.004,0.173,-0.018,0.048,-0.004,0.019,0.092,0.024,-0.000,-0.004,22.395,22.200,22.897,23.300,33.200,31.141,31.436,28.803,0.000,0.000
38.001,0.061,-0.068,0.030,0.065,0.007,0.002,0.033,-0.043,-0.018,-0.042,-0.097,-0.060,-0.026,-0.009,-0.017,-0.012,-0.007,0.004,0.173,-0.018,-0.025,-0.004,0.019,0.123,0.025,0.049,0.007,22.395,22.200,22.897,23.300,33.200,31.138,31.433,28.803,0.000,0.000
38.501,0.078,-0.068,0.048,0.129,0.007,0.002,0.029,-0.043,-0.016,-0.042,-0.097,0.113,-0.026,-0.009,-0.017,-0.012,-0.008,0.004,0.173,-0.013,-0.021,-0.004,0.019,0.152,0.026,0.049,0.007,22.395,22.200,22.896,23.300,33.200,31.136,31.432,28.803,0.000,0.000
39.001,0.119,0.059,0.048,0.129,0.007,0.002,-0.003,-0.050,-0.016,-0.042,-0.097,0.113,-0.026,-0.056,-0.017,-0.012,-0.009,0.004,0.173,-0.013,-0.021,-0.004,0.019,0.152,0.025,0.049,0.007,22.395,22.200,22.895,23.300,33.200,31.134,31.431,28.803,0.000,0.000
39.501,0.119,0.074,0.048,0.129,0.007,0.002,-0.003,-0.050,-0.016,-0.052,-0.097,0.113,-0.026,-0.009,-0.017,-0.012,-0.008,0.004,0.173,-0.013,-0.021,-0.004,0.019,0.152,0.024,0.049,0.002,22.395,22.200,22.895,23.300,33.200,31.133,31.428,28.803,0.000,0.000
